id	WT_Rep1	WT_Rep2	WT_Rep3	KO.CDR1_Rep1	KO.CDR1_Rep2	KO.CDR1_Rep3	KO.CDR2_Rep1	KO.CDR2_Rep2	KO.CDR2_Rep3	KO.CDR2L_Rep1	KO.CDR2L_Rep2	KO.CDR2L_Rep3
SERPINI1	13084309	19358654	13469063	19856592	23123430	19120104	17629036	15956989	16658299	23104570	21962728	19192790
ASH2L	6485205	7506008	6543921	3637320.75	4227500	5049318.5	3449997	4473193	4360586	5496386.5	5651986	5511845
ATP6V1H	10892885	15634177	11496637	5012090.5	3978036	4043322.5	5885938	9820509	6543638.5	7156332	6752239	7866177
DCAF1	9737336	11771099	10522705	2634021	2912342	3165119.5	3032964	3069630	3455301.5	7101626	7867880.5	7316512.5
FBN1	110866712	151579904	120947544	19280040	20272082	16521408	61581396	43396660	54651512	14118765	13333756	13013102
EGFR	17708668	14737700	15368684	12280505	13101789	12257703	19911748	20566894	20510466	18898816	18747672	14809692
CYFIP2	193606.3125	228433.2344	188998.9063	94042.49219	197748.6563	147601.7188	164432.75	138659.9219	149214.5156	266598.125	283394.2813	274626.625
BRD3	8941536	9043149	9663964	5293412.5	4433714.5	8542395	4193445.5	3182543.75	5368325	3798491.75	4334483	4595210.5
PRPF4B	18376168	18410850	16491636	17083278	13819942	22154890	11535700	10444910	11787488	14833977	16375159	15148185
TACC2	3956199.75	4891378.5	3798976.75	2471205.5	2190748.75	2450769.75	1154079	491729.9688	1134261.5	1767580.625	1739287.875	1727448.75
TGM2	14905261	17819148	15870595	9412467	9165184	10067969	9547550	17832730	18807934	1193197.625	876550.125	1298723.25
OSBP	15319916	20151540	16357419	6399561.5	7516037.5	6929302	6147993.5	8863859	7991778.5	9318298	10149735	11544851
RANGAP1	8262670	10181316	8557651	6854172.5	6203883	4958035.5	4432721.5	4759312.5	5171952	4918180	5213217.5	5200199
LRRFIP2	5319222	5933267.5	5458494.5	5564375	6090383	6660419	3031938.75	1245305	1895894.625	2390755	2199846.25	3078555.5
EVPL	2163944.75	2946526.75	2213019.5	1360408.125	1634172.875	1477162.375	1528288.875	435991.0938	839383	903587.625	1327311.875	1119134
MAPK1	9128030	8955369	9302015	11838651	10437347	8637234	6881918.5	5920050	5677785	5015876.5	4515736	6000960.5
RSL1D1	24265996	27301392	18732226	8823170	7633244	7570673.5	9010021	9964805	12602002	8845653	11661103	9095033
QARS1	3852875.25	7240996	7624336.5	4102646.5	4213486.5	3283073.5	3738560.25	5284576.5	5558613.5	2809666	3181235	2837536
PSMD11	10601963	10876594	11520328	14254823	13413225	9195621	8474186	6748762	6949935.5	6486196.5	8515284	8570085
GRN	99381000	118274288	101179080	108650960	120469832	105906696	111828000	120809792	112985728	103121408	102893680	102838816
POFUT2	21000204	23419684	23896356	18922104	15236658	18788078	15046042	14931816	14341350	16094844	12932329	14413661
ADSS2	23828626	32329366	23268666	13888352	17747884	14893637	9903976	13147482	13181581	16574945	13925594	13986630
THOC2	3632175	4364173.5	3684636.25	8233817.5	6513998.5	8456775	4291175	2953583.75	3474197.75	4553491	3787909	3631142.5
PSMA3	51059080	80090880	71024168	102076432	105043416	100837224	51690572	44988108	55214136	70244600	76419344	73759888
BRD4	19009594	17251494	15558634	10551071	10152703	13896573	10309365	9919517	10064218	8784191	7957820.5	8018362
PRSS12	25071280	29909976	25536452	17757174	16904578	14602224	8964722	6684568.5	7874711.5	7750731.5	8249213	9458625
AP3B1	11373139	13185560	13797244	2631208.5	3419015	4302669	1714414	2449280.25	2026109	4648957	8341512.5	5942917.5
PDGFD	33209786	30113540	26355402	32591164	35021464	33026144	5321126.5	4563942	5135257.5	8714985	11800030	7382872
CARS1	315669152	375674240	341853216	282179136	376930112	293798944	514853536	475782560	486672896	500894336	476074752	363895296
RPL7A	15437974	19520512	14672020	12561531	7712091.5	11460656	8479632	5978352	7732516.5	9392490	10091350	8677408
CACYBP	69947480	86045840	73627872	40026940	43340848	35608292	32252132	42213316	50114480	46363976	42421872	43153876
CILP2	4335650	5960753	5208433.5	8446838	3550687	6940294.5	10295587	8880563	8529500	1337331.25	5742295	3625481.5
EIF2S1	9334624	12917362	9143696	8397401	8294496.5	8372487.5	5301720	7000470.5	7265013	6147825	8208184	6380722
WDR26	16269030	16033769	16311716	4484416	5763031.5	6304223.5	8376230	7599532.5	9483861	9238518	10357722	9585722
UBE4A	7802564.5	8693270	9241624	2204941.5	2018174.375	3153776.75	5532050.5	7288904	6847186	8187754	7879414.5	8431800
RAB11B	13588668	14693518	14512084	10913457	11790487	10163735	9905818	11008138	13434386	9353427	8434286	9782091
TBCD	10190762	10872390	11712516	4641169.5	3950911.5	3677418	5497342	5999317	7731659.5	7861518.5	5702768	8985060
GTF2I	5077136	4972519	4499386.5	3050971	3119341.75	2622399.25	2329954	2371898.5	2562676.25	2082550.75	2444687.25	3328382
GTF2F1	9792829	8757283	10056767	7917263.5	6666213.5	10985225	4492406.5	3990648.75	7893512	6053210.5	7487742	7016205
FGF18	34714224	26786514	31947956	87906360	115840528	114498440	95971992	75259416	87236840	53679412	71540768	56691680
CYRIB	16990168	23712292	25328118	14852242	11251123	12170517	14537299	22257386	21771540	17328940	16381201	17279526
SUMF2	13645637	17737424	15573448	26329478	22731508	17443418	11972331	11299265	10895289	30381958	26127072	24110928
HNRNPL	10507339	14145115	12977062	13108213	14275585	12515176	6944709.5	8350263.5	7894938	5243476.5	6937726.5	4229095
CALM3	14510659	22559018	14698717	55494668	57382468	41337248	18795796	17712558	23021310	23707154	22420376	21354444
RPS4X	46006940	55088672	43664932	22322362	21055514	18971890	16660638	15284787	23228738	22211594	20960622	24166942
GALNT10	4025840	4280888.5	3247889.25	9063712	11650995	7753828	5828193.5	4124178.25	4778731.5	11845368	10643743	10038202
NT5E	4878771.5	5324982.5	5428933	751450.375	2172849.25	455453.8125	14363944	17388126	17466252	1626048.5	3529701.75	3086173
GFPT1	3131991	5395292.5	4384529.5	2745161.25	2686761.25	3279148.5	2450241	2556754.5	3326744.5	3360583	3501276.5	3638828
RPS9	34362740	51545964	32695572	17151388	17119654	12754383	13880443	14330650	17546118	13882019	14710257	14667055
MELTF	2467307.75	3605550	3194219.5	922683.4375	1665141	2626661.5	4269069.5	5200190	4093927.5	1920343.5	1385781.75	728103.6875
STRAP	49217612	52702776	52843000	30058730	34497464	36405796	33003738	43953940	44065700	37818732	38818664	40593768
RANBP3	18519204	24472450	20528756	21509242	22793174	27809500	12792062	12565790	13504370	17445426	20058830	19820980
BPTF	5069485	4778578.5	6585921	3501587	3776926.75	4533005.5	2323602.75	2492915.75	2188726.75	3416025.75	4910522	3449829.25
PSME2	20102406	23210390	21639796	28662434	26520180	17056516	19505478	15387211	27382022	16146357	22953322	16695772
CUL1	11739961	13835259	11764567	8470633	8623344	6973133	10127970	8301033	9455432	7812663	9885728	11433558
NIBAN2	8659499	10153972	9104686	8477829	8966645	8401036	6335457	6348938.5	6901142	8144581.5	6247849	6283478
SEMA4D	32980030	30227228	31333504	26169866	22965962	26966884	43135316	35555520	30945408	33288192	36487208	34465296
FAM20B	9211583	12415989	9354260	12397012	10716349	8989932	6723697	6594998.5	6951379.5	12050694	11563459	11627241
PSMC4	5415909	10295837	9464114	6905542	6468351	5640636	3158731.25	2691026.25	3821881	5767506	4787571	5422885.5
MYG1	8975234	11548142	13846789	14368408	14660822	12891644	9717043	10679830	11449942	9694361	8899602	9058948
MYBBP1A	3885338.5	5559218	5106777.5	1902743.125	750692.9375	984341.875	2449527.25	1588275.125	1852673.75	1501878.75	1267659.625	2124910.25
COL26A1	87415912	79258856	57055828	81385072	72677328	77630512	43502552	35560008	42091228	43423348	40497888	42870964
MON2	8503935	9387653	8290577	2341319.75	2275660.5	3800669.25	2549413.75	2040710.875	2653457.75	4687252	5350259	5200272.5
DDR1	49008592	53132300	52951768	62936556	70569752	63212384	58834092	61822036	59939044	66937016	62679504	61778716
CSTF1	16315450	18073466	24604892	8957080	10840723	10504573	10872554	14338528	14090347	12700080	13787948	12435265
DEK	27244322	27085574	26180004	12597900	12644112	18176032	9895566	8887263	10766875	13142856	16668802	17035910
CRYAB	128623728	132128344	111506784	113056392	102568704	89488848	75270504	53575932	63373884	72395864	74397344	71974080
PLRG1	31578250	28101066	32070470	33198636	34734904	38459800	33041904	36087764	34989628	26618428	28308158	26461506
KIF5C	148703.2813	183313.5781	165535.2188	400199.0313	520349.1875	377856.125	283433.125	117221.6484	301079.5313	179054.9375	148400.9531	222553.875
RAB1B	2355757	2402186.25	2490591.25	371610.7188	512708.1875	853066.875	1978007.625	3039873	2908815.75	638078.8125	1529874.75	1286570.875
NONO	17894892	28783734	25117728	27890864	31107464	30693660	16194688	12595440	14181917	15045996	19462598	17059080
MSLN	20916256	28405498	20419706	33210282	30699992	20881938	47262772	25502672	29290448	6951853.5	6500501.5	7461588
WDR12	28596760	29214974	28592998	22053268	22791652	24616122	19073540	25631188	26816240	24951994	25930444	24705744
ERAP2	31865164	47018492	36532788	17807420	20772706	21301384	16123817	15586720	19531022	19778554	19142004	18995532
PSME4	1820053.625	2208304.25	2261062.75	1284132.75	984695.1875	1358277.875	1887226.75	2514838.25	2935162.5	2724296.75	2570009	3123999.75
CLUH	3159057.75	4258780.5	3920833.5	1347949.25	1340412.125	983782.8125	1143046.5	897146.0625	1856102.125	1488806.875	1733947.875	2471837.25
XDH	5581710.5	4602389.5	5123439.5	10846374	11675842	10227958	10819433	11051012	10622806	11104528	13192190	14106313
HMGN5	28055544	22849596	23098478	49120536	43180852	62313212	28958270	24108768	28658784	63149164	65417320	71232592
PSMD5	6424489.5	6993957.5	7733715.5	5663921.5	5315095.5	5038297.5	3687921.75	3061410.5	4454478.5	3346309.5	3084690.75	4170436
AP1B1	3137444	3555395.25	4092534.25	3186685.5	1536174.125	740926.75	2080353.375	1092712.875	2334775	3088457.75	3095306.75	3584477.25
WASHC2A		187775.1875	191852.0469	169774.0313	187804.5	181154.0625	104450.2266	88169.86719			138352.0781	99501.21875
GBF1	2904239.5	4080558.75	4539531.5	437609.5313	881528	1207423.5	351094.4375	455683.7188	579584.9375	1096171.375	1966470.5	1841308.875
HDLBP	4230640.5	4911852	4120757.5	1224839.25	2027434.625	1664740.375	2088658.5	1247618.5	1883021.5	1693413.375	2320077	1866204.375
PTPN11	12911342	18017224	10620851	8329642.5	10279772	8363815.5	5499295.5	5697409.5	5836257.5	7155242	7019758	7071322
PTGR1	14669591	19902364	21355546	15427918	17236194	15497730	11264052	15985080	14117824	19389268	19370736	17736782
LCN2	139369488	133924848	149674512	112977232	109009136	83531784	77184672	95162848	107316624	73328472	63689864	57382248
RCC1	45324480	44305016	53218000	22786654	22700088	26773916	27068422	29574060	34665684	28815494	32507662	34704984
TWF1	10494352	13302543	12816250	12605991	16187073	11604299	9302467	8423198	8962898	12266268	11591872	9926513
GNPDA1	27942478	30147390	28251552	33775128	33928168	29917342	17639276	16057931	20842412	24214052	23191210	26416222
NME1	410513760	420982656	414181536	671367552	613533696	566780096	370138496	310956800	354586112	278904480	278455200	316398624
SMARCC2	4869449.5	7337340	6312997	6177903	4423916.5	5372064	3041722	2993685.75	4288747.5	4341062	3628266.5	4214673.5
HNRNPA3	48060392	63708704	65670372	25391044	20134012	30678110	23041966	24396090	30131056	29899510	34847272	27082370
CADM1	55372532	47431472	51432500	95557712	91294560	91243704	24371536	23309736	23742856	102642840	86000888	95995240
PCDH19	13542359	14077482	11594086	5949077.5	6945169.5	7200048	8706566	9991238	9506535	9992458	9221677	9406737
ADGRG1	123881600	110615408	106514200	182343344	181075632	202875184	103585784	72000272	74837024	146645888	162652048	154835280
SORT1	37554876	34638996	32702188	73590352	64279748	81412312	43147980	41048272	39784728	46789676	45212988	40140700
DNM1L	3654019	3899963	2980112.5	3657122.25	2945164.5	2994302.25	2185526.75	1661196.5	1985473.875	1758412.375	1888132	1939369.125
TPD52L2	11625159	16783758	13773056	11318739	11021809	10114408	5468148.5	4683480.5	4687495.5	6738989.5	7439091	8958362
SLTM	22837998	19464866	21428908	19990202	18367706	25920650	16341098	11402441	18711574	13055102	14286146	12803149
PGM3	54936924	51844948	53249772	51487904	55710700	60021260	37043404	43465392	35756808	42674148	56003524	48806396
ALDOC	12342921	13330780	11844272	12251520	12004495	11798700	11819337	11027927	11897271	7228436	6387410.5	8271439
MSH2	3859720.5	4924242	4681100	2070413.875	1648959.5	2198714	602619.8125	1060658.5	1234814.75	3058219	3466294	3604228
MEGF8	39795508	31876378	27294588	23503580	31027348	22072672	34481372	34233756	36049656	41220304	39318584	43057836
AP1M2	7739229.5	11923985	9340759	4489065	7020466	3650718	4392653	5624540	7735492.5	6617815	4937173.5	5057750
CNOT3	5694839	7813918	6368843	10875209	10288751	10646112	3318359	715873.0625	1584475.375	3599628.5	2133025	4842510
PSMD7	39679356	52531816	47179196	20942938	25511562	23817178	22280448	22346678	27579916	34649352	28087216	38568764
TNPO3	22027104	21199930	19916264	11351177	16741083	13359206	17524180	13502581	14757496	11901736	11269107	13467424
ADAMTS1	35604592	29303324	31448754	19734186	22197546	23962910	14751439	10337901	11979896	8292263	7824868.5	7219605.5
SVIL	8841324	8193989	9606667	2043364.375	1485999.25	2266117.75	3224918.5	5650723	4680877.5	4981128	5930955.5	5776291.5
THOP1	6514722	7478527	7572391	8744428	9845727	8594472	5745024	5540110	5680823.5	5952871.5	6019074	6896044
MAGOH	21910754	24791912	23034068	21579528	22313376	18201656	12010873	10228731	11389360	12416397	12218175	14327499
MICAL3	3473079.75	4227605.5	3315598	5268183.5	2752654.75	5037166	2473803	927004.125	2228999	1662642.125	2496892.75	2427914.25
CDV3	8395787	11424587	7905159	19711712	21585432	17259212	6816018	4138774	5849232.5	7981553.5	6586159.5	6805263.5
ANP32E	54386880	80327792	81009992	76266096	68902064	93854368	28684542	22003198	35586184	46070048	53604480	64055132
PFAS	5517757.5	9513232	7985637	5455094.5	7318102.5	5759415	5263265	4766416	5791135.5	5264720	6446451	5972829.5
NAGK	19412962	27444538	26963566	11672842	12836864	13038898	11088666	17416864	15498192	15722742	15846977	15793336
COL4A1	54443424	44697628	38668296	97354480	77502744	80711720	22870808	18644448	22456334	29755206	31628428	26494212
PFKP	4111610.25	3816014.75	4714260	3401938.5	3313964	3401028.75	3005970.5	2612316.75	3186564.25	2092413.875	2524165.5	2525502
MAT2A	20011822	34068380	31192826	39233692	41567764	41894244	16503673	18418064	19593892	35852536	22477500	39012624
DNPEP	16992052	18239250	17112966	17748398	16887126	18502232	11064663	10430639	13416840	15597444	13764166	14403885
FCHO2	4682126.5	6211770.5	5448872	2167016	2920879.25	3320968.5	1299532.625	693433.5625	1084781.625	1614676.375	2181527.5	2432533
ST13	18642686	24182690	22178110	45100768	41071532	40804536	16992724	14608781	17432796	15171299	12663052	19522010
FXR1	23619908	25171492	23590410	14823143	16743878	16087565	9909489	9660579	10373247	10684119	11950299	12236830
TUBB6	1432950.625	2118803.25	1865194.125	330300.0938	451049.5938	2353163	295317.8125	186181.0313	439055.2813	1484391.5	2223927	1918454.75
RCN2	4677710.5	5990593.5	4417538	9393261	12836121	8036761.5	3521369.25	2001012	2540466	3897429.25	3351231.75	4050760
SEH1L	8743734	7589224.5	9607380	2133479	3824174.75	2199642.5	3434699.5	4645118.5	5335749	4194645.5	3680663.5	4067403.5
CBX1	31766030	32092434	35842544	33423320	30894968	41925772	12948916	18300034	28317042	35480100	25561528	26266266
GSPT1	17922146	23072036	16853856	5815698.5	6869160.5	8223138.5	8065745	11816045	11790491	9012048	10621696	11651708
PCSK5	12695948	7466367.5	8898547	12138708	12998384	13383556	8537533	7511245	7826965	11540230	12207750	8574756
VASN	60504016	50395720	48824412	109313064	120950240	97655768	120734040	78262384	87009832	56770116	55466952	68043560
CHD3	4552525	4334502	5381206	3189746.75	1749725.75	4019831.75	1137539	1787499.625	2442505.25	1166760.5	1703469	2238868.5
SLC38A10	1198251.375	1819045.875	732029.25	18222914	17427706	16103133	5229790.5	1684477	4559442.5	4858422	2944836.5	5063853.5
LRRFIP1	12864803	11622827	10447997	19313998	19020284	22107224	11414390	7852501.5	7323876.5	11539917	9031133	12872447
KLC1	5715696	7466042	7190525	4517993	5663921.5	4854296	2554314.75	2220567	3015602	4555588.5	4142988.5	5432336.5
SUB1	383908768	396335168	341265216	299593568	228172752	349164608	125643904	104898536	125731616	219399520	237421984	256373632
MESD	13217851	14187204	11721191	15363221	11929094	16288701	13083020	11505280	11500764	15671886	12458061	12393333
KYAT3	13621600	14022052	13483568	16546705	17546080	13294666	12841883	16104401	17428676	10053481	8755985	9119210
SEC23A	11601197	14158535	12100005	8838875	8717360	8022532	7621998	10236768	12425776	9673234	10512322	10133824
MATR3	5744824.5	6062076.5	8672589	11690326	9182397	10749917	6207232.5	3520230.75	5706681.5	5358602.5	5653994	5668944
MAPRE1	20518070	19416406	17921706	28842340	23894830	22949308	12219091	8604510	10909425	11069784	9922666	12142108
JAG1	39063748	40051576	36981980	57520436	59787272	46040488	30379228	20433240	20550780	39958020	37616368	40836712
DCHS1	6502340	5000871.5	4654724	7652881.5	7770612	6589150	8595282	9058003	9257069	10637485	9791356	11666900
ZRANB2	88080704	91143584	80689464	72429976	62470348	98830984	53133044	44462848	60419180	64185500	71262072	68058816
HNRNPF	16351475	19663654	20464066	11569815	12222978	18506982	4206193	6537323.5	7495662	9872917	12612326	10112192
CCN1	40791064	33668596	33645732	13852441	15802661	15783369	18432108	16346828	19062608	8951501	10503698	9918663
LIMA1	13920753	14626556	15134887	3974014	4855249	8342355.5	5490796.5	3253621.5	4890086.5	4148339.25	4208712	4923386.5
SUSD2	27378272	33872776	27799846	16016630	18616964	20028112	37197192	36700160	31364922	16042496	20147604	16878786
TWF2	10155149	10552578	7210660.5	6655688	6018949	3894924.5	5433600.5	3452806.5	5407995	6899990	5233029.5	6113617.5
LUC7L3	19209984	20776998	17208088	14290435	17352832	21214828	15896278	10002018	12983733	13945846	16906076	18352024
U2AF2	47851500	47853396	47899008	32871600	30873768	39657220	39859308	30392810	29091598	30955968	31534740	38753008
SEPTIN7	8519895	14632619	13267669	9530409	10149944	7775047.5	7248087.5	7296629	9286102	8689329	9704702	8978591
SMOC1	15747446	13567746	15208330	11342594	12981712	10067607	7663399.5	5190080.5	4853624.5	26522534	24962550	28895620
ACTL6A	21832242	23587014	21140718	13312846	16091375	14310827	12987273	16558759	17543196	17562534	13723335	16214841
RABGAP1L	12253220	13474838	10974254	3827449.5	4483440	4542408.5	8841728	8515744	9740679	8328341	6325007	8719221
EPCAM	8002699	12326470	9535548	14397468	19043220	15232309	29753712	26065654	29749528	20813144	21760462	16356527
MTHFD1	10547281	12764248	12390250	9347220	10039026	7350068	13567820	11716399	11396692	11313523	9406959	9717800
HDAC2	27284652	29796514	34298708	17249364	18490590	20361450	12988924	17481218	15887376	17318990	20875898	19242470
YARS1	6502498.5	9461199	8667496	3417719.75	3909862.25	2601918.25	3883528.25	4534134	4886835.5	2296536	2227372.25	2679481.25
EDC4	16144307	14397581	15061269	4629783.5	4234447	5522815.5	6003125.5	7318866	6921990.5	6409371	7995411.5	7250413.5
TTYH3	8095377.5	4897037.5	3343510.25	14062523	17907008	15401238	17341950	12410133	10548882	9575986	10345820	11477626
EIF4A3	4468337	4601405.5	4855734	3337495.5	3249985.25	2860132	2071048.625	2184735	2072727	2779669.5	2663445.5	2477856.25
DDX5	10276277	13076381	11735608	6786055	7263306.5	5364420.5	5126611.5	6628365.5	6023039.5	3777646.25	4713533	3618485.75
PDIA6	5420494	7334071.5	5483686	13114223	14701716	11335195	7337086	8506195	8132093.5	7138653.5	8181111.5	8050073.5
LRIG1	5624429.5	5434175.5	4647033.5	8451662	16170466	13065578	5868076	2609654.75	5799821.5	4620904	3744283.5	4552230
HM13	8325860.5	12433469	11280242		353778.3125	3311659.25	8484074	10140147	10751529	5723122.5	7058896.5	4859673.5
SRSF4	3491291	3650322	4029992.5	4707215.5	5039377	5503496.5	3051212.25	1281143.125	1863621.125	2119211	2604924	3234142
RALY	19126206	21445182	18134196	10144717	11268351	10318074	9977288	10070130	12836814	10368945	14134448	11172169
U2SURP	22414100	25782222	29181890	28312544	23736646	23844896	13072760	14776742	16949660	14132355	17022628	20796484
SPTBN2	721426.3125	686034.0625	606836.125	450632.125	538509.6875	466608.7813	170663.4375	49051.96484	468820.5625	342461.125	45736.80859	329469.0625
EXTL2	6286247	9998297	7738507	15637182	17529180	13539918	7191028	6248361	5522625.5	11122841	10504734	7103184
RECQL	16920002	19610998	21885702	8387293.5	8607728	8479595	7585967.5	10387931	13123708	13212666	14120455	14981977
BZW1	8685078	9483666	10515365	10908079	10094370	7803105.5	9380753	8247247.5	6858365	5190352	6034154	5830373
CAPZA1	49970800	59353820	62384180	18327504	23841556	20649092	27688044	44399436	44866560	35407864	34151840	32231140
FOCAD	3596012.25	3579252.5	3401066.75	651288.8125	937784.1875	783390.375	2001309.125	2346520	2479326.75	1979989.125	2235977.25	3012502.75
UGDH	5329935	6748264.5	6009931	8300644.5	8725234	6288586	10976522	15651933	14461657	6676783	5025823.5	5028124.5
PRPF40A	24833866	27177834	26403884	25583584	22184638	25898708	22703056	13122544	21173898	11765594	17699950	12226270
XRN2	4080289.25	5610219.5	3804315.5	4093729	3972011.75	2887910.25	2189547.25	2043459.75	2692522.5	1833364.625	2095410.625	2583578.5
DYNC1LI1	11461618	12515676	16103977	26007270	24459844	15753858	10543332	19055880	9137531	20112900	19471098	20773692
PRDX2	26308102	23674978	23543014	20532550	20035914	17193156	15723753	20898766	22302882	21908690	20081642	20346324
LRRC4B	4140247.5	4325188.5	3909768.25	5485679	5860278	6055058.5	2508982.25	2375477.75	1976860.25	20238790	21640176	21582816
APOB	8654278	7560458.5	17018200	4509727	5458780	4862231.5	496436.7188	5956633.5	2987279	7569698.5	12608278	8212429
PPP2R2A	7557511	7595010	7358779.5	3278825.5	4394543	4560752.5	3761821.75	5933980.5	5280947	5085436.5	5768102.5	5907920
EML1	9461593	10589619	10809415	4980557	5180703	7722822.5	5503579	6582063.5	7322091.5	5220592	6193004.5	6461244
PCDHGC3	9344398	9779798	9564012	8706783	8257709.5	8333863.5	17182040	17292652	15395700	18671302	16352030	19062760
HNRNPAB	19826236	26162076	25153774	21011806	24649308	25044788	17142098	16169133	21533150	19287940	20696162	21205878
REPS1	4520872.5	4987991	3998561.5	1098839.125	1891358	2189713.5	1235279.375	450797.3438	1295816.25	1611325.75	1945486	2059630
HADH	12410372	10486492	12901020	4772461	5238291.5	4615954.5	3025603.75	5152997.5	5268650	4817980.5	3642984.25	2551028.75
GSTO1	22525594	25255528	23544554	37636980	34113512	27507628	21811628	21293470	21963288	16477931	15892060	19827750
ATP2B1	1086683.5	1613011.125	1177317.375	266433.2813	812834	720363.125	827738.875	826478.375	961203.375	1228453.375	1829693.5	1089295.5
SLC4A7	2366032.5	3345290	2544570	688363.375	977258.625	1050838.125	3214494.25	3031552.25	2605122.25	880295	1656587.25	769322
DCTN2	6394880.5	7022419.5	7828128	10443293	10606918	7879020	3399936.25	2597490	3233663.25	4005304.75	3889852.25	4671504
ATP6V1C1	6605723.5	7452331.5	8284733	8368294	7305798	6473126.5	5576003	5564241	6006216.5	4962034	5029134	6010205.5
RNF20	5403217	5220737	5251557	3638861	2918262.25	5787421.5	1329551.75	2083223	1743134	2552655	4045549.75	4040038.5
RPLP0	23473282	24456944	22468908	25117238	25342876	22855070	16438119	13926102	15269980	20263606	20863454	22563058
RPL12	20492590	25639020	22454236	30983058	31739118	29203384	21803492	14690873	20689920	21256086	17172836	24857212
EPPK1	509537.625		487485.5938	285296.2813	201941.1875	304031.125						
EHD4	480908.125	3110200.25	2313944.25	796633.5	2763178.75	2036217.875	2245923.25	2342431.25	2750319.5	1904485.875	2862813.5	1488725.75
ARRDC1	24892262	22666758	24616424	10465308	22034524	18628388	26791186	27326334	25672820	22886224	31871646	23296374
BUB3	20445536	22815116	21348636	9335796	13045706	11987410	11231901	12678982	17780040	12844330	14401886	13808096
TFG	6473118	7465341	5307105	10500339	8972553	7106737.5	5886726.5	5002021	5154093.5	6163397	4001647.5	6055871.5
PTPRM	24327282	22833596	26323690	24814662	25360752	29395520	31429752	25132362	24850346	21629708	19919226	21967202
AMY1A	973557.6875	2109711.75	1065585.25	6269549	7087854.5	3409957.25	4122760.75	2018925.625	1754970.875	6464963	6064233	5689141.5
WARS1	23859488	26315002	25568898	19604184	19370800	15724928	11533328	15444954	16112683	12605867	13302855	14091164
SLC1A5	57345644	64842332	51332768	32587590	45261108	44614312	59829828	58042028	57858196	45900000	63007952	46865248
OPA1	9333738	9192138	9494848	9627991	11248400	8484476	6276958	6420857.5	5833861.5	6820776	7741551.5	6673476
FURIN	11239927	9103853	8794648	6988790.5	7161663.5	6325392.5	10211832	12263537	10587584	14289000	9684068	13058302
EPS15L1	1289937.5	1597654	1428817	1982193.25	1990348	1830260	641353.375	228381.8594	905873.125	840891.875	911690.5625	1047322.375
SAP30BP	14097460	17804614	17170270	8222208	8335345.5	15012348	5010207.5	5529684	5193254.5	6325341.5	7875412.5	7063603.5
RPL10A	61711408	77164736	69532064	122027024	109693472	100053056	70240600	58124060	70164928	55289360	62525460	71491920
IL6ST	18631996	18130074	19813504	15632545	12853172	16034576	8299970	8068371	7557504.5	13224854	12087205	11825526
CTSH	8606756	7327624	7483793	13515186	12263141	11248521	6340148	5648964.5	5399195.5	8679110	8867948	7654541.5
B4GALT4	7535608	9410880	9550271	5175765	5477062	7012302	6072459.5	7654492.5	6657303	4685091.5	6730921.5	4637224.5
TIMP1	81337904	85362760	69384720	77887384	86042016	73238120	163796400	158101152	147712448	69096240	66424408	60507628
HMGCS1	14172025	14345959	14447998	11634887	15215853	11667891	6992209.5	9183761	10774005	13086973	11860317	14144171
NELL2	20329746	19476902	19358312	18310234	22369784	18861294	2539714.5	1904047.875	1968750.625	21551618	20289982	21969010
PSMB7	30657868	32857436	38329660	44190992	42226700	35202064	23926782	23031832	33513174	33911540	35986976	39658692
SEMA6B	4937543	4908805.5	5048472.5	11535928	12273508	13354832	7997404.5	6746341.5	6056352.5	8398346	7316898.5	7682413
UNC5C	3529647.5	3329394.75	3810486.25	8341393	5298493	8645873	24984916	26618570	22724886	9888092	10852726	9043127
IGFBP7	373253920	365305792	312921504	211562576	224521952	179914384	26359338	19065574	22961808	463014624	403512992	405695392
ADNP	4293295.5	5226858	5289432	4266789.5	4756829	6822100.5	1042282.625	1746894.875	1306433.75	3189326.25	3850723.25	3991709.75
PCDH17	7089783.5	6831799.5	6225170	395346.375	975412.5	595456.4375	394049.375	114652.8672	186015.2813	490291.2813	611360.1875	740919.9375
SRRM1	57674936	54605476	55152868	47168816	38933484	56977660	37065104	31637986	44050356	44811640	63191448	46284428
NECTIN1	34682088	29576242	29761092	31758202	30166902	33630736	71594720	57306760	56024316	69876968	65105368	69301688
USP47	4760857.5	4867521	7689342	1836139.5	3195271.75	3381086.25	821871.625	1172591.25	1275194.5	3577671.25	3609710.75	3121701
CPNE1	13463504	14753815	15365303	5739770	7727763.5	6960347.5	5948217.5	6850336.5	7056677	6546231.5	7116829	7265859
BZW2	2432142.75	2994122.75	2653027.25	2691021.25	2222560	1797351.75	1883382.25	1680551.25	1833608.625	1366450.75	1458343.875	1590285
GLO1	33204852	38241212	44441020	75873080	65407076	62489720	35446232	30658724	36575628	32998890	30707660	37849416
RRP9	11714839	11834246	12235854	8182549.5	8474481	9795463	6580445	4303649.5	6943934	9537232	7511840	9839729
RBMX	9413838	9454547	9255226	13848684	8419697	10494084	3671406.75	3130548.5	4442860.5	2966264	4210276	3393023.25
KPNA2	10284668	9646249	12871942	7957651	8001992	7499388.5	3588296.5	4486298	5278757	5042580.5	5596565.5	6864859.5
