id	logFC	adj.P.Val	P.Value	t	AveExpr	-log10(pvalue)	-log10(padj)
DBN1	0.919579035	0.000777663	0.000177293	5.322695566	24.13705206	3.75130841116382	3.10920856361153
RPL6	-0.864248728	0.000779314	0.000177945	-5.320453681	25.4390182	3.7497142105425	3.10828752179991
HLA-A	-0.883215151	0.000779314	0.000178104	-5.319909117	24.71935505	3.74932632669947	3.10828752179991
CFI	0.8645163	0.000783762	0.000179339	5.315690958	25.74145166	3.74632525621025	3.10581579672724
RCOR1	-1.318727093	0.000784963	0.000179833	-5.314013991	22.44092563	3.74513061069588	3.10515081366817
ARHGEF16	-1.193963767	0.000788423	0.000180845	-5.310587981	19.19496748	3.74269349410406	3.10324071490073
PGM1	-1.069485913	0.0007886	0.000181106	-5.309710244	25.77230365	3.7420671613716	3.1031432272628
PIK3R3	-1.073773417	0.000792057	0.00018212	-5.306303	16.81162343	3.73964235836385	3.10124356349294
CDC42BPA	-3.091747853	0.000797366	0.000183563	-5.455064426	16.68536646	3.73621485317394	3.09834228676642
NUP188	-3.788383185	0.000799595	0.000184522	-5.488943771	18.11458236	3.7339518468003	3.09712993026077
RPS27	-1.245525217	0.000799595	0.000184389	-5.298755213	20.5906513	3.73426499099277	3.09712993026077
GET3	-1.0542101	0.000803493	0.000185645	-5.294616979	19.96088471	3.7313167431879	3.09501790244092
CSDE1	-0.898665281	0.000804707	0.00018615	-5.292962762	25.00531	3.73013695944559	3.09436222080781
NT5E	-2.522416297	0.000810029	0.000187607	-5.439444022	21.84409541	3.7267509612413	3.0914994325849
ECHS1	0.892638636	0.000810712	0.000187991	5.286968678	20.8980688	3.72586294192727	3.09113339859341
PAK1IP1	-0.721309628	0.000812939	0.000188734	-5.284567455	23.09804874	3.72414985562588	3.08994204106928
PALS1	-2.720493868	0.000821169	0.000190874	-5.316031231	18.40792103	3.71925322522364	3.08556745406893
RPA1	-0.978710639	0.000834429	0.000194189	-5.267238162	24.06730602	3.71177537470919	3.07861061071633
CUL3	-1.174884489	0.000835616	0.000194756	-5.265463422	18.19709513	3.71050915380045	3.07799325293636
EPM2AIP1	-1.59242343	0.000835616	0.000195097	-5.264400863	18.29559305	3.70974940868576	3.07799325293636
NPEPL1	-1.54698176	0.000835616	0.000195163	-5.264194476	17.4601687	3.70960251463524	3.07799325293636
RNASET2	0.823446093	0.000836365	0.000195571	5.262925477	24.65641876	3.7086955435858	3.07760414972442
SLC20A2	-1.626820226	0.000836944	0.00019594	-5.26178125	21.37993624	3.70787689628713	3.07730359971834
FAM83B	1.029437783	0.000838621	0.000196566	5.259843056	19.0619209	3.70649159987799	3.07643426658076
UCK2	-1.16808503	0.00083914	0.000196922	-5.258745181	17.61617359	3.70570576204943	3.07616557653099
ESYT2	-1.682646857	0.00084123	0.000197647	-5.256513402	16.88149793	3.70410977324276	3.07508524787096
FSCN1	-0.683192934	0.000843299	0.000198368	-5.254302218	25.18003992	3.70252838532852	3.07401841466725
ADAMTS7	1.59747449	0.000843435	0.000198701	5.253285168	21.12912379	3.70179994721636	3.07394838104053
TGFBR3	0.885986037	0.000843435	0.00019887	5.2527669	16.56323661	3.70143072626281	3.07394838104053
WNT5A	-0.61498703	0.000844596	0.000199379	-5.251215196	23.75038876	3.70032058656801	3.07335097972148
RRAS	-1.328105099	0.000853725	0.000201772	-5.243975496	20.7605692	3.69513910117738	3.06868200075816
HERC4	-1.013858812	0.000857058	0.000202799	-5.240897232	22.67788935	3.69293419083551	3.06698978691272
IMPDH2	-0.771681479	0.00086949	0.000205983	-5.231453378	21.96578917	3.68616862094564	3.06073540845114
TRIM25	-1.266872136	0.000870819	0.00020654	-5.229815265	21.67303611	3.6849958273151	3.06007210385564
PFKL	-1.450755198	0.000874784	0.000207725	-5.232775124	23.68962692	3.68251123235911	3.05809916890744
FLNB	-0.494708281	0.000876856	0.000208461	-5.224208482	29.3380019	3.68097518322774	3.0570717219592
WDSUB1	-0.936556648	0.000877278	0.000208806	-5.22320768	17.52218728	3.68025702612259	3.05686276155492
SRC	-2.308128448	0.000881473	0.00021005	-5.252889539	20.93382973	3.67767731412599	3.05479098583839
LHFPL2	-1.107675127	0.000883154	0.000210876	-5.217236066	19.40282366	3.67597284491994	3.05396355970821
SERPINB6	-0.726868811	0.000883154	0.000210943	-5.217043131	24.01065336	3.67583488181002	3.05396355970821
NPR1	-1.000391293	0.000883809	0.000211346	-5.215888705	20.6352604	3.67500596734935	3.05364158024551
FAM133A	-1.221100756	0.000888792	0.000212785	-5.211782167	21.11866016	3.67205899031889	3.05119986312602
PFDN6	0.952894732	0.00089215	0.000213838	5.208796832	22.04834355	3.66991511613436	3.04956212018046
SCUBE3	-1.128684545	0.000892522	0.000214175	-5.207842017	20.02672513	3.66923122442712	3.04938107004956
SUSD2	-0.703339877	0.000895324	0.000215097	-5.20524492	24.51468829	3.66736564676052	3.04801977367992
PLCB1	-1.085116518	0.000903316	0.000217269	-5.199172279	18.84248159	3.66300223451406	3.04416029725106
NPLOC4	-1.347805831	0.000910327	0.000219209	-5.193800758	22.39230933	3.6591416191197	3.04080257604601
SAFB	0.688445073	0.000911042	0.000219635	5.192627728	26.01796312	3.65829845158225	3.04046160113042
HADH	-1.287629721	0.000914601	0.000220748	-5.189575705	22.38227719	3.65610322248606	3.03876832810924
SNRPB	0.561581041	0.000922261	0.000222915	5.183679601	24.44620828	3.65186070676406	3.03514615614907
CHM	-1.002967909	0.000922261	0.000223111	-5.18314851	22.5920465	3.65147901724851	3.03514615614907
PLA2G15	0.854158107	0.000934305	0.000226285	5.174626111	23.51082018	3.64534423364199	3.02951132698816
CDK1	-0.596746297	0.000938052	0.000227454	-5.17151887	23.46994468	3.64310642127565	3.02777308626155
HSP90AA1	-0.665135916	0.000954919	0.00023181	-5.160087239	33.30341409	3.63486783303531	3.02003346542668
FAM78B	1.158449663	0.000962146	0.000233833	5.154855441	19.28096359	3.63109419844978	3.01675902132675
RPL10A	0.672023517	0.00096863	0.000235678	5.150122343	26.15931348	3.62768095597603	3.01384208429558
ARHGEF7	-1.204552761	0.000974858	0.000237465	-5.145576949	16.67656595	3.62440039204753	3.01105864000166
NOP2	-1.367486216	0.00097503	0.000237779	-5.144782918	21.34225386	3.62382650374106	3.01098202159991
CCT8	-0.558989853	0.000975601	0.00023819	-5.143743544	26.65818523	3.62307647558197	3.01072776320224
AIFM1	0.483015892	0.000977562	0.000238941	5.141849827	25.80836494	3.62170932305885	3.00985568876178
NCKAP1	-0.571282477	0.000984981	0.000241114	-5.13640696	25.14588625	3.61777757209361	3.00657214683715
NTN1	-0.623532876	0.000984981	0.000241304	-5.135934028	26.85263289	3.61743547890543	3.00657214683715
CTSH	0.660614941	0.00098852	0.000242446	5.133095089	22.97696232	3.61538497670522	3.00501453949976
SMG1	-1.198450954	0.000989883	0.000243057	-5.131584497	17.93490832	3.61429186680258	3.00441613414707
GTF2F2	-2.992509889	0.000994115	0.00024465	-5.204919068	19.46143401	3.61145477990404	3.00256337317157
RALGAPA1	-2.291925165	0.000994115	0.00024446	-5.128524215	18.42630549	3.61179219257486	3.00256337317157
PRKCSH	0.720453067	0.001020974	0.000251776	5.110424143	28.33487363	3.5989856704328	2.99098531746285
ENOPH1	-1.26790771	0.001020974	0.000251829	-5.110297734	20.13825235	3.59889425907816	2.99098531746285
EVA1A	0.831805494	0.001027799	0.000253799	5.10562453	21.86001917	3.59551009341286	2.98809180919871
NUTF2	-1.770159148	0.00103382	0.000255574	-5.10144661	20.85067384	3.59248332982064	2.98555507034436
RAB35	-1.252808472	0.00104121	0.000257691	-5.0965029	20.01243484	3.58890074915803	2.98246166948715
CD46	-0.688407325	0.00104238	0.000258271	-5.095155731	24.23555137	3.58792435591355	2.98197392996332
ZFYVE16	0.79751549	0.001044636	0.000259121	5.093187169	26.65407187	3.58649738896498	2.9810350116869
TJP3	-1.263361477	0.001049669	0.000260662	-5.089635997	20.0969903	3.58392227682244	2.97894762867887
TM9SF2	-1.168301859	0.001052505	0.00026166	-5.087348767	19.55165527	3.58226266294293	2.97777583234051
ST6GAL1	-0.868442627	0.001054026	0.000262331	-5.085813688	22.8666317	3.58115038522577	2.97714867610899
HDAC2	-0.700737566	0.001055669	0.000263313	-5.083578628	24.26599814	3.57952769885484	2.97647223143047
TDRD6	-1.107774606	0.001055669	0.000263329	-5.083542227	21.93454307	3.57950131010608	2.97647223143047
EWSR1	0.786972086	0.001056458	0.00026382	5.082426365	21.87673737	3.57869228399665	2.97614776385617
AK2	0.642487554	0.001056519	0.00026413	5.081724637	23.59867035	3.57818226863587	2.9761226883694
DDX5	-0.858778653	0.001057711	0.00026482	-5.080162761	22.6279363	3.57704921877298	2.97563297904044
NOC4L	-2.393253757	0.001057711	0.000265196	-5.079704841	19.13173384	3.57643303076134	2.97563297904044
MAP7	1.787432608	0.001057711	0.000265312	5.079051848	19.68343594	3.57624310653511	2.97563297904044
SEMA6A	0.759650557	0.001062416	0.000266788	5.075732705	22.7228712	3.57383370867973	2.97370539744576
GNL3	-2.022503215	0.001064445	0.000267595	-5.073928098	17.29022463	3.57252200560039	2.97287677369357
SYNGR1	-1.508211033	0.001080959	0.000272167	-5.063799075	19.59475132	3.56516453374959	2.96619077821268
TPP1	0.708364552	0.001080959	0.000272349	5.063401306	27.91007811	3.56487421501277	2.96619077821268
SARNP	1.05197988	0.001098167	0.00027699	5.053307447	16.1603329	3.55753590971972	2.95933161101203
STRAP	-0.620107823	0.00112103	0.000283069	-5.040353478	25.27287969	3.54810768932833	2.95038276504988
KNTC1	-3.091317384	0.001121249	0.000283437	-5.143055111	19.49418908	3.54754345738085	2.95029793127867
SMC3	-0.684021266	0.001123427	0.000284301	-5.037764884	25.82075022	3.54622161271998	2.94945514267271
PHKB	-2.019525357	0.001130762	0.000286472	-5.033229092	20.2486967	3.54291781990863	2.94662879468872
TMEM87A	-1.189025361	0.001134013	0.000287612	-5.030862785	21.6885347	3.54119299789604	2.94538196678711
CAD	-0.795819244	0.001137436	0.000288797	-5.028412121	24.11235351	3.5394073224951	2.94407303038847
PSMB1	0.602939914	0.001138285	0.00028933	5.027314169	26.40703771	3.53860653296464	2.94374898712285
ALDH1A1	-0.610608989	0.001154718	0.000293829	-5.018125439	25.99081403	3.53190534292822	2.93752406425438
ZDHHC5	-1.154069309	0.00116948	0.000297911	-5.009914533	17.4296779	3.52591346069532	2.93200720092957
S100A9	0.819108192	0.001170071	0.000298388	5.008963375	22.90160887	3.5252186464761	2.93178778443105
FOXK1	-1.244346513	0.001174505	0.000299846	-5.006064458	18.52528296	3.52310174035468	2.93014513004194
PRSS12	-0.709072127	0.001178265	0.000301134	-5.003514679	23.63534632	3.52124020702871	2.92875702271132
NPTXR	1.045902287	0.001178966	0.000301642	5.002513024	20.89240287	3.52050818833839	2.92849871926903
GAS1	1.195916941	0.001185525	0.00030365	4.998568115	18.40092797	3.51762671454142	2.92608928331585
SPATA31A7	0.966410827	0.001186763	0.000304298	4.997301194	16.21820125	3.51670090203493	2.9256360022493
TUBB2B	-0.93948682	0.001195202	0.000306795	-4.992446036	20.90983216	3.51315172259171	2.92255868879822
FLNC	0.896780255	0.001200556	0.000308504	4.989146406	25.27221537	3.51073920062048	2.92061757744472
YWHAZ	0.651081184	0.001205656	0.000310151	4.985985346	30.66450602	3.50842681422888	2.91877658822647
FAM171A1	-0.764992944	0.001209533	0.000311485	-4.983436487	21.98616483	3.50656286256527	2.91738227817238
TNC	1.321227079	0.001223367	0.000315389	5.115377493	31.41287353	3.50115345787652	2.91244323865855
ZC3HAV1	-1.351102311	0.001241166	0.000320429	-4.966643363	17.51593767	3.49426818556523	2.90617012981252
MAN1B1	0.806853719	0.001241166	0.000320669	4.966199421	23.48075561	3.49394302254639	2.90617012981252
CTTN	-0.633824327	0.001245219	0.000322063	-4.963627998	27.97096891	3.49205916595593	2.90475426131734
RPN2	0.947495299	0.001252066	0.000324183	4.959740636	18.60813004	3.48920976308334	2.90237277761095
ROBO3	1.073544764	0.001252785	0.000324718	4.958763141	22.73273819	3.48849363658495	2.9021234552033
BTD	0.687642623	0.001271681	0.000329971	4.949261051	23.20430115	3.48152422707182	2.89562181739404
CD44	-0.427885583	0.001275254	0.000331253	-4.946965076	27.54368172	3.4798401798399	2.89440330557352
CHRDL1	0.612608405	0.001288623	0.000335085	4.940159859	23.07662049	3.47484501281837	2.88987412141126
MACROH2A2	-0.607223254	0.00132531	0.000344994	-4.922932396	23.40490745	3.46218845793992	2.8776825250913
UTP15	-0.788788337	0.001326273	0.000345615	-4.921871305	20.83442674	3.46140741701531	2.87736707156452
KIF5B	-0.784350933	0.001326857	0.000346137	-4.920979705	23.92466257	3.4607519747106	2.87717588004241
COPS7A	0.720538833	0.001331386	0.000347689	4.918337062	22.20227482	3.45880904907766	2.87569601412215
ATF6	1.073126627	0.001347541	0.000352284	4.9105875	20.98856477	3.45310708111483	2.87045801218733
PCID2	-0.831724598	0.001350024	0.000353309	-4.908872599	21.11886069	3.45184529944443	2.86965851078283
USP15	-1.295569483	0.001366284	0.000357945	-4.901182834	19.54721161	3.44618369970117	2.86445901748238
MCTP1	0.666853509	0.00137262	0.000359988	4.897827947	22.31329199	3.44371197595672	2.86244967743547
EFL1	-1.207156225	0.001377714	0.000362061	-4.894442905	17.08570526	3.44121825341272	2.86084092837407
PCDH7	0.48873581	0.001377714	0.000362091	4.894393158	24.23226187	3.44118226971188	2.86084092837407
APLP1	1.707785768	0.001379544	0.000363342	5.026306536	24.38371247	3.43968439758467	2.86026444331639
LMBRD1	-1.853034698	0.001379544	0.000363221	-4.892557335	19.88238529	3.43982905023777	2.86026444331639
EPHX1	-0.756295987	0.001379677	0.000363974	-4.891336985	24.65755352	3.43892963849331	2.86022257558188
TMEM33	-0.979671333	0.001379677	0.000364247	-4.890895367	22.17830767	3.43860401646617	2.86022257558188
ATXN2	-2.120326716	0.001379677	0.000364546	-4.890412497	18.34510674	3.43824766272135	2.86022257558188
ST6GALNAC2	-1.321880244	0.001379677	0.000364914	-4.889816968	17.22263109	3.4378094745194	2.86022257558188
PLSCR1	-0.938443665	0.001381343	0.00036574	-4.888485323	21.4850887	3.43682753944514	2.85969846877015
PSIP1	-0.737501137	0.001382431	0.000366414	-4.887401786	24.78858642	3.43602794109974	2.85935653602115
NUP43	-1.727299153	0.001387203	0.000368065	-4.884753209	20.09661499	3.43407547847715	2.85785998065071
RPL34	-0.724265243	0.001387479	0.000368525	-4.884017884	21.92705169	3.43353304513527	2.8577735813607
CYBRD1	-0.96249603	0.00138955	0.000369462	-4.882521988	17.38877554	3.43243022313919	2.85712582144263
RGSL1	-2.914353654	0.001390464	0.000370474	-5.014128125	20.68578518	3.43124226555981	2.85684025081546
PI4KB	-1.170465129	0.001390464	0.000370683	-4.880580364	16.20415169	3.43099733081826	2.85684025081546
DDX1	-0.607131203	0.001390464	0.000370868	-4.880286624	25.47870202	3.43078063774976	2.85684025081546
HIBADH	-1.081067395	0.001404676	0.00037505	-4.873686936	16.6375631	3.42591083020141	2.85242383777955
TBL3	-1.463431924	0.001415209	0.000378257	-4.868678744	16.66365862	3.42221302620433	2.84917941820043
PPP2R2A	-0.894755132	0.001426868	0.000382006	-4.862878366	22.35481363	3.41792981576257	2.84561620174393
NUCB2	0.753576912	0.001426868	0.000382168	4.862629348	24.54577758	3.41774568045536	2.84561620174393
PELP1	1.156980823	0.00142971	0.000383727	4.891955905	26.7838935	3.41597764167094	2.84475204517282
ADAM17	0.691932425	0.00142971	0.000383339	4.86083083	24.62190053	3.41641699440812	2.84475204517282
HARS1	0.669784963	0.001434835	0.000385502	4.857524751	25.60736501	3.41397336446981	2.84319803810042
FKBP10	1.089734492	0.001438546	0.0003869	4.855397853	21.08933108	3.41240127027875	2.84207624623333
PYGL	-0.745359665	0.001480436	0.00039923	-4.836979042	25.4124825	3.39877683125009	2.82961036263985
TIPRL	-0.847917608	0.001480436	0.000399351	-4.836802122	22.91152809	3.39864522372947	2.82961036263985
GALNT2	0.708550461	0.001480436	0.000399705	4.83628183	26.15625148	3.39826041901828	2.82961036263985
NELFCD	-0.952060048	0.001480436	0.000399817	-4.836117829	18.16502102	3.39813874386165	2.82961036263985
GARS1	-0.507156558	0.001488228	0.000402336	-4.832433948	24.59903283	3.39541110612659	2.82733052876561
PAPLN	-1.375735371	0.001532701	0.000414898	-4.814415468	19.70943946	3.38205865866598	2.8145425592456
C1QL1	-1.01873248	0.001532701	0.000415213	-4.813971038	21.05147634	3.38172905752019	2.8145425592456
CORO1A	-1.135176953	0.001534772	0.000416202	-4.812578123	20.8269846	3.38069583717851	2.81395613256234
NIF3L1	1.284611195	0.001535654	0.000416869	4.811640304	20.61104842	3.38000039949954	2.81370662468065
RBM34	-1.154531968	0.001538674	0.000418118	-4.809889231	16.34185527	3.37870113564881	2.81285338471587
H1-3	-0.743648213	0.001548524	0.000421226	-4.805554123	27.53091796	3.37548483001258	2.81008205928569
ATG4B	-1.320122577	0.00155787	0.000424203	-4.801434125	17.71578524	3.37242626444077	2.80746878584075
LMAN2	0.779285207	0.001558249	0.00042474	4.800693284	24.56718174	3.37187683728751	2.8073631431426
STMN1	1.371935511	0.001567592	0.000427724	4.796598931	20.16537025	3.36883638038351	2.80476696155316
MUC4	1.504582213	0.001576437	0.000430577	4.792711936	16.90482585	3.36594917246855	2.80232338051333
MSH2	-1.189036839	0.001577959	0.000431462	-4.791511572	21.1230462	3.36505744772868	2.80190428522361
MTREX	-1.379611687	0.001577959	0.000431872	-4.790956035	20.60221481	3.36464495209903	2.80190428522361
LMNA	0.531761105	0.001591879	0.000436125	4.785228407	30.33229772	3.36038901754383	2.79808994641583
RCC2	-0.614882664	0.001592059	0.000436618	-4.784568418	26.64871236	3.35989836404709	2.79804084181214
SIN3A	-0.771200712	0.001598638	0.000438868	-4.78156596	23.06255186	3.35766608452316	2.79624986796181
RACK1	-0.960690475	0.001600905	0.000439936	-4.780485165	27.22234977	3.35661049821491	2.79563443897384
PGM5	2.203351235	0.001606993	0.000442057	4.777676141	19.38071789	3.3545217279599	2.79398601500268
TXNL1	-0.842850377	0.001610623	0.000443505	-4.775428026	24.70116048	3.35310147964247	2.79300610339226
LARP7	-1.529435586	0.001610677	0.000443969	-4.774818003	20.16535782	3.35264735330646	2.79299154287195
PCBD1	0.845317409	0.001614707	0.00044553	4.772769248	22.44413805	3.3511230471921	2.79190627198771
FUS	-1.001327568	0.001638327	0.000452503	-4.763706202	25.76024917	3.34437853716789	2.7855994114144
EEA1	1.729480567	0.00164257	0.000454133	4.79185507	22.40264922	3.34281693853687	2.78447611341753
PRKAA1	-1.395159716	0.001647277	0.000455894	-4.759353035	20.57207862	3.34113612349016	2.78323336533762
PDK3	-1.668818955	0.001648454	0.000456679	-4.758349728	17.25161235	3.3403889586006	2.78292316731058
PPP4R3A	-1.009639846	0.001655241	0.00045902	-4.755368022	23.01369569	3.33816839136817	2.78113876481862
DNAJA1	-0.779613036	0.001656982	0.000459965	-4.754169993	23.16975372	3.33727521372097	2.7806822093496
COPZ1	-1.650391328	0.001659941	0.000461249	-4.752545265	19.10428504	3.33606456239376	2.77990734800199
SDC4	0.772949477	0.001661011	0.000462009	4.751585465	30.4007002	3.33534956424416	2.77962749143573
MSN	0.618582076	0.001680689	0.00046822	4.743805616	31.38774751	3.32955003937044	2.7745126423485
ST8SIA4	1.885672716	0.001680689	0.000468419	4.743557862	18.11490762	3.32936549740027	2.7745126423485
B2M	1.377740213	0.001682216	0.000469314	4.74244683	19.56147979	3.32853649025361	2.77411824065149
NSF	-1.831358006	0.001687208	0.000471177	-4.740139874	18.6180646	3.32681591732298	2.77283137402982
NFAT5	-1.978307653	0.001698263	0.000474737	-4.736089797	16.7074741	3.32354691896707	2.76999505225223
EIF1AX	-0.713579384	0.00171087	0.000478781	-4.730821534	21.8162965	3.31986309251559	2.76678298895544
PABPC4	-0.933373143	0.00171087	0.000479215	-4.730294328	22.88005586	3.31946959647168	2.76678298895544
OBSL1	-2.298042398	0.001737599	0.000487186	-4.721106221	18.7247006	3.31230520028098	2.76005044203059
HEXA	0.72445652	0.001758375	0.000493877	4.712773222	27.42057102	3.30638119859178	2.75488849953343
RPL31	-1.649284936	0.001758375	0.000493992	-4.712637779	20.62627009	3.30628008424232	2.75488849953343
RAB34	-1.600944318	0.00176269	0.000495695	-4.710637958	19.98027904	3.30478546173508	2.75382405929871
PLTP	0.446077027	0.001769871	0.000498208	4.707701057	28.55469047	3.30258930303805	2.75205838676238
NPEPPS	-0.47080467	0.00179794	0.000506973	-4.697575307	27.40022763	3.29501516939103	2.74522480543021
VAPB	1.130606965	0.00179794	0.000507111	4.697417296	19.54563101	3.29489696884971	2.74522480543021
CTSZ	-0.84667641	0.001803038	0.000509075	-4.695174523	27.36991987	3.29321823006665	2.7439951201903
ARRB2	-0.997721112	0.001803038	0.000509554	-4.694628818	16.97668939	3.29280978484829	2.7439951201903
EXTL2	0.977268582	0.001803074	0.000510067	4.694045227	23.13453491	3.29237277327631	2.74398644902237
CSRP1	-0.976356184	0.00180911	0.000512533	-4.691246991	22.59109342	3.29027816684487	2.7425350257656
DCBLD1	0.863442508	0.00180911	0.000512783	4.690964733	21.03081345	3.29006638116586	2.7425350257656
TATDN1	0.836201066	0.001820761	0.000516999	4.686215638	22.0007094	3.28651029693488	2.73974705760609
WTAP	1.906071002	0.001820761	0.0005171	4.686102253	18.70265367	3.28642546222793	2.73974705760609
HP1BP3	-1.110847437	0.001839878	0.000523042	-4.67947909	23.21551406	3.28146343611193	2.73521097355753
HCLS1	-1.264072318	0.001862576	0.000530014	-4.67180753	18.09593608	3.27571265862101	2.72988599739458
TMEM106B	-0.951855472	0.001869494	0.000532504	-4.669093473	20.31370209	3.27367712559551	2.72827592434291
FLOT2	-1.505461148	0.001886435	0.000537855	-4.663304815	18.3798406	3.26933478973788	2.72435815448507
GPX4	-1.648501252	0.001895016	0.00054083	-4.660112423	18.64964092	3.26693922595493	2.72238711884505
SAFB2	0.95554163	0.001899884	0.000542964	4.657832891	22.13608882	3.26522896436998	2.7212729146776
S100A4	1.252541742	0.001899884	0.000543278	4.657499163	20.01482593	3.26497788133118	2.7212729146776
TIAL1	-1.980871811	0.001906514	0.000546768	-4.682469173	21.44337543	3.26219691076495	2.71976000124768
RPL8	-0.717669563	0.001906514	0.000545731	-4.654893027	23.71490734	3.26302137561662	2.71976000124768
ERVMER34-1	0.829546012	0.001906514	0.000546249	4.654343897	23.02598187	3.26260934506936	2.71976000124768
LZTS1	0.68222298	0.001910219	0.000548363	4.652110173	25.34149791	3.26093185628575	2.71891683953799
FAIM	-1.144755087	0.001915242	0.000550339	-4.650030154	16.61057801	3.25936970964089	2.7177763430403
DCK	-1.737324984	0.001924635	0.000553574	-4.646641125	20.94332021	3.2568243158087	2.71565162070929
EIPR1	-1.440378529	0.001929205	0.000555426	-4.644710278	18.8351351	3.25537379438728	2.71462162116981
NUMA1	0.927529063	0.001941411	0.000559859	4.640116526	25.75506336	3.25192133590872	2.71188251400016
TPK1	-1.126776791	0.001941411	0.000560022	-4.639947812	16.91817928	3.25179491176	2.71188251400016
PIK3R4	-2.832170329	0.001961863	0.000566883	-4.750820192	16.86122778	3.24650656667616	2.70733132336861
HRH1	1.119497854	0.001961863	0.000567016	4.632778987	16.24270594	3.24640468605653	2.70733132336861
SHCBP1	-1.153455861	0.001966834	0.000569	-4.630761242	16.80212487	3.24488773360493	2.70623229281387
RPS25	-0.879080859	0.001977503	0.000572742	-4.626977006	23.92314679	3.24204096827583	2.70388284897696
CRIP2	-0.772494036	0.001977503	0.000573189	-4.626526869	22.13982103	3.24170215268701	2.70388284897696
WDR11	-2.045353434	0.001992508	0.000578623	-4.621081931	19.5859232	3.23760430733761	2.70059992621848
VTA1	0.924464447	0.001992508	0.000578649	4.621055577	19.39991213	3.23758479307211	2.70059992621848
POLR2B	-1.248853449	0.002000932	0.00058208	-4.617645246	18.25269291	3.23501732261661	2.69876767024763
ANK2	1.018288014	0.002000932	0.000582211	4.617515464	23.77601695	3.23491959347953	2.69876767024763
COPE	1.551945375	0.002006557	0.000584407	4.615343998	21.04227815	3.23328459074738	2.69754849880886
ADGRA3	0.815980454	0.002018056	0.000588319	4.611497154	18.46159808	3.23038712567016	2.69506678648685
MRI1	-1.097177182	0.002018824	0.000589105	-4.61072701	16.60569102	3.2298072911951	2.69490154096747
NOMO2	0.53245653	0.002019361	0.000589824	4.610023398	24.09158139	3.22927755993698	2.69478603554206
ADSS2	-0.762570312	0.002034083	0.000594692	-4.605286412	23.96269075	3.2257079037392	2.69163132982696
NEMF	-1.48288725	0.002038589	0.000596577	-4.603462247	18.74759781	3.22433349412788	2.69067032352252
LRP1B	0.815261239	0.002043887	0.000598697	4.601418335	22.73012346	3.22279291804725	2.68954311863177
INSR	-0.837232918	0.002062724	0.00060479	-4.595586051	19.55328911	3.21839539836122	2.68555887832634
RPP38	-0.916618809	0.002122572	0.000622929	-4.578578753	20.95450817	3.20556145039604	2.6731375690829
LGI2	0.620016831	0.00212683	0.000624771	4.576880354	22.20922728	3.20427913731301	2.67226722237395
XPO4	-1.676445626	0.00212917	0.000626052	-4.575702465	19.97143677	3.20338959270787	2.67178966166434
PUF60	-0.542279021	0.002136473	0.000628795	-4.573188973	23.76979042	3.20149092034181	2.67030259127417
HBS1L	-4.560096099	0.002152576	0.000634134	-4.749070499	15.85106211	3.19781896086993	2.66704150617027
AP3D1	-0.708292551	0.002156212	0.000635806	-4.566815305	23.15294396	3.19667537803402	2.66630854130357
OSBPL3	-1.705684318	0.00218258	0.00064419	-4.55928945	16.41906343	3.19098602117812	2.66102982875788
SLC1A4	-1.170104182	0.00219032	0.000647085	-4.556714463	21.46242285	3.18903866738956	2.65949243124124
MAN1A1	-0.899134481	0.002191414	0.000648018	-4.5558864	20.94345981	3.18841293056135	2.65927556815778
ZCCHC17	-1.223534751	0.002191988	0.000648799	-4.555195048	19.42307908	3.18788982817855	2.65916182771871
ELAVL1	-0.676124125	0.002196806	0.000650837	-4.553394166	22.90939945	3.18652776544774	2.65820829394411
USO1	0.51244717	0.002220098	0.000658357	4.546801134	25.91531928	3.18153854242605	2.65362785441429
SDHA	-0.88585099	0.002230895	0.00066218	-4.543478455	21.66057413	3.17902394049849	2.65152086987471
LAMB2	0.664529519	0.002239285	0.000665295	4.540787052	27.70862591	3.17698574046582	2.64989062904246
GMPR2	-0.671371934	0.002252556	0.000669866	-4.536860514	23.35016213	3.1740120648826	2.6473244033728
LSM2	-1.097476718	0.002272706	0.000676491	-4.531218161	18.51764905	3.16973797685843	2.64345674150156
PSPC1	-0.982800931	0.002273937	0.000677491	-4.530371395	19.63742093	3.16909646971747	2.64322157172013
CLSTN1	0.44780499	0.0022763	0.00067883	4.529240286	32.23448635	3.16823897285619	2.64277050160972
PLSCR3	-1.122291762	0.002282631	0.000681354	-4.527113479	19.42853167	3.16662719014079	2.64156428895486
NUP37	-1.272031273	0.002289061	0.000683911	-4.524967095	21.15943038	3.16500041103392	2.64034263388273
ARFGEF2	-1.368140263	0.002302569	0.000688589	-4.521062684	21.50509995	3.16203991929829	2.63778734663806
CNOT7	-0.980218811	0.002312295	0.000692142	-4.518115208	16.61758257	3.15980479645379	2.63595675991444
EML3	-1.921691055	0.002327111	0.000697397	-4.513784398	19.78200675	3.15651992516516	2.63318290096863
KLK5	0.531117489	0.002327111	0.000697874	4.513393417	25.34751205	3.1562229814518	2.63318290096863
NOL11	-1.491511343	0.002330222	0.000699456	-4.512096868	20.6826393	3.15523960005453	2.63260270181424
PRMT1	-0.692882523	0.002341626	0.0007036	-4.508716217	24.67943865	3.15267416921458	2.63048246840402
FDPS	0.543749589	0.002341626	0.000704185	4.508241363	24.56780816	3.15231323016985	2.63048246840402
