id	logFC	adj.P.Val	P.Value	t	AveExpr	-log10(pvalue)	-log10(padj)
SF3A1	-0.494020408	0.022389037	0.010564281	-3.021267606	24.63058301	1.9761600554842	1.64996458594667
MPDZ	-1.136633699	0.022389454	0.010570718	-3.020940842	17.72088185	1.9758955128962	1.64995649720607
KLC1	-0.527162607	0.022624746	0.010688111	-3.015015936	22.09776089	1.97109904453571	1.64541628776553
PSMA1	-0.429550008	0.022658143	0.010710204	-3.013908216	25.85234176	1.97020225697108	1.64477568661299
TBCD	-0.562589287	0.022670532	0.010722378	-3.013298732	22.68702211	1.96970888649511	1.64453828834488
FILIP1L	-0.650135487	0.022711217	0.01074795	-3.012020825	20.58375856	1.96867436259378	1.64375959311522
BSG	-0.319086074	0.022720912	0.010758871	-3.011476008	26.11520019	1.9682332996915	1.64357424036338
IGSF3	0.347289359	0.022768436	0.01078772	3.01003942	23.8992419	1.96707033437645	1.64266680073743
MDC1	-0.498032814	0.02281762	0.010817384	-3.008566306	23.87474625	1.96587775325242	1.64172965679647
ST13	-0.471549839	0.022818991	0.010829511	-3.007965206	24.38536079	1.96539115323583	1.64170356293359
SCCPDH	-0.684554653	0.022818991	0.010830753	-3.007903675	16.18805296	1.96534134832606	1.64170356293359
C18orf25	-0.652710392	0.023024157	0.010934549	-3.002786865	21.81163966	1.96119912491263	1.63781626197587
CHRD	-1.323765406	0.023091659	0.010973043	-3.001012531	17.91739445	1.95967291892967	1.63654486445557
LZIC	-0.719807137	0.02315333	0.011008802	-2.999156164	18.67725455	1.9582599392569	1.63538653826932
ABCF2	-1.192862499	0.023245311	0.011059015	-2.996714722	17.82036238	1.95628355287895	1.63366463899776
ACP3	0.658617528	0.023313364	0.011097889	2.994832217	18.73618163	1.95475962327105	1.63239505547011
HIBCH	-0.699166668	0.023343145	0.011118571	-2.993833321	18.31795554	1.9539510263056	1.63184063226103
USP19	-0.578457913	0.023383166	0.011149908	-2.992323399	17.83444009	1.95272871604696	1.63109668721858
HTT	-0.728053227	0.023383166	0.011150668	-2.992286839	21.42143378	1.95269911467645	1.63109668721858
EHMT2	-0.851259221	0.023548451	0.01123605	-2.988194479	21.32908548	1.94938633687205	1.62803765517108
HLA-C	-0.603790669	0.023626095	0.011279683	-2.986115143	21.97568784	1.94770310543116	1.62660805408061
NBEAL1	-0.887153688	0.023697632	0.011320441	-2.984180038	17.66364805	1.94613665440782	1.62529504895672
SHTN1	-0.661180913	0.023808715	0.011380141	-2.981358096	19.74860996	1.94385235699696	1.62326404363204
TNFRSF21	-0.543274841	0.023818831	0.011391615	-2.980817425	22.49289451	1.94341470121784	1.62307955698874
B3GALNT1	-0.783328017	0.023917227	0.01144534	-2.978293083	20.35950741	1.94137130146645	1.62128917453353
CSTB	-0.863868538	0.023974149	0.011479261	-2.976705318	17.18216121	1.94008606959942	1.62025679984712
PPP1R12A	0.326723457	0.024028969	0.011512207	2.975167676	28.22617249	1.93884140998967	1.61926486287136
UBE2N	-0.559986912	0.024079407	0.011543083	-2.973730641	21.82233299	1.93767818155578	1.61835421258859
NAGA	0.364050588	0.024112784	0.011565803	2.972675618	23.11248678	1.93682420929523	1.61775264420419
TLE1	-1.549412753	0.024115299	0.011580452	-2.981712347	20.065996	1.93627448920316	1.61770734899215
ALDOA	-0.332897346	0.024115299	0.011577423	-2.972136839	28.98011844	1.93638809876303	1.61770734899215
PTPN14	-1.126619509	0.024217894	0.01163665	-2.969399045	16.10359035	1.9341720279261	1.61586362601319
SEMA7A	-0.302274196	0.024217894	0.011643218	-2.969096295	24.38902391	1.93392697101832	1.61586362601319
PCOLCE2	-0.417529906	0.024440987	0.011757287	-2.963865324	21.7868616	1.92969288037372	1.61188125996801
RPS7	-0.402460833	0.024638765	0.011859294	-2.959230118	22.82275271	1.92594116434701	1.608381064654
PLS1	-0.537413876	0.024641379	0.01186742	-2.958862589	22.93081694	1.92564368724185	1.60833499150224
THBS4	-0.65202511	0.024701136	0.011903084	-2.957252506	23.11063536	1.92434050157742	1.60728307317003
AP1M2	-0.794329417	0.024702247	0.011910504	-2.95691814	22.5602805	1.92406986070129	1.60726354004739
XPOT	-0.374206956	0.024709102	0.011920695	-2.956459182	23.67750283	1.92369842363387	1.60714303782461
HP1BP3	-0.701730404	0.024713169	0.011929545	-2.956060972	23.21551406	1.92337612026575	1.60707156091243
APEH	-0.364914145	0.024783891	0.011970592	-2.954217902	26.4558635	1.92188437123304	1.60583050961564
ENAH	-0.437551584	0.024980017	0.012078923	-2.949383673	24.99313672	1.9179717872388	1.60240727040529
WBP4	-0.553599489	0.024980017	0.012079244	-2.949369394	21.45638296	1.91796024592205	1.60240727040529
RIMBP3	-1.670355778	0.025125763	0.012156724	-2.996177333	22.07578136	1.91518344318886	1.59988074104774
IFNAR1	0.651777911	0.025186862	0.012198263	2.944107957	20.53673975	1.91370200729432	1.59882593734414
SETD7	-0.935874799	0.025186862	0.012200325	-2.944017221	18.73022848	1.91362860015913	1.59882593734414
RBM39	-0.786370393	0.025241001	0.012233584	-2.942556323	20.63483076	1.91244629166364	1.59789342596689
RBM19	-1.29891159	0.025269444	0.012254413	-2.94174907	17.19411686	1.91170748710195	1.59740431369498
RPS15A	-0.415720613	0.025301344	0.012276934	-2.940658112	24.75969713	1.91091007888994	1.59685640861546
ARFGEF1	-0.601657271	0.025302785	0.012284685	-2.940319407	23.4651015	1.91063597508261	1.59683167473066
LSG1	-2.168670644	0.025365777	0.012322338	-2.987728636	20.04170099	1.90930688274261	1.59575182991097
RRM1	-1.492923101	0.025585276	0.012436098	-2.943155364	19.89600111	1.90531586425095	1.59200989373464
HAPLN3	0.578053228	0.025712003	0.012504862	2.930786113	24.43780313	1.90292109665393	1.58986408990854
FAIM	-0.720495	0.025894988	0.012601073	-2.926672713	16.61057801	1.89959247249051	1.58678428590251
CLINT1	-1.637121262	0.026007802	0.012663219	-2.93661833	18.91568421	1.89745588229365	1.58489634982671
OLFM2	-0.660664174	0.02610336	0.012717021	-2.921756747	22.21205349	1.89561461154796	1.58330358708548
LGSN	-0.822520983	0.026158079	0.012753003	-2.92024029	19.90232191	1.89438753815033	1.5823941529446
KRI1	-0.695370397	0.026158079	0.012761114	-2.919898994	18.197422	1.89411141159173	1.5823941529446
PAAF1	-0.799227148	0.026158079	0.012765551	-2.919712424	21.99468159	1.89396043498468	1.5823941529446
SMARCC2	-0.588197186	0.026491736	0.012935764	-2.91260279	22.12784987	1.88820791629528	1.57688958150959
SRSF6	-0.499198846	0.026540142	0.012972319	-2.911088058	27.30868202	1.88698238020903	1.57609675782232
PTPN3	0.879697604	0.026540142	0.012974194	2.91101046	16.65325458	1.88691961245639	1.57609675782232
ENTPD2	-0.822341424	0.026552921	0.012987842	-2.910446124	18.99345394	1.88646300330331	1.57588769663889
ST6GALNAC5	1.316166182	0.026599749	0.013018307	2.909188476	19.43456919	1.8854454910647	1.57512246143018
FTO	-1.022474071	0.026599749	0.013025574	-2.908888922	17.62967579	1.88520312948411	1.57512246143018
PFKL	-0.806778231	0.026608249	0.013037152	-2.909994095	23.68962692	1.88481727101004	1.57498370397768
PPWD1	-0.99648371	0.026724642	0.01310593	-2.905587488	19.80687847	1.8825321559812	1.5730881038354
CHI3L1	-0.532453417	0.026724642	0.013109077	-2.90545861	23.56417899	1.88242788557295	1.5730881038354
DCBLD1	0.534364131	0.026825726	0.013166138	2.903127042	21.03081345	1.88054159719135	1.57144851564245
ARSA	2.423819392	0.026935078	0.013236404	2.953832217	19.08464479	1.87822998582368	1.56968176246365
INTS14	-0.661581431	0.026935078	0.013240711	-2.900094999	17.96641631	1.8780886935152	1.56968176246365
CNP	-0.906687807	0.026935078	0.013242329	-2.900029375	16.88652966	1.87803562646002	1.56968176246365
PITPNB	-0.716425822	0.027014734	0.01328902	-2.898139832	23.25193212	1.87650704496285	1.56839930437505
VPS13C	-0.534981723	0.027061835	0.01332202	-2.896808357	17.5799574	1.87542991868373	1.56764275824266
TP53	-0.970011975	0.027061835	0.013327275	-2.896596613	18.19807778	1.87525864079199	1.56764275824266
EPG5	-0.842188365	0.027128389	0.013367612	-2.894974156	17.49028531	1.87394616849351	1.56657599574021
SMARCC1	1.739201032	0.027172778	0.013397058	2.924178772	18.19932267	1.87299056242972	1.56586595935918
SH3KBP1	-0.748021542	0.027175237	0.013405844	-2.893440827	17.43875876	1.87270583867446	1.56582665966693
MAT2B	0.521430303	0.027193663	0.013423495	2.892734414	22.52341588	1.87213439462911	1.56553228878836
IPO9	-0.3784431	0.027193663	0.013430092	-2.892470595	25.59588635	1.87192101227875	1.56553228878836
COTL1	-0.645700997	0.027242293	0.013461702	-2.891208433	20.24879148	1.87090002759506	1.56475634039597
EPHA4	0.515855922	0.027247216	0.013471728	2.890808682	22.95503164	1.87057669434885	1.56467786540952
PDS5A	-0.699326174	0.027284995	0.013504328	-2.889511006	18.3005306	1.86952702222463	1.56407612146568
MED23	-0.826768052	0.027284995	0.013505616	-2.889459796	19.09022034	1.86948560256874	1.56407612146568
LMNB2	-0.287839815	0.027309393	0.013525304	-2.888677674	26.37756561	1.86885296473978	1.56368795272296
PRDX3	-0.54643099	0.02735419	0.01355875	-2.887351624	19.29543615	1.86778034683514	1.56297614082943
PI16	-0.62344922	0.02735419	0.013563171	-2.887176544	18.27421117	1.86763876276951	1.56297614082943
RSRC2	-0.756448289	0.02735419	0.013570362	-2.886891983	19.68609385	1.8674085670414	1.56297614082943
CACNA2D1	-1.663634292	0.027496861	0.013648804	-2.904997989	19.8086998	1.86490540275927	1.56071688174025
TRAF6	-0.78120665	0.027555561	0.013685621	-2.882350719	16.42606035	1.8637354912203	1.55979074280493
CREG1	0.622611804	0.027586628	0.01370874	2.881444421	24.21291116	1.86300246032311	1.55930138145235
PSMC2	-0.448391783	0.027612842	0.013729462	-2.880633337	23.09871717	1.86234648060804	1.55888889211488
SUPT6H	-0.561318592	0.027716357	0.01379538	-2.878061344	23.78992117	1.86026633218152	1.55726385338093
FLT4	-0.606885289	0.027716357	0.013796381	-2.878022411	18.994222	1.86023482068963	1.55726385338093
INHBA	-0.747535461	0.028027965	0.013959301	-2.871718013	16.21172804	1.85513632809132	1.55240843350458
PTPN23	-1.961169397	0.02815636	0.014031096	-2.91239539	17.78655938	1.85290840394231	1.55042349065539
EPN3	-0.489409385	0.028257947	0.014089595	-2.866728476	18.85710086	1.85110149033941	1.5488593937599
CSNK2A1	-0.659180431	0.028366035	0.014151394	-2.864377894	21.930798	1.84920077733484	1.54720136557757
STK24	-0.615129575	0.02837294	0.014162747	-2.863947198	18.78445245	1.84885250291484	1.54709566034013
TMA7	-0.757712082	0.028712467	0.014340229	-2.857258018	20.39730565	1.84344391333752	1.5419294909428
STAT3	-0.810773135	0.028744151	0.014366983	-2.856256778	18.35166514	1.84263442212445	1.54145051434312
GOLGA7	-0.680542654	0.028744151	0.014372075	-2.856066427	20.54777527	1.84248052511607	1.54145051434312
PROM1	-0.985667891	0.02879303	0.01440454	-2.854854413	17.41569779	1.84150060608551	1.54071263025778
AKR1A1	-0.386603674	0.029116339	0.014574399	-2.848556807	23.76749662	1.83640934506742	1.53586323279485
EGFLAM	1.191944732	0.029263416	0.014656176	2.845550811	20.31313016	1.83397932838079	1.53367497884785
LRRN4	-0.630866806	0.029279567	0.014672989	-2.844934853	20.47663034	1.83348140803945	1.5334353501171
ATIC	-0.688167689	0.029279567	0.014680586	-2.844753983	24.55252754	1.83325660848759	1.5334353501171
PHF5A	-0.68637158	0.029281721	0.014689827	-2.844318673	19.05826829	1.83298331880387	1.53340340169703
GRHPR	-0.474998234	0.029364146	0.014739361	-2.842510035	21.21692978	1.8315213441696	1.53218262526137
AKR1B1	-0.540546086	0.029381877	0.01475645	-2.841887465	23.06635037	1.83101810937252	1.53192046366134
SNRPD2	-0.352340417	0.029418215	0.014782899	-2.840925309	24.41934246	1.83024039028186	1.53138368236201
AP2A2	-0.741089903	0.029553625	0.014860348	-2.838117648	21.30346409	1.82797102013735	1.52938924165442
NCAPD2	-0.610090665	0.029553625	0.014867417	-2.837862125	22.04725326	1.82776447734811	1.52938924165442
GTF2F2	-1.641210675	0.029639474	0.014918866	-2.854583294	19.46143401	1.82626418682711	1.5281295078764
FOCAD	-0.571561002	0.029764773	0.01499023	-2.833441634	20.90384523	1.82419170357837	1.52629742523127
ECI1	-1.273222174	0.029909549	0.015079814	-2.836522819	20.75181089	1.82160401518188	1.52419013555738
DNAJC8	-0.618611172	0.029909549	0.015071675	-2.830529873	22.03083595	1.82183847941508	1.52419013555738
AVL9	-1.014797836	0.029978589	0.015122978	-2.828703688	18.84816949	1.82036267962725	1.52318881191252
SPOCK2	0.369551578	0.030103597	0.01519443	2.82617051	30.82658696	1.8183155872917	1.52138160859491
PCK2	-1.259096492	0.03011988	0.015216186	-2.825497133	17.97608079	1.81769419163432	1.52114676273168
DDI2	-1.051091418	0.03011988	0.015219438	-2.825286699	20.72796299	1.81760138422807	1.52114676273168
GANAB	-0.351105518	0.030210314	0.015273553	-2.823379072	27.14527768	1.81605992372911	1.51984476073272
WDR6	-0.723752108	0.030340268	0.015347711	-2.820775806	17.91975915	1.81395638723545	1.51798058734602
WNK1	-0.628669847	0.030412202	0.015392575	-2.819206906	22.38233644	1.81268872164054	1.51695213356099
XRCC1	-1.909848988	0.030433196	0.015420777	-2.857168169	19.98349124	1.81189374312612	1.51665243698526
AIDA	-0.644285892	0.030433196	0.015416219	-2.818381885	18.30476406	1.81202212880045	1.51665243698526
RPP14	-0.686774847	0.030433196	0.015428647	-2.817948748	17.6790836	1.8116721572938	1.51665243698526
BPNT2	0.571534836	0.030532631	0.015487566	2.815899929	23.19374653	1.81001682987336	1.51523577088803
KIT	1.174767768	0.030638854	0.015549987	2.813737761	18.89984375	1.80826996971307	1.51372748286398
NOP58	-0.309763516	0.030791511	0.015636046	-2.810770828	24.75379889	1.80587306057819	1.51156899888956
IMPA2	-0.760223728	0.030833711	0.015666069	-2.80973958	20.77837563	1.80503996497245	1.51097420249269
UBFD1	-1.096948475	0.030895319	0.015705982	-2.80837164	16.44106776	1.80393490461101	1.51010731625376
SMYD5	-0.779592782	0.030911449	0.015722797	-2.807796363	20.17161175	1.80347019279958	1.50988063654282
UEVLD	-0.587596328	0.031139176	0.015847306	-2.803555478	19.46880084	1.80004455608195	1.50669288384843
COL9A2	-0.737632274	0.03116165	0.015867429	-2.802873189	22.57384555	1.79949343629286	1.50637955462838
MMP2	-0.374724466	0.031518977	0.016058163	-2.796448134	25.41496432	1.79430413804826	1.50142788669215
POLR3C	-0.723229006	0.031594503	0.016105448	-2.794866998	16.2961536	1.79302719004815	1.50038847195232
KDR	-1.734693028	0.031682812	0.016176954	-2.82686364	17.86739729	1.79110324944355	1.49917627967452
RSU1	-0.832290439	0.031682812	0.016163475	-2.792932863	17.72474107	1.79146526416269	1.49917627967452
SMS	0.311931118	0.031682812	0.016168817	2.792755153	23.9427564	1.79132175431542	1.49917627967452
CPNE3	-0.531390529	0.031746719	0.016218433	-2.791107387	21.49705992	1.78999110896139	1.49830115206728
HERC4	-0.539455914	0.031878479	0.016294629	-2.788586512	22.67788935	1.78795552320663	1.49650240803079
COL23A1	0.465423233	0.032024116	0.016377997	2.785841693	21.71238911	1.78573921277329	1.49452284976816
NME7	-0.715199982	0.032188393	0.016470984	-2.782796422	17.98537765	1.78328045468545	1.49230070485069
PRMT5	-0.556930405	0.032287831	0.016530865	-2.780844293	22.24375944	1.78170442078438	1.49096112860843
SYNE2	-0.822451994	0.032433679	0.016614577	-2.778126988	18.14649438	1.77951071119564	1.48900378586983
PCMT1	-0.610114231	0.032571199	0.016694101	-2.775558103	18.80850138	1.77743696332729	1.48716625403877
SREK1	-0.690155348	0.032592296	0.016713998	-2.774917275	18.61866457	1.7769196541366	1.48688504410659
TMBIM6	-0.672313432	0.032627951	0.016741376	-2.774036695	17.97872371	1.77620884952985	1.4864101985791
PSMD11	-0.496262482	0.032717134	0.016796255	-2.772275903	23.1546409	1.77478754054444	1.48522474725317
LRP1	-0.233862561	0.032735147	0.016814625	-2.771687737	27.13930817	1.7743128138829	1.48498570450079
ZC3H4	-0.739186248	0.032959496	0.016941473	-2.767643765	18.66878458	1.77104883202417	1.48201943793646
PSMB2	-0.446559845	0.032959496	0.016948236	-2.767429005	23.69234751	1.77087549718556	1.48201943793646
FTSJ3	-0.821191796	0.03297891	0.01696741	-2.766820565	19.76940933	1.77038444575265	1.48176370250618
FIP1L1	-1.034610611	0.03304008	0.01700809	-2.765531926	16.89690487	1.76934445470225	1.48095890979244
DCUN1D1	-0.493124516	0.033050634	0.017022734	-2.76506879	18.64482133	1.76897068715636	1.48082020516289
TAF15	-1.043722315	0.03313312	0.017083688	-2.774086755	22.36110915	1.76741836870832	1.47973766659361
CCT6A	-0.333346966	0.03313312	0.017074791	-2.763425613	24.53363776	1.76764460349429	1.47973766659361
FLII	-0.982851032	0.033262561	0.017159699	-2.760756037	19.7221217	1.76549033442353	1.47804431598992
TGFBR2	-0.702800026	0.033683496	0.017386242	-2.753696622	18.81038086	1.75979427970146	1.47258283953835
TXNRD1	-0.303446982	0.033935168	0.017525604	-2.749398814	26.13181094	1.75632700563823	1.4693499964418
RPL36	-1.098828292	0.033984331	0.017560465	-2.748328988	19.51819219	1.7554639881873	1.46872127498015
CDK2	-0.642867248	0.034013177	0.017584851	-2.747581893	18.39471173	1.75486130719645	1.46835280090676
CD59	-0.785393867	0.034075035	0.017626328	-2.746313495	21.20030059	1.75383815255813	1.46756368940968
RERE	-0.80125027	0.034103408	0.01765051	-2.745575362	17.1236008	1.75324274143843	1.46720221919991
ITGB4	-1.4334943	0.034262174	0.017742229	-2.750751684	19.73947983	1.75099181958948	1.46518508368666
ZFR	-0.7498419	0.034370022	0.017810966	-2.74070262	20.34654104	1.749312525394	1.46382018987396
RALGAPA1	-1.224768363	0.034370022	0.017817236	-2.740601789	18.42630549	1.74915966747377	1.46382018987396
TAOK1	-0.991689145	0.034458602	0.017872759	-2.73883764	18.92244367	1.74780840071277	1.46270234604068
SPON2	1.052358207	0.034576623	0.01794361	2.736707063	17.01049269	1.74609017860747	1.46121742529237
BTD	0.37932978	0.034978098	0.018161705	2.730200315	23.20430115	1.74084338283403	1.45620380979624
ESYT1	-0.959354855	0.035209437	0.018291636	-2.726360352	19.14954035	1.73774744958112	1.45334091925666
PABPN1	-0.574760712	0.035336101	0.018367288	-2.724136913	20.26761919	1.73595496419416	1.45178137241845
CTTN	-0.347739118	0.035376854	0.018398331	-2.72322716	27.97096891	1.73522157211905	1.45128079073633
TUBA4A	-0.483849315	0.035458397	0.018450621	-2.721698128	24.01617959	1.73398901203421	1.45028090183692
ATP6V1B2	-0.49486979	0.035621954	0.018545655	-2.718930098	23.57741031	1.73175782354528	1.44828226151111
H1-0	-0.4616713	0.035678665	0.018585124	-2.717784599	25.49040724	1.73083453694457	1.4475914041272
NUP85	-0.726758938	0.035694721	0.018603436	-2.717253945	21.19892827	1.73040683545813	1.4473960082602
CIP2A	-0.713964456	0.035757354	0.018646045	-2.716021194	21.90192277	1.72941327199611	1.44663462594199
NT5C	-0.525278117	0.035791691	0.018677706	-2.71510699	18.89526452	1.72867646497531	1.44621778262089
PGF	-0.721380919	0.035791691	0.018683901	-2.714928273	19.59369436	1.72853244256535	1.44621778262089
SF3A3	-0.38309328	0.035882574	0.018741344	-2.713274024	23.14197446	1.72719926772497	1.44511641083696
COL12A1	0.43039907	0.03593201	0.018777179	2.712244573	31.5482122	1.72636965364387	1.44451848812536
UBQLN1	-1.077279557	0.036061028	0.018854651	-2.710025582	18.88530245	1.72458150198427	1.44296189690469
STAU1	-0.399354439	0.036105795	0.018888121	-2.709069697	23.8730246	1.72381124376796	1.4424230879962
RPS27	-0.63646756	0.036179622	0.018936826	-2.707681671	20.5906513	1.72269281129896	1.44153597490494
SRSF10	-1.105724908	0.036396222	0.01906034	-2.735917709	22.88140971	1.71986935664592	1.4389436946396
LIPG	-1.27894036	0.036400495	0.019072723	-2.734063713	21.82851605	1.7195872985926	1.43889271046339
MED1	-1.105201588	0.036413466	0.019089668	-2.703348536	20.58902316	1.71920162461952	1.43873798096628
CZIB	-0.842245385	0.036662614	0.019230501	-2.699385976	16.65925807	1.71600940121648	1.43577657359901
RNMT	-0.613644349	0.036711217	0.019266227	-2.698385316	22.3774428	1.71520332704235	1.43520121812135
TTI1	-0.625768284	0.036746917	0.019295204	-2.697575023	16.7074169	1.71455062545714	1.43477909157443
PPFIA1	-1.616909809	0.036791628	0.019328935	-2.718271555	18.84058195	1.71379207439179	1.43425099456155
PLOD2	-0.307582967	0.036905112	0.019398841	-2.694686733	26.40021963	1.71222421658218	1.43291347233356
NPM1	0.308509912	0.037054548	0.019487718	2.692221835	29.94606747	1.71023901352639	1.43115847999007
POLR2H	-0.598559	0.037122073	0.019533577	-2.690954317	19.56785617	1.70921822117109	1.43036777956193
EPDR1	-1.282939968	0.037269669	0.019621629	-2.688613338	18.95148021	1.70726494005785	1.42864446429236
NONO	-0.457627936	0.037463874	0.019743753	-2.685182299	24.27696335	1.70457029076112	1.4263873158601
GLYATL2	-0.37639265	0.037463874	0.019745664	-2.685130089	23.58712124	1.70452825738516	1.4263873158601
CRLF3	-0.739390611	0.037463874	0.019755198	-2.684869722	20.92504807	1.70431861316672	1.4263873158601
GLUD1	-0.874004045	0.037464995	0.019766231	-2.692123441	22.91233839	1.70407613351633	1.42637432102591
FZD2	1.032659034	0.037507344	0.019799027	2.683674338	20.96988893	1.70335615210786	1.42588368836817
CDC5L	-0.721710445	0.037845104	0.019987868	-2.67855348	19.18102492	1.69923352730334	1.42199029696488
ACIN1	-0.564999457	0.037856631	0.020004507	-2.678188313	25.82855206	1.69887214710017	1.42185803810631
PRKAG1	-1.023604216	0.037858555	0.020016076	-2.677792657	18.92026782	1.69862105865395	1.42183596637599
SEPTIN5	-0.55143935	0.038014233	0.020108979	-2.675294241	17.71757097	1.69660997942428	1.42005376769802
NDST1	0.383540161	0.038250589	0.020244668	2.67166547	24.7677233	1.69368934099733	1.41736187299454
PSMC4	-0.605785991	0.038253911	0.020281184	-2.670692986	22.37063168	1.69290669481913	1.41732415687928
CAT	-0.273377507	0.038253911	0.020287231	-2.67053211	26.16455728	1.69277722568648	1.41732415687928
CASP6	-0.474924458	0.038253911	0.020289047	-2.670483798	18.72810156	1.69273835180162	1.41732415687928
WDR45B	-1.023907007	0.038253911	0.020296414	-2.670287896	20.80724874	1.69258068709093	1.41732415687928
SRGAP2	-0.532463848	0.038253911	0.020299734	-2.670199621	17.80717033	1.69250965287935	1.41732415687928
PDCD10	-0.638800325	0.03827991	0.020344765	-2.66900382	20.03597413	1.69154732226647	1.41702909196493
NUP210L	0.807152933	0.03827991	0.020345537	2.668983326	18.10740357	1.69153084289307	1.41702909196493
LRRC75B	0.807152933	0.03827991	0.020345537	2.668983326	18.10740357	1.69153084289307	1.41702909196493
ITGA2	-0.849387531	0.038309557	0.020371972	-2.675724469	23.18417284	1.69096692940602	1.41669287003644
DNMT1	-0.7909898	0.038385138	0.020422862	-2.666936069	22.14129381	1.68988339722896	1.41583689370424
PLCH1	-0.663626606	0.038417589	0.020450835	-2.666197325	21.63359071	1.68928895521218	1.41546989394729
TSPAN6	0.733490444	0.038422205	0.020464001	2.665849963	17.22139942	1.68900945164306	1.41541771516788
CX3CL1	-0.491289948	0.038462398	0.020496128	-2.665003273	24.43724579	1.68832817538627	1.41496364246619
GALM	-1.048310755	0.038472409	0.020512184	-2.664580586	19.04201787	1.68798809640142	1.4148506189271
DCTN6	0.649569372	0.038663305	0.02062474	2.661626744	17.03965512	1.6856115175551	1.41270102454665
CYCS	-0.737669497	0.038724684	0.020678408	-2.660223865	21.46641601	1.6844828999799	1.41201211747105
GEMIN4	-0.858446399	0.038724684	0.020679068	-2.660206634	17.73313625	1.68446903867182	1.41201211747105
SFSWAP	-0.71883696	0.038830535	0.020746415	-2.658451286	16.90189607	1.68305693896301	1.41082662578289
XYLT2	0.289077372	0.039028613	0.020870503	2.655231601	24.90943594	1.68046708387695	1.40861688241462
HSPH1	-0.339922203	0.039028613	0.020873999	-2.655141169	26.77599249	1.68039434167429	1.40861688241462
CARS1	0.365981781	0.039121091	0.020934363	2.653581957	28.54572849	1.67914024947511	1.40758904221079
RABGGTA	-0.487164203	0.039179684	0.020976637	-2.652492645	20.27703453	1.67826413718219	1.40693907108783
DNAI7	-0.626225496	0.039229652	0.021014323	-2.651523349	20.95343713	1.67748459671732	1.40638554441061
MED16	-0.896283377	0.039229669	0.021025266	-2.651242223	17.55623153	1.67725850104247	1.40638535621102
RPL28	-0.498096302	0.039484881	0.021173052	-2.647459437	21.48794874	1.67421653587647	1.40356916653078
EIF3B	-0.332811494	0.039645315	0.021270131	-2.644988632	26.66298502	1.6722298353252	1.40180812713236
SEC22B	-0.637859854	0.039698377	0.021309664	-2.643985634	17.7317913	1.67142339796747	1.40122724825836
RANBP9	-0.998649878	0.03976326	0.021355574	-2.642823096	17.50902529	1.67048875101391	1.40051801708227
IL27RA	0.678092891	0.039940282	0.021461779	2.640143162	19.89407011	1.66833428153777	1.39858887310048
PHGDH	-0.398134927	0.040031658	0.021522037	-2.63862842	22.46039381	1.66711662631452	1.39759642225214
USP47	-0.714677458	0.040147435	0.021595471	-2.636788046	21.3830693	1.66563731949468	1.39634219636116
USP15	-0.696369515	0.04030518	0.021691556	-2.634389247	19.54721161	1.66370929363006	1.39463913497928
C6orf47	-0.58386504	0.040377619	0.021741795	-2.633139145	17.551644	1.66270460346895	1.39385929424946
RTCA	-0.511398394	0.040406219	0.021768456	-2.632476868	17.3977572	1.66217237364425	1.39355178663386
DNAJB1	-0.75617548	0.040408377	0.021780881	-2.632168517	17.85726261	1.66192455774368	1.39352859261846
ARHGDIA	0.333450639	0.04044964	0.021814396	2.631337581	26.32895013	1.6612568073161	1.39308533923611
AKAP12	0.382119822	0.040535077	0.021871769	2.629918055	27.27093726	1.66011608957925	1.39216899766475
RECQL	-0.459148389	0.040588005	0.02191164	-2.628933702	23.5604846	1.6593251159904	1.39160229479713
SCAMP1	-0.637761396	0.040630154	0.021945719	-2.62809376	20.88726202	1.65865018594604	1.39115153156915
SEPTIN9	-0.6250664	0.040632126	0.021958108	-2.627788705	23.05137037	1.65840508319092	1.39113045343256
OTUD6B	-0.630658309	0.040815501	0.022068582	-2.625076037	18.63415527	1.65622557120444	1.38917486827641
PBXIP1	-1.442368306	0.040875785	0.022123962	-2.633394271	18.40012365	1.65513709614413	1.38853389383271
EIF3A	-0.474438692	0.040875785	0.022114023	-2.623964102	26.63154701	1.65533224304914	1.38853389383271
VPS41	-0.709514027	0.041027565	0.022217547	-2.621439178	17.49854127	1.65330389243261	1.3869242577941
DIABLO	-0.497966845	0.041064185	0.022248822	-2.620678651	19.62922842	1.65269297850072	1.38653679218441
GBP1	-0.365116699	0.041339437	0.022409477	-2.616788379	23.83370968	1.64956827905907	1.38363544230617
NSFL1C	-0.642793864	0.041602348	0.022563592	-2.613082017	23.6769629	1.6465917618872	1.38088215748223
NCL	-0.365161432	0.04162897	0.022589634	-2.612458186	32.76620033	1.6460908055147	1.38060433446153
EIPR1	-0.809503773	0.041769109	0.02267732	-2.610362774	18.8351351	1.64440827155973	1.37914478881222
PCDH20	-0.438963638	0.04194247	0.022783131	-2.607844767	20.51664314	1.64238659269835	1.3773459974333
FARP1	-1.151011349	0.042003944	0.02282823	-2.606775009	18.34659265	1.64152776047792	1.37670992919689
JSRP1	-0.765943989	0.04233238	0.023018526	-2.602283773	20.06086033	1.6379224900269	1.37332731404878
CFL1	-0.233080346	0.042336872	0.023035918	-2.601875119	24.63394041	1.6375944760794	1.37328123236579
