	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	X.log10.pvalue.	X.log10.padj.
ZNF423	4735.08132120665	-0.731488820786594	0.20593367524836	-3.55206024417524	0.0003822273366448	0.0903293132335624	3.41767825571783	3.41767825571783
RAP1GAP2	911.348033892826	1.02797019511891	0.289768641121175	3.54755501196224	0.0003888245416464	0.0905566722356375	3.41024633128364	3.41024633128364
ZFPM1	7832.49966985351	-0.520460372218367	0.147235396605282	-3.53488620412148	0.0004079508023881	0.0936287265433909	3.38939220833086	3.38939220833086
RCOR2	2027.02612365076	1.77601519229501	0.50294846136689	3.53120712899337	0.0004136676779452	0.0936287265433909	3.3833484115154	3.3833484115154
NFE2	95.7091977041577	-1.71738763102602	0.487836726345303	-3.5204147992138	0.0004308723951404	0.0948809564994816	3.36565132912403	3.36565132912403
KLF10	2516.13684132805	1.18072484719828	0.335577575472041	3.51848554104787	0.0004340174662531	0.0948809564994816	3.3624927927347	3.3624927927347
WDFY4	155.45718169957	-1.15161698078292	0.327468972598366	-3.51672090227415	0.0004369129297424	0.0948809564994816	3.35960510284657	3.35960510284657
PHKG1P4	39.9651649129426	-1.98852710703248	0.568216191183367	-3.49959599512849	0.0004659637929443	0.0997332493388071	3.33164782823574	3.33164782823574
TMEM71	191.5028956291	1.0739421377213	0.307160925188857	3.49635012025369	0.0004716693808182	0.0997332493388071	3.3263623157689	3.3263623157689
HCFC1-AS1	37.5645766000479	2.17862934992957	0.625365053876721	3.48377213664876	0.0004944002127562	0.103181966480429	3.30592135102837	3.30592135102837
CCND2	24.068739482831	-2.19884959113066	0.634418638505607	-3.46592842276847	0.0005284039314155	0.108038152240024	3.27703395982032	3.27703395982032
CSF1	8139.91270801389	-1.19197718710222	0.344049408275262	-3.46455235333107	0.0005311147496553	0.108038152240024	3.274811637566	3.274811637566
DGKH	685.641710197061	0.910261735685686	0.263188186086565	3.45859648649386	0.0005429977422375	0.109074671471959	3.26520197618616	3.26520197618616
ENSG00000272977	20.790701820013	2.19849157034193	0.636400693825504	3.45457129709657	0.000551168463458	0.109161665489644	3.25871563968165	3.25871563968165
CFTR	37.5655209960041	-2.00303663274031	0.580300297584229	-3.45172429012854	0.0005570165880616	0.109161665489644	3.25413187126008	3.25413187126008
TBC1D4	1635.97940903214	-0.523058623728193	0.151859313517188	-3.44436315174696	0.0005724063172701	0.110620569485132	3.24229558186473	3.24229558186473
TNFRSF8	920.918257769276	-0.869573190143159	0.252663446836508	-3.44162640473213	0.0005782282412415	0.110620569485132	3.23790070077358	3.23790070077358
PRSS57	607.998475250703	-1.06664734102065	0.311080126012532	-3.42885080668149	0.0006061426273686	0.114432241514531	3.21742517287831	3.21742517287831
GPR146	122.871149477228	2.60827331403631	0.761302953213161	3.42606488393065	0.0006123940740665	0.114432241514531	3.21296902047646	3.21296902047646
CLEC2B	410.408328137558	1.78688068544073	0.523042887610035	3.41631772034146	0.0006347414223058	0.117244766166141	3.19740315933243	3.19740315933243
ADARB2	202.502864723015	2.17840081940793	0.63845793730431	3.41197233541422	0.0006449465827712	0.117776040740167	3.19047625399783	3.19047625399783
ENSG00000232545	14.9348250624676	4.31278719098402	1.26602230191849	3.40656494316771	0.0006578589750663		3.18186719592206	3.18186719592206
DDIT4	36788.4626419301	1.7606103655878	0.51784104423084	3.3999050195082	0.0006740926427178	0.121715379421079	3.17128041287674	3.17128041287674
STIP1P3	183.899800415029	1.4664602319285	0.432227300406046	3.39279872083708	0.0006918245308547	0.123529113453738	3.16000404274665	3.16000404274665
PNPLA7	306.221542136491	2.05388417940819	0.608225896308521	3.376844346605	0.0007332253000088	0.129482753529034	3.1347625580788	3.1347625580788
CENPF	14550.2355471077	0.870094321194883	0.258298773503707	3.3685576953868	0.0007556258039476	0.131988115972166	3.12169321972752	3.12169321972752
LCOR	2932.74274840115	0.706172793994844	0.209932589591611	3.36380737916198	0.0007687517697714	0.132383732572994	3.11421387141024	3.11421387141024
POU2F1	2298.97251391321	1.05122459686132	0.312697102691951	3.36179832755573	0.0007743665751002	0.132383732572994	3.11105340126112	3.11105340126112
NACC2	41.5685146256701	3.38158607590137	1.00845629232021	3.35323018127157	0.0007987424953892	0.135113598956901	3.09759320924211	3.09759320924211
GBP2	272.833138241433	1.24896775766619	0.373577889131643	3.34325931486291	0.000828004861527	0.138604563799369	3.08196711330188	3.08196711330188
FRAT2	1470.20292023822	-0.623605550535939	0.187234503547147	-3.33061235360881	0.0008665518531191	0.143561734841489	3.06220544466417	3.06220544466417
LINC03047	75.1424070058046	2.55617299312171	0.768341869520473	3.3268693201856	0.0008782755057057	0.144019258945834	3.05636922915173	3.05636922915173
ENO2	12187.097620831	1.79743202589481	0.541012342268632	3.32234939106494	0.0008926284502022	0.144403281866622	3.04932927527172	3.04932927527172
CD84	1450.71258094036	-0.63616153984199	0.191586527025598	-3.32049204982453	0.0008985891839864	0.144403281866622	3.04643881316707	3.04643881316707
SLC5A3	2306.31379501706	0.744881324021444	0.224677834653513	3.31533070527479	0.0009153476606231	0.145639969368451	3.03841392406124	3.03841392406124
CEP350	4542.23030174033	0.777982875828097	0.235665380185037	3.30121834279286	0.000962659353408	0.151666037345761	3.01652736511561	3.01652736511561
NOTCH3	412.505335217769	1.25040129320634	0.379997390556644	3.29055231504268	0.0009999090701484	0.156005230653262	3.00003949212829	3.00003949212829
NBPF3	2142.12048175684	-0.478845365483758	0.145689546456649	-3.28675170683054	0.001013501525958	0.156535231976137	2.99417559308377	2.99417559308377
PLEC	1791.75833354022	1.26993799408069	0.386691625771336	3.28411041109964	0.0010230483425296	0.156535231976137	2.99010384390484	2.99010384390484
PTPRS	36.0108288284839	2.65998472699742	0.810597779630069	3.28151000883737	0.0010325285992203	0.156535231976137	2.98609791031412	2.98609791031412
PCYT1B	266.476400548255	-1.11346368147398	0.339843754660326	-3.27639883389026	0.0010513997209157	0.156984818900706	2.97823214259699	2.97823214259699
KCNMB4	129.681555186273	-0.942764453239016	0.287829669062129	-3.27542485912221	0.0010550317636139	0.156984818900706	2.97673446495908	2.97673446495908
CASC15	905.821014179016	-1.26331005761547	0.387665056348533	-3.25876690954493	0.0011189756272381	0.16097919034358	2.95117937287404	2.95117937287404
ETV4	82.9001002759196	1.74582409798993	0.535788192860693	3.25842211764426	0.0011203362338542	0.16097919034358	2.95065161787179	2.95065161787179
CHST15	151.202527652922	1.30780898895673	0.401676067024429	3.25587979051087	0.001130416001397	0.16097919034358	2.94676170353985	2.94676170353985
ERVH48-1	77.6480655393747	1.88469420522452	0.579201731126837	3.25395126419572	0.0011381180320251	0.16097919034358	2.94381269576252	2.94381269576252
ENSG00000266088	3187.97781742376	1.17169238876658	0.360404853127162	3.25104498066559	0.0011498166464173	0.16097919034358	2.93937140816623	2.93937140816623
PNCK	43.5851044360045	2.66479420812735	0.819735053961462	3.25079938359282	0.0011508103199461	0.16097919034358	2.9389962522079	2.9389962522079
NR4A3	141.91061959728	2.14951817731758	0.661287229168267	3.25050610764272	0.0011519979396087	0.16097919034358	2.938548297664	2.938548297664
SLC25A53	732.286194839629	-0.634241000909254	0.195392580243551	-3.24598303640134	0.0011704581367675	0.162085798746238	2.93164411489857	2.93164411489857
ST3GAL3	101.070433982995	1.30285941531582	0.401664699159624	3.24364928768125	0.0011800895117181	0.162085798746238	2.92808504949824	2.92808504949824
TGFA	253.682532387951	-1.07979597282166	0.33350034522438	-3.23776568235686	0.0012046970998151	0.16406341011889	2.91912213517641	2.91912213517641
DNHD1	1028.01177274047	1.52385979121804	0.471399861081256	3.23262672950888	0.0012265771753575	0.165639455529375	2.9113051211001	2.9113051211001
PTAFR	136.915860276479	1.88090231352627	0.583870222269989	3.22143901467287	0.0012754860432726	0.170808839294929	2.89432428920067	2.89432428920067
SLC2A6	1349.49343715726	-0.755310653726627	0.234940797773682	-3.21489779929246	0.001304909718957	0.173304951930909	2.88441953423763	2.88441953423763
ENSG00000231927	25.8192722726269	3.70653240782447	1.15405206349838	3.21175493295209	0.0013192686170695	0.173413501599046	2.87966676849175	2.87966676849175
ENSG00000280385	338.313110745125	0.91877467082126	0.286221858635347	3.21000875056087	0.0013273093152882	0.173413501599046	2.87702785764114	2.87702785764114
KMT2A	4447.91752808564	0.949882247379561	0.296413897680308	3.20458067186863	0.0013525937982112	0.175291793042371	2.86883260819326	2.86883260819326
UBR4	7382.00029622837	1.32448003661743	0.414158224625858	3.19800491180379	0.0013838192332986	0.176888173434112	2.85892063755865	2.85892063755865
NBPF2P	183.889661976318	-0.830492610211982	0.259743387549707	-3.19735804651831	0.0013869265620845	0.176888173434112	2.85794653425897	2.85794653425897
ENSG00000228793	798.993804731634	-0.727806810714858	0.227871560994168	-3.19393437048287	0.0014034802004514	0.177589974970514	2.85279370978075	2.85279370978075
PSAT1P3	243.743595245713	-0.890349928100443	0.27920440545461	-3.18888209034791	0.0014282412070672	0.179311220293523	2.84519844098274	2.84519844098274
ENSG00000279700	15.7587033808573	2.68615397424088	0.846615726617043	3.17281369786783	0.0015096936634234		2.82111116779403	2.82111116779403
OAF	652.123697727991	-0.633022790732452	0.199629276252461	-3.170991763412	0.0015191945064821	0.188309625341177	2.81838661870864	2.81838661870864
PHC3	2577.39753109323	0.509718402768312	0.160784407113695	3.17019798075243	0.0015233510450748	0.188309625341177	2.81720000515295	2.81720000515295
OSER1-DT	55.4446540873736	-1.35844369388386	0.429883940670728	-3.16002428879837	0.0015775598711328	0.193522039153476	2.80201414954232	2.80201414954232
ELFN2	178.843348408803	2.13652569106119	0.677969989446492	3.15135732306601	0.001625135398089	0.195553782800734	2.78911044995078	2.78911044995078
TRAF1	649.467993987445	1.64042784164567	0.520615585090775	3.15093878981676	0.0016274659334529	0.195553782800734	2.7884880934315	2.7884880934315
PTK7	16710.6127879605	-0.448244195573551	0.142399492744216	-3.14779348532306	0.0016450787134048	0.195553782800734	2.78381331717933	2.78381331717933
EGR1	318.961901826316	0.82549711829143	0.262363156658892	3.14639116560367	0.0016529876822413	0.195553782800734	2.7817303826987	2.7817303826987
SMARCA1	481.927130443242	-0.693779846318066	0.220524714439776	-3.14604124113958	0.0016549666746048	0.195553782800734	2.7812107470127	2.7812107470127
ZNF292	4143.92637140685	1.37779794856172	0.438369414209778	3.14300656911795	0.0016722208712071	0.196150287593418	2.77670636038307	2.77670636038307
PLAAT5	48.5575666897351	-2.35943928071272	0.752102023649139	-3.13712662181775	0.0017061242736747	0.198676935347492	2.7679893381125	2.7679893381125
RLF	2760.86180719888	1.31754511735226	0.420674123117764	3.13198517557361	0.0017362864203332	0.200734696221266	2.7603786314004	2.7603786314004
WDFY3	838.502121263337	0.698137728431718	0.223467155542396	3.12411784513572	0.0017833901532633	0.204088077998277	2.74875363558313	2.74875363558313
KCNN4	1041.65771058357	0.971466774780546	0.311113772562895	3.12254506374884	0.0017929465503048	0.204088077998277	2.74643265703774	2.74643265703774
EEIG2	12019.0345097802	-0.452388992854072	0.144957687687714	-3.12083477648087	0.0018033918528783	0.204088077998277	2.74390989665387	2.74390989665387
NTSR1	35.6807465430082	2.18942284369525	0.703261135382583	3.11324305231822	0.0018504355919709	0.205427578470121	2.73272602677445	2.73272602677445
FGD5	494.25221685526	1.49892090055756	0.481470079700129	3.11321713177095	0.0018505981279048	0.205427578470121	2.7326878815077	2.7326878815077
ZNF467	669.440757436175	1.12165295793162	0.3603428593822	3.11273812905483	0.0018536040973735	0.205427578470121	2.73198301921336	2.73198301921336
CHRNA6	11.440544712265	-4.27064989813846	1.37260153572806	-3.11135445136538	0.0018623125446828		2.72994743128142	2.72994743128142
LINC02706	436.445337567414	-1.29047948002356	0.41485003935881	-3.11071316762586	0.0018663613227528	0.205427578470121	2.72900427415487	2.72900427415487
TRIM45	38.5420594920401	1.94703582150149	0.627007366538449	3.10528380591538	0.0019009653075834	0.207813010155546	2.72102580889078	2.72102580889078
GYG2	1595.42263756209	-0.487881254625125	0.157265056626555	-3.10228645250584	0.0019203204046001	0.208510465553547	2.7166263034107	2.7166263034107
MME	4805.21094046638	0.634483913054556	0.205255668170006	3.0911882663773	0.0019935718921461	0.212482140246195	2.70036809820104	2.70036809820104
DARS1-AS1	75.5869361925359	1.89414683829173	0.6128729129576	3.09060295902287	0.001997505385899	0.212482140246195	2.69951204101869	2.69951204101869
IZUMO4	363.485515687879	1.85159005610668	0.599230913257351	3.08994415198249	0.0020019413463899	0.212482140246195	2.69854865078894	2.69854865078894
ENSG00000225632	201.998797568589	-0.96863858637879	0.313598868032924	-3.08878215171713	0.0020097875119739	0.212482140246195	2.6968498566369	2.6968498566369
CCR8	92.563435721985	-1.53912040173321	0.499290815968913	-3.08261308341198	0.0020519175242781	0.215518396177447	2.68784009944265	2.68784009944265
PLPP1	415.764397464508	-0.669790700748587	0.218285362396928	-3.06841784256082	0.0021519549147169	0.224080771640962	2.66716683174856	2.66716683174856
RAPGEFL1	273.81529547876	1.63318470298397	0.532481657585689	3.06711917625284	0.0021613266710858	0.224080771640962	2.66527958724543	2.66527958724543
PLXNB3-AS1	46.0941124370117	2.38492661617919	0.779138452468833	3.06097922470922	0.0022061440148201	0.227261117424098	2.6563661406718	2.6563661406718
MSANTD3	62.5471783325028	-1.15025458935169	0.376314447039647	-3.05663149103202	0.0022383927916507	0.227602595479874	2.65006370141878	2.65006370141878
KLHDC7B	144.462383543014	-1.33361932178822	0.436740848434146	-3.05357130337055	0.0022613497513608	0.227602595479874	2.64563226236095	2.64563226236095
KDM3A	6658.4829112962	1.38525494100097	0.453782339936705	3.05268587841958	0.002268032166856	0.227602595479874	2.64435079026017	2.64435079026017
LGALS3	19.6795699711924	2.23747858102555	0.733231942354839	3.05152906164956	0.0022767900695247	0.227602595479874	2.64267701147976	2.64267701147976
PRKDC	15977.0004850234	0.892724315042048	0.292593859821984	3.05106988774538	0.0022802749142663	0.227602595479874	2.642012790477	2.642012790477
NT5M	5407.54751584309	-0.510679588935759	0.1675191916204	-3.04848408111331	0.0022999909818025	0.22796742713084	2.63827386683504	2.63827386683504
GPSM1	101.978082026382	4.4905186782157	1.47380895522514	3.04687976165115	0.0023123018433308	0.22796742713084	2.6359554746042	2.6359554746042
KMT2D	7556.20128503573	1.21678228515393	0.399863436483658	3.04299461799794	0.0023423652240329	0.229523226525667	2.63034538833461	2.63034538833461
MYCBP2	3653.36008187486	0.80745546142872	0.265830610886682	3.0374811190308	0.0023856434940276	0.231553381130034	2.62239445594841	2.62239445594841
SHANK1	472.978729260565	1.66930982507985	0.550039664786561	3.03488990330836	0.0024062350719389	0.231553381130034	2.61866194746208	2.61866194746208
TC2N	212.034850245463	1.02435053734463	0.337873659410869	3.0317561278104	0.0024313555037348	0.231553381130034	2.61415153559419	2.61415153559419
MOB3A	11608.0571440773	1.43439829805296	0.473137651183272	3.03167227225664	0.0024320309773885	0.231553381130034	2.61403089764633	2.61403089764633
TAOK1	3757.52457049419	0.620452276592827	0.204682723989908	3.03128795874057	0.0024351288992517	0.231553381130034	2.61347804522876	2.61347804522876
PXN	214.715889512851	1.20630383782767	0.399690296696055	3.01809638062092	0.0025436799150009	0.240452566082734	2.59453753920866	2.59453753920866
LINC01237	166.104328195423	1.76249127148932	0.584934637595869	3.01314225249732	0.0025855768831758	0.242983745687929	2.58744254377759	2.58744254377759
IRF5	173.224408924988	-1.23969333970838	0.411858851395899	-3.00999562230296	0.002612514551694	0.2440878421263	2.58294128185588	2.58294128185588
ARHGEF11	225.04507202497	-0.762050035680134	0.25387543098744	-3.00166909699047	0.0026850386785216	0.249413708461515	2.5710494538201	2.5710494538201
ENSG00000276916	71.8473498441205	1.21613844966383	0.405448721098881	2.99948769444321	0.0027043404754949	0.249762939317267	2.56793863176881	2.56793863176881
ENSG00000272983	39.851547401203	1.56003919670661	0.521040189340472	2.9940861158547	0.0027526823906625	0.250028757422097	2.56024389537747	2.56024389537747
SPEN	7754.24399749573	0.997782724882987	0.333378437707459	2.9929431901608	0.0027630117549802	0.250028757422097	2.55861726741349	2.55861726741349
PSD2	125.475921415068	1.78056322217817	0.595047219184684	2.99230576124336	0.0027687879832692	0.250028757422097	2.55771029857783	2.55771029857783
SOX4	14542.3254804696	-0.41975191323775	0.140280519219407	-2.99223238959668	0.0027694535669653	0.250028757422097	2.55760591189653	2.55760591189653
ANKRD37	430.105967552889	1.62427959301025	0.543588048236167	2.98807083467105	0.0028074447880696	0.252042668962452	2.55168877592936	2.55168877592936
CLDN4	70.4417342251429	1.35013971493621	0.452435536744114	2.98415930068689	0.0028435868376225	0.253651917950659	2.54613350469881	2.54613350469881
BLTP1	2223.48651552058	0.516578696297671	0.173295937602334	2.98090482353415	0.0028739809918203	0.253651917950659	2.54151610856604	2.54151610856604
LINC01355	131.142444970209	1.08744967579571	0.36492470591784	2.97992889536106	0.002883152994184	0.253651917950659	2.54013231121327	2.54013231121327
MACF1	7146.64477302242	0.866584632055241	0.290862624046327	2.97936056547855	0.0028885065952066	0.253651917950659	2.53932663651496	2.53932663651496
PLOD1	3154.71396603284	1.43132812854192	0.481004476615417	2.9757064603919	0.0029231451239146	0.25529859859407	2.53414962290778	2.53414962290778
SEMA4A	1648.5076729842	-0.450356848849326	0.151612500608129	-2.97044667849228	0.0029736702308998	0.257080013388554	2.52670719480577	2.52670719480577
RAB3D	3751.27024951092	-0.44121783400786	0.148545494820817	-2.97025389117374	0.0029755371804773	0.257080013388554	2.5264346186893	2.5264346186893
ENSG00000224272	15.2676569802202	2.48901437047752	0.83820239294723	2.96946703018327	0.002983168226061		2.52532225532382	2.52532225532382
HAR1B	73.4655943938292	-1.14409237582048	0.386476779901814	-2.96031336245127	0.0030732627000429	0.264103377484974	2.51240031501118	2.51240031501118
PNPLA8	1934.60776750636	-0.480468735004082	0.162433029126848	-2.95794973218699	0.003096926220934	0.264721299842607	2.50906914085661	2.50906914085661
