	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	X.log10.pvalue.	X.log10.padj.
B4GALT3	3359.51697923146	-0.993409210235718	0.0935763884437288	-10.616024263782	2.51026042277678e-26	1.0608492665624301e-23	25.6002812210257	25.6002812210257
GATA3	5428.19989682873	-1.14953252729528	0.108892395216355	-10.5565914406723	4.73545969812252e-26	1.92463790999273e-23	25.3246378551681	25.3246378551681
SPAG4	958.456026870747	1.42412359632264	0.134918457962101	10.5554393211541	4.7939172052873297e-26	1.92463790999273e-23	25.3193094708442	25.3193094708442
ZBED2	555.775217818388	1.76785561416949	0.167596606897473	10.5482780761246	5.17365450130027e-26	2.0264321374727102e-23	25.2862025770089	25.2862025770089
RASD1	1117.14181457539	1.69447004947223	0.162742537270095	10.4119677491571	2.1865461251516e-25	8.36041529138324e-23	24.6602413567881	24.6602413567881
REPS2	1804.13670019144	1.17703673090017	0.113833524831274	10.3399831696751	4.64619121573466e-25	1.7351903426391398e-22	24.3329029206164	24.3329029206164
SOCS3	80236.2512549668	0.875330872993761	0.084870675813165	10.3137021663492	6.11012277552674e-25	2.23005594664054e-22	24.2139500630475	24.2139500630475
TCN2	11057.6464989795	0.890665115185209	0.0866468501350349	10.2792555505151	8.74000595318636e-25	3.11901679116044e-22	24.0584882715492	24.0584882715492
MORC4	235.616766296369	-2.48603812178597	0.242114326327579	-10.2680339469974	9.81851736729101e-25	3.40676985057487e-22	24.0079540873472	24.0079540873472
CD109	882.817925363267	-1.41021979643692	0.137360625009781	-10.2665505222949	9.97061977564101e-25	3.40676985057487e-22	24.0012778450208	24.0012778450208
MYO10	4391.2509490056	-1.03684498007324	0.10270516153188	-10.0953541633972	5.79216131277272e-24	1.9378399692045202e-21	23.2371593514602	23.2371593514602
IL26	1427.45961814776	1.16107388393425	0.115355294784565	10.0651980136902	7.87287449962978e-24	2.58021411407254e-21	23.1038666715292	23.1038666715292
KLF2	1366.69640732891	1.17192287027728	0.116460140883014	10.0628666717354	8.061609542241e-24	2.5892277527769602e-21	23.0935782403875	23.0935782403875
CMTM3	6975.02801968183	0.83715999562133	0.0847014736669342	9.88365325157431	4.90127610489473e-23	1.5433253523236202e-20	22.3096908315713	22.3096908315713
TG	2198.45019891346	1.11465659100892	0.112888896441074	9.87392583459922	5.40084901143766e-23	1.6679275822053302e-20	22.2675379638808	22.2675379638808
C4orf3	4456.88191873272	0.917017541191971	0.093715366178761	9.78513533674692	1.30420687349262e-22	3.9517468266826505e-20	21.8846535152833	21.8846535152833
ARL10	265.069036699856	-2.47786479216575	0.253674466644142	-9.76789199538055	1.54635956235563e-22	4.59870152071649e-20	21.8106895157277	21.8106895157277
LINC01943	7911.1900431858	0.838883270229794	0.0867919023827984	9.66545549986764	4.2273511679392297e-22	1.2343096801079302e-19	21.3739316736369	21.3739316736369
IL22	7024.30614107041	-0.968554846196728	0.100277555670483	-9.65874008117482	4.51380963251817e-22	1.29441551586802e-19	21.3454567610071	21.3454567610071
KMT2D	11038.7151824972	-1.10220762168483	0.114332491170715	-9.6403709076808	5.39925317028697e-22	1.52116853792348e-19	21.2676663080389	21.2676663080389
PPCS	1633.62637893202	1.09670277601901	0.114120472576383	9.61004411618572	7.251790904194519e-22	2.00787086431827e-19	21.1395547267033	21.1395547267033
PTPRC	21809.7278110973	0.733690430268978	0.0763610865786509	9.60817168982119	7.38485777645347e-22	2.0100581530858702e-19	21.1316578642649	21.1316578642649
ENSG00000230628	115.685553824979	4.41682825744871	0.46139525528282	9.57276479737822	1.04084293186395e-21	2.7858161071338703e-19	20.9826148026426	20.9826148026426
ARPC3	11969.0597803968	0.999324252837079	0.104482139947748	9.56454618307821	1.12694798759952e-21	2.96682913653454e-19	20.9480961276272	20.9480961276272
STS	909.24912863176	1.37635681667524	0.145067334814573	9.48771009293387	2.36165039169563e-21	6.11705542584518e-19	20.6267843930033	20.6267843930033
P4HA2	3040.04137247328	1.26440885510342	0.134710386701998	9.38612742535211	6.22468825595507e-21	1.5867026778155899e-18	20.2058823939686	20.2058823939686
GZMH	269.949763549804	2.31235019678128	0.246679105529054	9.37391998329963	6.9887579980051e-21	1.75363226078069e-18	20.155599997722	20.155599997722
TIMP1	23741.9747120199	0.864802995298766	0.0924434919810721	9.35493647812261	8.3649965698448e-21	2.06666892177135e-18	20.0775342327886	20.0775342327886
KLF13	17669.320188263	0.84776975570655	0.0906392166880162	9.35323347535766	8.50083228818096e-21	2.06840705630148e-18	20.0705385518776	20.0705385518776
RABL6	12756.2083738463	0.730827413078961	0.0781508066767704	9.3515018482361	8.64118764388843e-21	2.0711766025851397e-18	20.0634265640326	20.0634265640326
SMG1	11799.8574130982	-0.916610959739096	0.0982429963332063	-9.33003871981132	1.05832238422235e-20	2.49935281885687e-18	19.9753820181591	19.9753820181591
CHD5	125.520879245799	3.51995408948467	0.379133753539443	9.28420130527489	1.6292448979626402e-20	3.7918904081713196e-18	19.7880136303386	19.7880136303386
CD82	6653.46169283015	0.857048370544493	0.092334667488635	9.28197819795023	1.66360706939991e-20	3.81655227535617e-18	19.7789492427945	19.7789492427945
WDR54	3857.69145326251	1.03065374001498	0.111478138048531	9.24534404733497	2.34485117452258e-20	5.3036570438955094e-18	19.6298847163326	19.6298847163326
TNFRSF21	2478.8653599673	0.972231264249587	0.105271760234482	9.23544226945617	2.57221163191989e-20	5.737103694027989e-18	19.5896933021577	19.5896933021577
MC5R	179.840374438025	-2.58194250841085	0.280015431814517	-9.2207150573085	2.95125474899809e-20	6.4923561663233394e-18	19.5299933010697	19.5299933010697
DMD	732.404278469708	-1.3164211711304	0.143036968834324	-9.2033631714832	3.46918014740667e-20	7.5285897280005e-18	19.4597731475511	19.4597731475511
CEND1	365.746589585671	-1.75381161823484	0.191534186931152	-9.15665055066781	5.35330880933889e-20	1.1462504822556401e-17	19.271377703315	19.271377703315
UTP20	4870.37522963767	-0.866339738693438	0.0947568507347438	-9.14276626941321	6.08748583272857e-20	1.2863017761551101e-17	19.2155620365001	19.2155620365001
MDK	1100.86754591347	-1.26491934750022	0.138469563946637	-9.13499913950539	6.5407295992712e-20	1.36412437187917e-17	19.1843738046934	19.1843738046934
FAM162A	6411.05757107198	0.798883937574295	0.0875458580655002	9.12531963507154	7.152488035941011e-20	1.4725872483227802e-17	19.1455428599721	19.1455428599721
FGL2	2757.90563531377	0.908604689884234	0.100239579035515	9.06433066286436	1.2537160848995701e-19	2.5485350135952e-17	18.901800802199	18.901800802199
PRF1	41808.6227322682	0.745646160875433	0.0824956091710313	9.03861633810773	1.5866739630403e-19	3.18504964655801e-17	18.7995123048768	18.7995123048768
PGM1	7477.94863093122	0.814255882631409	0.0908879664821785	8.95889647603756	3.2794385594911503e-19	6.501790595909681e-17	18.484200501223	18.484200501223
RNF19A	3007.43282297629	0.865715302966522	0.0967568356645858	8.9473296333045	3.64185451037951e-19	7.13226116855909e-17	18.4386774079649	18.4386774079649
DPYSL3	319.552489348483	2.03986617770858	0.228739121816043	8.91787185993083	4.75333955746283e-19	9.19685300642115e-17	18.3230011605285	18.3230011605285
B4GALNT4	83.2352654567472	-4.62847066963083	0.522535597516824	-8.85771360195573	8.16722170116447e-19	1.5613977773690499e-16	18.0879256552251	18.0879256552251
HOXC10	869.489527277995	-1.2454137606801	0.141247251686216	-8.81726012939928	1.17294522502955e-18	2.21603851397053e-16	17.9307222683814	17.9307222683814
SEL1L3	7175.69156343929	0.752645872895657	0.0854154164566589	8.81159284960651	1.2338002888406001e-18	2.30390684168503e-16	17.9087551324209	17.9087551324209
SEMA4D	12089.7010789933	0.759504106994201	0.0863388357789442	8.79678420657398	1.4079268724870198e-18	2.59883880980104e-16	17.8514199017991	17.8514199017991
UBA7	1668.88719630711	1.14528368103752	0.131788412016089	8.69032158076013	3.61414992016899e-18	6.595412905453839e-16	17.4419938362378	17.4419938362378
FEM1C	6811.14638209089	0.791530657422778	0.0912373334789575	8.6755128327521	4.1169096908312e-18	7.42847783427621e-16	17.3854286596491	17.3854286596491
MZB1	1733.10100555106	0.973437231679747	0.112321706273521	8.6665103654077	4.45566174551832e-18	7.95038577458652e-16	17.3510877863332	17.3510877863332
HERC2	7642.19087992757	-0.920409166717805	0.106811898778268	-8.61710331194929	6.8669171623832096e-18	1.2118222275902402e-15	17.1632381915947	17.1632381915947
GSDME	6088.80458874912	0.745177409384364	0.086957409135445	8.56945275616106	1.03977967249001e-17	1.8149806261431703e-15	16.9830586772003	16.9830586772003
EBF4	542.686033847081	1.68669267759015	0.197111083073851	8.55706666153424	1.1577559487268e-17	1.99918309468857e-15	16.936382978857	16.936382978857
KMT2A	8803.18714936608	-0.965510979226221	0.11289606785349	-8.55221087486597	1.20752906656457e-17	2.0629477957404703e-15	16.9181024065005	16.9181024065005
SLC38A5	9762.31282336704	-0.682153159077844	0.0801214167484596	-8.51399272206403	1.6804456896181e-17	2.8406607715344202e-15	16.774575518946	16.774575518946
EIF4E2	5692.74649135271	0.758945539186023	0.089247491679878	8.5038304707575	1.83435355889803e-17	3.0685295627441204e-15	16.7365169533553	16.7365169533553
FANK1	1058.37273057031	-1.12686480512517	0.132550150137321	-8.50142232172311	1.8728168017899e-17	3.1005737133962804e-15	16.7275047030642	16.7275047030642
BNIP3L	4300.09525171976	1.02982728219893	0.121465150207196	8.4783765585622	2.28357852951815e-17	3.7420395515849e-15	16.6413840489355	16.6413840489355
E2F2	3295.87127785419	0.793271600207645	0.0940910048103593	8.43089731910597	3.43024644513357e-17	5.56427552145454e-15	16.464674677066	16.464674677066
RAB26	1181.49148253502	1.08965416567452	0.130724277314617	8.33551493309863	7.71616370193165e-17	1.2391387288932e-14	16.1125985671749	16.1125985671749
CMTM8	894.011669053102	1.09678776006403	0.132589261374786	8.27207082000234	1.3165205907279e-16	2.09326773925736e-14	15.880572344025	15.880572344025
UCP2	8155.71424785337	0.854444474456742	0.10345068956379	8.25943720684311	1.46360903656207e-16	2.3043232860931702e-14	15.8345749177718	15.8345749177718
SYNE2	560.649107382832	-1.62004818514257	0.19629312328863	-8.25320906815695	1.54196956500394e-16	2.4041251693590603e-14	15.8119241981925	15.8119241981925
ELAPOR2	9824.86498599048	0.700574582180501	0.0850122758424771	8.24086374864997	1.7097184106931001e-16	2.64003538051158e-14	15.7670754116852	15.7670754116852
SESN3	520.172191993361	1.71557962745422	0.208223611016869	8.23912148615671	1.73479723861162e-16	2.6532484623679997e-14	15.7607512778172	15.7607512778172
MMP15	422.028292450751	1.49252178336609	0.182604268146287	8.17353174992827	2.99490500369114e-16	4.53728108059207e-14	15.5236169485759	15.5236169485759
IL17A	537.17794744936	1.36354917604166	0.167122564427594	8.15897709990214	3.37873691478546e-16	5.07094730042427e-14	15.4712456232311	15.4712456232311
MAP3K21	220.631967244594	-1.99342859627484	0.245165523696317	-8.13094992403607	4.25939287273756e-16	6.33348056882337e-14	15.3706523001486	15.3706523001486
MGAT4B	9440.04183132329	0.701164264324634	0.0862713410775539	8.12742975322847	4.38488581698945e-16	6.46026434266363e-14	15.3580417112368	15.3580417112368
STXBP1	7651.81685493997	0.840470961635644	0.103612246104021	8.11169522173908	4.99183803219909e-16	7.2876297235532e-14	15.3017395144441	15.3017395144441
GTF2IP4	7119.17915475675	0.68746848015424	0.0850398954722066	8.08407014539339	6.26402728674803e-16	9.06252380161141e-14	15.2031463591145	15.2031463591145
S100A10	11004.9422327863	0.698510934585582	0.0865284579722252	8.07261507895816	6.88082670528773e-16	9.86599964823354e-14	15.1623593797913	15.1623593797913
PGK1	119739.871555047	0.636272768400659	0.0789937764070616	8.0547202240578	7.96608082829606e-16	1.1320999293947499e-13	15.0987552913105	15.0987552913105
STAT1	81647.7467309331	0.628604573570342	0.0782738531154482	8.03083722789519	9.68097245923058e-16	1.36374330458582e-13	15.0140810153708	15.0140810153708
TRIB1	2219.97091737102	-0.811721324725829	0.101251783159243	-8.01685954951731	1.0848304622290401e-15	1.5148949906901e-13	14.9646381282408	14.9646381282408
VCAM1	1399.27205630413	-1.02480938968024	0.128091798616731	-8.00058552340746	1.2382895044903601e-15	1.71428372005264e-13	14.907177808059	14.907177808059
BMP5	209.685778350929	-2.02749562941383	0.253645256082213	-7.99343011862469	1.312352815073e-15	1.80128836386815e-13	14.8819493928256	14.8819493928256
GAS1	54214.0782998904	0.772591431017533	0.0968824367510457	7.97452517635189	1.5296776240259801e-15	2.0817875393417998e-13	14.8154000860834	14.8154000860834
PIM2	18572.8286029497	0.639722641014384	0.0802677702577822	7.96985687978995	1.5885823423050402e-15	2.14378519622493e-13	14.7989902691076	14.7989902691076
MYCBP2	9132.80645288486	-0.733665709336627	0.0922082848667683	-7.95661377279384	1.7681154867487102e-15	2.3661805501414697e-13	14.752489371891	14.752489371891
RNF213-AS1	362.287585166953	-2.05620796275763	0.259588800829634	-7.92101953622839	2.35570920203249e-15	3.12647389053222e-13	14.6278783215875	14.6278783215875
CXCL11	464.526212091391	1.38005738059622	0.174314104460829	7.91707237268536	2.43168219483513e-15	3.20085117761125e-13	14.6140931851757	14.6140931851757
SKA2	2462.68027960559	0.89530010415858	0.113207021981338	7.90852094233313	2.604648335175e-15	3.40065427760774e-13	14.5842509043808	14.5842509043808
LSP1	43519.611519151	0.685767020049451	0.086748417956719	7.90523949833411	2.6741894948601104e-15	3.46329105628697e-13	14.5728078215855	14.5728078215855
SLC39A14	10802.8207309251	-0.624483796884362	0.0791127522611513	-7.89359210791884	2.9361069058675e-15	3.7720752641060997e-13	14.5322281354784	14.5322281354784
TSHZ2	3254.26638092059	0.905229527463462	0.114771585275269	7.88722683661074	3.0897549397482702e-15	3.93796623630297e-13	14.5100759647614	14.5100759647614
UTS2R	866.364564746425	1.21790940389513	0.154478157452888	7.88402337247297	3.17004953615233e-15	4.0084901969346597e-13	14.4989339513124	14.4989339513124
COL5A1	6755.36788367102	-0.89980892395621	0.115047163653595	-7.82121779782005	5.23147398010842e-15	6.56345630051258e-13	14.2813759303988	14.2813759303988
RGS3	633.062931574244	1.31516558644372	0.168183062338483	7.81984563818225	5.2888150696906e-15	6.58395978326833e-13	14.2766416183879	14.2766416183879
SLC25A4	6531.33068435216	0.725648973589464	0.0930106760878049	7.8017815170425	6.10392593750739e-15	7.54022666387933e-13	14.2143907445694	14.2143907445694
GLDC	3390.72952393863	-0.750933078735421	0.096295249378831	-7.79823598338904	6.2778531372212906e-15	7.69588118554478e-13	14.2021888483111	14.2021888483111
MEGF6	250.083057956183	1.97561482594625	0.254376555859091	7.76649726730565	8.06863196024444e-15	9.81622429163375e-13	14.0932000938382	14.0932000938382
IL1A	285.445877952817	-1.65382021845712	0.213304437147712	-7.75333246964692	8.95118568281804e-15	1.08080519458929e-12	14.0481194338015	14.0481194338015
FAM30A	145.584816415073	2.32506158712413	0.300472672687513	7.73801346501202	1.0098215552490901e-14	1.21020331013024e-12	13.9957553632644	13.9957553632644
SOCS1	12606.3982556134	0.657536057125916	0.0851775192713985	7.719596235608	1.16698782637479e-14	1.38819685212983e-12	13.9329336743452	13.9329336743452
SCD	143567.500105584	0.708738645478768	0.0919643019395706	7.70667129017602	1.2914186628255e-14	1.5249185519349098e-12	13.8889329417156	13.8889329417156
LINC03024	539.789121848428	-1.24868345590715	0.162267636738326	-7.69520947618648	1.41262552293201e-14	1.65586520239162e-12	13.8499729512999	13.8499729512999
IRF4	70803.1936773421	0.671868371799601	0.0877608532052982	7.65567274315241	1.923028620958e-14	2.23782004521482e-12	13.7160142519905	13.7160142519905
KIAA1671	1031.8460317401	1.1828555086346	0.154661199879638	7.64804300985077	2.0406096784116602e-14	2.35756480759805e-12	13.6902400578626	13.6902400578626
GPR15LG	101.671434809321	3.06236231074969	0.400935097768217	7.63804996817729	2.2053627866106902e-14	2.52970864215579e-12	13.6565199580042	13.6565199580042
POU2F3	216.216145845632	2.28723821222278	0.299708895763219	7.63153261233121	2.31979138874755e-14	2.64209431999269e-12	13.6345510680355	13.6345510680355
SLC2A5	85.1396483748332	3.3190702080165	0.43656635884141	7.60267056954385	2.90081256990805e-14	3.28057387747559e-12	13.5374803313436	13.5374803313436
JMY	5601.23712165109	-0.732000526176405	0.0966980098891967	-7.56996474917304	3.73325519037205e-14	4.19247168546747e-12	13.4279123224277	13.4279123224277
PBXIP1	2275.55696901796	0.900402627052135	0.119654451277474	7.52502407924745	5.27106091640722e-14	5.878331059484969e-12	13.2781019647172	13.2781019647172
IL32	55544.9456839742	0.571686000930183	0.0764966871135147	7.47334325840606	7.81825523502762e-14	8.65885247029714e-12	13.1068901556798	13.1068901556798
P4HA1	4918.12785719764	0.680552796402823	0.0910992368798341	7.47045551326097	7.991768622080361e-14	8.79039810287592e-12	13.0973570983066	13.0973570983066
UHRF2	12421.1269588509	0.621996994941014	0.0833430865754446	7.46309046735344	8.45162744449149e-14	9.232971777625089e-12	13.0730596552979	13.0730596552979
APOBEC3G	5330.72216919005	0.641584035001598	0.086040930009585	7.45673059240672	8.86958011978236e-14	9.6240937259179e-12	13.0520969389031	13.0520969389031
CAV1	5030.16439148737	0.693489865023317	0.0930730039826431	7.45103129101371	9.2613391175553e-14	9.98173455629668e-12	13.0333262131758	13.0333262131758
HLA-F	6339.10045518079	0.637464787969382	0.0857431995805934	7.43458129726316	1.0489969736094e-13	1.12305615994623e-11	12.9792257647584	12.9792257647584
METRNL	6126.88294422328	0.628146631622042	0.084516855809443	7.43220539389564	1.0680178480859999e-13	1.13584759088829e-11	12.9714214895729	12.9714214895729
MIDN	11249.8906884113	0.723278367168328	0.0974289432928975	7.42364992088603	1.1393606622958998e-13	1.2037495313032799e-11	12.9433387791243	12.9433387791243
ADAMTSL4	581.21682158888	1.42671334882655	0.192272583486725	7.42026410086208	1.16887021065347e-13	1.2268553407113799e-11	12.9322337094766	12.9322337094766
IL2RG	1904.14861187286	0.862164623895642	0.116787945786506	7.38230832034427	1.55568412870967e-13	1.6222552872044598e-11	12.8080785789943	12.8080785789943
ADA	38396.9892247814	0.56858672991543	0.0771684639395621	7.36812294670973	1.73047165005294e-13	1.7928802727871098e-11	12.7618355112652	12.7618355112652
IL4I1	23989.0095202582	0.83005255759157	0.113647500573201	7.30374670278762	2.79863013234745e-13	2.8809744420107497e-11	12.5530544942079	12.5530544942079
ORMDL3	24884.2963535953	0.550005656761431	0.0755055403767908	7.28430859532652	3.23324154220581e-13	3.3071736258779e-11	12.4903618498182	12.4903618498182
SLC7A11	2776.73361156026	-0.792229084567904	0.108998869538996	-7.26823211945764	3.64222556312709e-13	3.70193039988974e-11	12.4386331618393	12.4386331618393
IL12RB2	5135.75641603189	-0.627559939294611	0.0865912920579467	-7.2473793193275	4.24912751263428e-13	4.29161878776062e-11	12.3717002359139	12.3717002359139
SH3TC1	5775.79240885182	0.722026414763081	0.0996670718473494	7.24438273724888	4.34413070736164e-13	4.36014968934503e-11	12.3620971160546	12.3620971160546
MAP7D3	307.060405175515	-1.5274005842169	0.211045953556257	-7.23728912343136	4.5774166948831e-13	4.5657599194489294e-11	12.339379550747	12.339379550747
MAPT	1071.15323790646	0.984048841193386	0.136117434839525	7.22941070960912	4.85094323760889e-13	4.8087220649852596e-11	12.3141738071586	12.3141738071586
CTH	2430.99913430717	-0.783114163617297	0.108354885819065	-7.22730828146475	4.92660907224274e-13	4.85376779700283e-11	12.3074518977421	12.3074518977421
SLC2A9	3880.92061624812	0.683682752353997	0.094739387482963	7.21645738396761	5.3359374762611e-13	5.224989020199819e-11	12.2727892678985	12.2727892678985
SEMA7A	779.727806942369	1.08342787070931	0.15020216925084	7.21313064993064	5.46799044203468e-13	5.3218459702203e-11	12.2621722532438	12.2621722532438
LITAF	20998.4702656167	0.574135920758665	0.0800022055592955	7.17650115699787	7.15180468950928e-13	6.918724789688529e-11	12.1455843543109	12.1455843543109
HTR6	3415.59891235195	0.680785201990084	0.0952333145874694	7.14860345813964	8.76651671393521e-13	8.43002945563386e-11	12.057172934846	12.057172934846
HEATR1	10427.2931555814	-0.575151447848874	0.0806445288649039	-7.1319338824878	9.89684161524592e-13	9.460320208287749e-11	12.0045033799396	12.0045033799396
ID2	1976.41698275022	0.760275977323053	0.107042240086098	7.10257910065725	1.22449901938153e-12	1.16356389066556e-10	11.9120415583362	11.9120415583362
CCR5	168.310294023004	1.95324585749761	0.275324546653328	7.09433968471041	1.2997053978769599e-12	1.22776288144154e-10	11.8861550773668	11.8861550773668
F2R	20746.0616339532	0.561654417259884	0.0791975016907506	7.09181988407949	1.3235971232158699e-12	1.24302024571483e-10	11.8782441854324	11.8782441854324
KDM7A-DT	6110.65759599183	0.636825230282856	0.0898427139227472	7.08822343490693	1.35844526332494e-12	1.268329795566e-10	11.8669578561897	11.8669578561897
ANKRD40	4649.68565848728	0.633429429339543	0.0894720082658625	7.07963799647072	1.44531512698803e-12	1.34163674128906e-10	11.8400374518755	11.8400374518755
HYAL3	1373.41934349101	0.812458983051095	0.114791602738645	7.0776865525685	1.4658080030822699e-12	1.35283969663782e-10	11.8339229114566	11.8339229114566
TNFAIP3	5862.4937113607	-0.625957201851175	0.0886220989089188	-7.06321797336916	1.62690212354845e-12	1.49293835440369e-10	11.7886385739724	11.7886385739724
DNER	4868.78105062687	0.806906046234985	0.114267178787441	7.06157319011072	1.64627992612837e-12	1.50213689395997e-10	11.7834963173396	11.7834963173396
CCDC86	5709.89675271789	-0.603425273831849	0.0855198404591153	-7.05596818928036	1.7140303730120099e-12	1.55511942148022e-10	11.7659814865466	11.7659814865466
BDP1	3615.92389283589	-0.676582716201332	0.0959871929953646	-7.04867696499892	1.80626930700017e-12	1.62959993264695e-10	11.7432174977519	11.7432174977519
CCDC80	6558.96664152401	0.614841385902029	0.0873907857904824	7.03554019271664	1.9849048863724298e-12	1.78075908213714e-10	11.7022602991343	11.7022602991343
PARM1	54.7181838653061	-4.42444749531803	0.629219090178652	-7.03164853765294	2.04107416910872e-12	1.82097833787317e-10	11.6901412134861	11.6901412134861
MTND5P11	320.541487796423	-1.59207601569578	0.22649558210161	-7.02917028633938	2.07765290561184e-12	1.84219691390234e-10	11.6824270043093	11.6824270043093
