	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	X.log10.pvalue.	X.log10.padj.
CHI3L2	59036.6177719433	-1.52395538493274	0.0751034897757424	-20.2914057586837	1.53152918838199e-91	1.96560831834626e-88	90.8148747218529	90.8148747218529
AEBP1	12598.1238172492	2.0171015377486	0.0994890482540733	20.2746088453612	2.15498286220553e-91	2.58138213787393e-88	90.6665561792755	90.6665561792755
CD1A	25792.8544411254	-1.47144286847617	0.0738943261950263	-19.9127990502633	3.15202433329815e-88	3.53972332629382e-85	87.5014104384616	87.5014104384616
BMF	2541.87808623331	-1.99682739334521	0.100479056629707	-19.873070670877	6.96115979517012e-88	7.35753642350686e-85	87.157318396786	87.157318396786
ITGA6	2200.23142971168	1.54718516972632	0.0790369112627529	19.575476128904	2.50287069703399e-85	2.4984211491281497e-82	84.6015615862748	84.6015615862748
SARDH	3670.26264424232	-1.49255577917337	0.0763550903714916	-19.5475609014621	4.32720689771644e-85	4.092171238851e-82	84.3637923392851	84.3637923392851
INPP5D	9585.63409300009	1.68769998808785	0.0870658584452653	19.3841767395981	1.0497126263561699e-83	9.43061823518379e-81	82.9789295789012	82.9789295789012
ITM2C	38233.0739894708	-1.19989845151458	0.062127459366635	-19.3134962180503	4.1360283667071995e-83	3.53886465204738e-80	82.3834164913207	82.3834164913207
ENSG00000275063	685.526535709342	-1.97277411394087	0.10302700652394	-19.1481261127632	1.0033259858269199e-81	8.194436960608249e-79	80.9985579395177	80.9985579395177
LTB	641.515069480684	-2.48411361181228	0.129797544398443	-19.1383714023643	1.20993197004243e-81	9.4521989729228e-79	80.9172390477544	80.9172390477544
RABL6	6480.99006382248	-1.28689509731447	0.0688689780944584	-18.6861360938072	6.41975066494056e-78	4.80625333115216e-75	77.1924818390563	77.1924818390563
FBXW7	2941.47703166998	-1.40641710158049	0.0756437386870467	-18.5926439648774	3.68554282593574e-77	2.64887333985653e-74	76.4334985379415	76.4334985379415
ADAMTSL2	382.079741383791	-2.94010836354229	0.159611964176905	-18.4203507469129	9.021702511922241e-76	6.23469041285457e-73	75.0447114977394	75.0447114977394
FGR	5546.76408901257	-1.36222416687037	0.0743580566343589	-18.3197924815173	5.75317902799233e-75	3.82863410277652e-72	74.2400921113457	74.2400921113457
RORB	4270.64430554374	-1.47225269268508	0.0808396342602176	-18.2120157538813	4.14404537376143e-74	2.6592931169908997e-71	73.3825754980827	73.3825754980827
PXYLP1	2493.60388206753	1.45551349938902	0.0807375006796701	18.0277254947963	1.18048762016479e-72	7.3141384686624e-70	71.9279385630302	71.9279385630302
ANXA1	12150.7622167297	1.60282238982798	0.0897303267876283	17.8626607882695	2.30389831683749e-71	1.37988149856454e-68	70.6375366925279	70.6375366925279
LRP4	347.852048147168	3.16339313547262	0.179729010465128	17.6009044243105	2.42421841322874e-69	1.40510827254497e-66	68.6154282543957	68.6154282543957
ENC1	1197.84913968112	1.61078112328487	0.0919482010574322	17.5183538640278	1.0378512334570101e-68	5.82753467586112e-66	67.9838648941937	67.9838648941937
CACUL1	4180.75665212095	-1.18455346133658	0.0677392417892732	-17.4869607342454	1.8011002789361302e-68	9.8067181248256e-66	67.7444621065163	67.7444621065163
ARPC3	7302.94066828081	-1.52927521959537	0.0885114530217672	-17.2777100294499	6.924310273058551e-67	3.65929432312694e-64	66.1596234799564	66.1596234799564
CFTR	16682.9966749999	1.36506082402984	0.0796459962404287	17.139101630534	7.58129602253863e-66	3.8920207695135503e-63	65.1202565453806	65.1202565453806
ENSG00000286374	1668.46257277587	1.67351209135746	0.0992987792744562	16.8532997443198	9.92207179133097e-64	4.95221627629541e-61	63.0033976349428	63.0033976349428
CCNI2	10641.6641913523	1.07875547839126	0.064057739996027	16.84036118755	1.23480494837858e-63	5.9964798141800805e-61	62.9084016387873	62.9084016387873
B3GAT1	3010.8468679361	1.39203791951898	0.0830293722945665	16.7656081341961	4.35535125806566e-63	2.05939345802431e-60	62.3609768134949	62.3609768134949
ENSG00000287586	471.681723804281	-2.42148388240363	0.144991114972301	-16.7009122101463	1.29076243103443e-62	5.94677419508377e-60	61.8891536836709	61.8891536836709
CD247	8872.23536428133	1.14202224074933	0.068522137638206	16.6664713056553	2.2976440752243e-62	1.03210171859075e-59	61.6387172463779	61.6387172463779
COX7C	12294.4152531015	-1.64850742673394	0.0993535984794651	-16.5923273234503	7.9191280674222e-62	3.47050958818151e-59	61.1013226336066	61.1013226336066
CXXC5	2554.22567494239	-1.49426775930164	0.0906100033769146	-16.4912007903351	4.2442995549214304e-61	1.8157517714959102e-58	60.3721939719766	60.3721939719766
DSCAML1	506.962963547946	-2.19463525554422	0.13463584421615	-16.3005273099551	9.7844335252332e-60	4.0885279437532596e-57	59.0094643129786	59.0094643129786
ENSG00000289938	1435.97309278917	-1.4230530570761	0.0876090384969347	-16.2432219493642	2.49470102048268e-59	1.0187451803643799e-56	58.6029814953051	58.6029814953051
BMP4	16677.5302695032	1.09195185696097	0.067451289500246	16.1887469468911	6.0549065815864105e-59	2.41765692128766e-56	58.2178925530023	58.2178925530023
EGR1	1919.55824033624	-1.55956896328105	0.0963834033111222	-16.1808870583955	6.87960886962553e-59	2.6872350471615497e-56	58.1624362522575	58.1624362522575
CHST15	941.041799090049	-1.61966693573516	0.100436548848529	-16.1262703100026	1.66793830122234e-58	6.37649263752405e-56	57.7778200184071	57.7778200184071
ANTKMT	2760.45991926415	-1.19064385930586	0.0742390762423544	-16.0379670595441	6.93888286842265e-58	2.5974551537462097e-55	57.1587104435411	57.1587104435411
FXYD2	756.420464326219	-1.80913899420721	0.113207646164436	-15.9807138077883	1.7414034411874e-57	6.3856198022969794e-55	56.7591006016663	56.7591006016663
GNA15	8811.51112271538	1.14304559370879	0.0722805289962974	15.814018098392	2.4906243341516496e-56	8.950307607207371e-54	55.6036917730289	55.6036917730289
ERAP2	4199.56483597897	-1.16838589734096	0.0740587829489262	-15.7764663530418	4.517826665642459e-56	1.59169234369144e-53	55.3450704355668	55.3450704355668
BTG2	2072.39358835153	-1.52206984535708	0.0965025940294873	-15.7723205336014	4.82441549926176e-56	1.66702110943722e-53	55.316555295962	55.316555295962
LINC01115	176.343597687785	-3.42471281136719	0.217152854743891	-15.7709776157734	4.92810282983062e-56	1.67071984238484e-53	55.3073202387572	55.3073202387572
IKZF3	1197.31617791989	1.36292781992377	0.0873691083607237	15.599653533107	7.319023697427449e-55	2.43533736658104e-52	54.1355468466872	54.1355468466872
UBXN10	271.533369955478	-2.50441080233128	0.161990715525867	-15.4602119893185	6.43862904878239e-54	2.10344157724585e-51	53.1912065953625	53.1912065953625
ENSG00000286995	1955.83524575834	1.80285457276885	0.117857320921798	15.2969247787763	8.01555528439824e-53	2.57184816696549e-50	52.0960663861487	52.0960663861487
ENSG00000283403	1544.18972154614	-1.7473359260693	0.114378314638273	-15.2768112696478	1.0915254810994401e-52	3.44079470954293e-50	51.9619661214558	51.9619661214558
EML4	4273.27136797505	1.08929048718305	0.0713476403114395	15.2673652895623	1.2616866068125e-52	3.90861809503568e-50	51.8990485070842	51.8990485070842
TMEM158	3596.52282289899	-1.41456390737582	0.0935826227923358	-15.1156685415283	1.2766877189970201e-51	3.8880550737183894e-49	50.8939153192611	50.8939153192611
PTPN3	7781.34353928262	-0.964864503873369	0.0652454674004328	-14.7882227274376	1.74500926220196e-49	5.22572107054082e-47	48.75820226354	48.75820226354
APBA2	239.928072177967	2.61838403714229	0.177336715552065	14.7650419090656	2.46169217942976e-49	7.251095914753101e-47	48.6087662540582	48.6087662540582
PALS2	3462.51878539755	1.21388655225183	0.0830298736844734	14.6198771404229	2.0977853560603598e-48	6.07951730285363e-46	47.6782389505788	47.6782389505788
MGAT4B	3034.16984964353	-1.06853404143345	0.0731851321339074	-14.6004251174726	2.79099567124726e-48	7.960096860471551e-46	47.5542408370889	47.5542408370889
GPR157	1109.76043880858	1.4701292942131	0.101405613815715	14.4975138840417	1.25617810965661e-47	3.52672004286094e-45	46.9009487789451	46.9009487789451
INSIG1-DT	3741.3840987107	-1.07664876644005	0.0749114402413169	-14.3722876368653	7.7237212069671e-47	2.13507419456592e-44	46.112173410768	46.112173410768
STRA6	1243.88250558101	-1.46970101190705	0.102466633438213	-14.3432155677611	1.17483342748492e-46	3.19839500379531e-44	45.9300237050112	45.9300237050112
CARM1	4298.91757041298	1.09051193526764	0.0776458498742777	14.0446905666352	8.303025161416131e-45	2.2266978522436598e-42	44.0807636459925	44.0807636459925
PLCH1	585.451519590492	-1.63973247127986	0.117118310260129	-14.0006500062876	1.54451601088308e-44	4.0811564240510496e-42	43.8112075853217	43.8112075853217
UBASH3B	2907.57818972224	1.06528560914883	0.0764005458604901	13.943429292954	3.44958913399791e-44	8.98293008111223e-42	43.4622326288292	43.4622326288292
ENSG00000266088	336.59157863122	-2.23336318339224	0.161405424248913	-13.8369772502071	1.52485137906298e-43	3.91407565414338e-41	42.8167724831357	42.8167724831357
PALLD	5898.74449019053	1.05241915394928	0.076288963335813	13.7951691559458	2.7251290468665297e-43	6.896495593534899e-41	42.5646129271433	42.5646129271433
IL2RB	583.124860700856	1.47030227991384	0.106747592967094	13.7736340375102	3.67264003497628e-43	9.16527724284081e-41	42.4350216359031	42.4350216359031
IRX1	8357.52876023404	-1.00009592004252	0.072766796035798	-13.7438498673285	5.54471891379447e-43	1.3647604033295799e-40	42.2561204652555	42.2561204652555
ARPP21	12583.5824213176	-0.935024201447241	0.0687191631877745	-13.606454998474	3.6659923006280196e-42	8.90142562941678e-40	41.4358084514846	41.4358084514846
KLF10	2782.8995725832	-1.06129418235739	0.0781873529595365	-13.5737320958625	5.7327125446602e-42	1.37340505336606e-39	41.2416398345026	41.2416398345026
ENSG00000288990	650.10895365967	-1.63966988546358	0.120894545829278	-13.5628110781693	6.653643000698419e-42	1.57306128205986e-39	41.1769405047876	41.1769405047876
TSKU	480.394278391569	1.54450630026532	0.114024036526367	13.5454448668652	8.4301624356527e-42	1.96718387849101e-39	41.0741640571394	41.0741640571394
LST1	397.839980663608	-1.69977221110673	0.12606964024246	-13.4828036935592	1.97458326189192e-41	4.54862974995821e-39	40.7045245487252	40.7045245487252
VANGL1	10191.9848380069	0.886517962617356	0.0657719656013358	13.4786600113309	2.08865709934435e-41	4.7505051596227e-39	40.6801328535028	40.6801328535028
MYO1B	667.757219375871	1.38175219223229	0.103168247541223	13.3931924323924	6.62698502412952e-41	1.48842083641949e-38	40.1786840108402	40.1786840108402
PPCS	1001.40287004123	-1.23512448574952	0.0924561885704362	-13.3590244725323	1.04930266342533e-40	2.3276383032625e-38	39.9790992247745	39.9790992247745
STK40	5875.07431340261	1.00584560551753	0.0756952870310896	13.2880876071507	2.7142697089338497e-40	5.94756074757602e-38	39.566346999977	39.566346999977
LINC03040	4521.32896971514	-1.01073623946309	0.0763699157595076	-13.2347434118685	5.52852189717e-40	1.19682507769097e-37	39.2573909659301	39.2573909659301
ELOVL4	17220.6025198682	-1.09110474368015	0.0826357175990187	-13.2037909923482	8.34284426744984e-40	1.78457411663737e-37	39.0786858631426	39.0786858631426
NGRN	1815.59893711984	1.06164257838121	0.0804928932414185	13.1892709483938	1.01158794476708e-39	2.13837790489116e-37	38.994996354844	38.994996354844
DBH	1085.67242399297	-1.83389198154751	0.139200940498166	-13.1744223493352	1.231665243439e-39	2.57332105745488e-37	38.9095073138294	38.9095073138294
PCCB	7675.39063801029	0.929517054841194	0.0709273192180175	13.1052049490836	3.07430634796142e-39	6.34932602990468e-37	38.5122528581765	38.5122528581765
ITGAE	6341.88711781039	-0.885206765702141	0.0676884677936316	-13.0776599700994	4.418334037626e-39	8.95094754732315e-37	38.354741453423	38.354741453423
DAB2	462.435304919869	1.73529462616582	0.132694189275182	13.0773972518658	4.43362829314203e-39	8.95094754732315e-37	38.3532407201083	38.3532407201083
ENSG00000229914	2379.77916744881	-1.28350761257084	0.0984456281978509	-13.0377309390653	7.46456286996762e-39	1.49025850719531e-36	38.1269956197835	38.1269956197835
MVB12B	24552.2080944126	-0.912764096832108	0.0702923742300115	-12.9852506311047	1.48351743023002e-38	2.92921331718385e-36	37.828707346679	37.828707346679
DBH-AS1	1639.72315268944	-1.4931364653255	0.115017231811529	-12.981850126355	1.55088451726856e-38	3.0289448919871195e-36	37.8094205396334	37.8094205396334
KANK4	311.325645411882	1.91138843881296	0.147327111129581	12.9737726081644	1.72334843187751e-38	3.3295832929005395e-36	37.7636269066824	37.7636269066824
TRAV1-1	301.872398256487	-2.24866131389627	0.173594820111523	-12.953504675149	2.24467487750872e-38	4.2906721488379394e-36	37.64884655405	37.64884655405
ENSG00000176320	2165.19092707547	-1.47616363921042	0.114086238722224	-12.9390157458391	2.7108014403905e-38	5.1271242400985794e-36	37.5669022922686	37.5669022922686
CCNG2	2792.23661520283	-1.13613212034138	0.0879478845762304	-12.918242727676	3.55160298716291e-38	6.647416924306589e-36	37.4495755874095	37.4495755874095
FAM171A1	1688.27079663626	1.07432823380439	0.0833346027880765	12.8917424198499	5.00989453880293e-38	9.28018402816609e-36	37.3001714161882	37.3001714161882
ZFP36L2	13635.5054255212	-1.10713343857153	0.0862943952892839	-12.8297259035201	1.11758851115102e-37	2.0490643233022e-35	36.9517180714334	36.9517180714334
SERINC2	280.828661740162	1.83726521027538	0.143362578165319	12.81551457701	1.34244812285484e-37	2.43647554257129e-35	36.8721024880442	36.8721024880442
TEAD1	1606.84140645253	1.33555559165389	0.104538231984341	12.7757621905634	2.23943128329114e-37	4.0238101298175203e-35	36.6498622592945	36.6498622592945
LRCH1	4049.60641518123	0.899869625513512	0.0707641496095175	12.7164620853789	4.79064262101787e-37	8.52260065489594e-35	36.3196062260337	36.3196062260337
LIMK1	3193.12476022156	-0.903439176339624	0.0710911825174963	-12.7081748305042	5.32631091585148e-37	9.382662209413671e-35	36.2735734858322	36.2735734858322
ATP6AP1L	1541.08897162529	-1.23394636036187	0.0973113333853161	-12.6803972100137	7.59460228754402e-37	1.32485256216108e-34	36.1194949642433	36.1194949642433
CCDC86	4532.58144253396	0.945795071149968	0.0750307939163667	12.6054253431491	1.9710636658649697e-36	3.40539153348672e-34	35.7052993476702	35.7052993476702
SOX5	113.332577514638	5.48670827410687	0.435505882944949	12.5984710860965	2.1527704962411697e-36	3.68390288347252e-34	35.6670022672173	35.6670022672173
PFKM	6822.10576615748	0.805809284689994	0.0642632216047497	12.5391983870046	4.5558054026069496e-36	7.72251995038129e-34	35.34143483472	35.34143483472
GJA3	170.610820161119	2.3577528850379	0.189164666951257	12.4640236627564	1.17299584002414e-35	1.96975600500502e-33	34.9307035280872	34.9307035280872
ITGA4	8920.79690918132	1.18813834208031	0.0955671191041388	12.4325014002526	1.7409988667915302e-35	2.8965062628250198e-33	34.7592015115629	34.7592015115629
TRAM2	806.749658376487	1.17424075900602	0.0944905912693668	12.427065417112	1.8635046810150998e-35	3.07187634022745e-33	34.7296695119864	34.7296695119864
ITPKA	625.807089296664	-1.45509232041426	0.117343674858797	-12.4002620692186	2.60470318055183e-35	4.25466424983231e-33	34.5842417596554	34.5842417596554
SMPD3	15153.894200908	0.972761005756002	0.0785972059929883	12.3765341714918	3.50139170380148e-35	5.6678383904419e-33	34.4557593016075	34.4557593016075
MXD1	1547.50399788489	-1.07120841625224	0.0871749936899351	-12.2880240182446	1.05042312334461e-34	1.68517881073714e-32	33.9786357265316	33.9786357265316
ENSG00000289609	1072.97192641684	-1.37675511780565	0.112217315763264	-12.2686513078791	1.3345781690378699e-34	2.12209739303296e-32	33.8746559835943	33.8746559835943
MMP15	628.885567329163	-1.43435623726455	0.117512997306722	-12.205936961345	2.8896279803550897e-34	4.55429845758021e-32	33.5391580660596	33.5391580660596
VDAC1	18173.9967140786	0.988908476325585	0.0810233447162359	12.2052289965193	2.9148726771022e-34	4.55429845758021e-32	33.5353804106613	33.5353804106613
LINC02714	223.694982208675	2.84478672345274	0.23324685871627	12.1964631768664	3.24620192023503e-34	5.02825483644681e-32	33.4886244696865	33.4886244696865
AIDA	1933.12912005075	1.27636754288702	0.104752893913749	12.184556389802	3.7569200264951797e-34	5.76960162701413e-32	33.4251680496589	33.4251680496589
ATP2B2	331.327156715048	-2.07944615872611	0.171655214921771	-12.1140867154766	8.89493906115678e-34	1.3544429241598702e-31	33.0508570229026	33.0508570229026
RUBCNL	4848.53851606996	0.885894952313318	0.073492428676716	12.0542342696315	1.8423672444706898e-33	2.7818197183738996e-31	32.7346237963161	32.7346237963161
ATXN7L3B	13620.9821412985	-0.739535245425597	0.0613776528428936	-12.048933303438	1.96476044485594e-33	2.94190130609763e-31	32.7066903937971	32.7066903937971
EFEMP1	95.2399273668558	5.54889995910379	0.461430360231873	12.0254331689736	2.61214568362247e-33	3.87892840027509e-31	32.5830026054104	32.5830026054104
SFXN3	1263.22140246259	-1.11520247358216	0.0929177944456999	-12.0020334128128	3.46673096564533e-33	5.1057559008782995e-31	32.4600798602961	32.4600798602961
RXRA	617.519870049979	1.25975627189336	0.105119569771981	11.9840318470286	4.30848464672552e-33	6.293890417265371e-31	32.365675450323	32.365675450323
SASH3	25187.9415532949	-0.693756850003356	0.0582733856070359	-11.9052092610798	1.11184038172252e-32	1.6110925789346898e-30	31.9539575565605	31.9539575565605
NAT8L	2136.3014850097	0.925458441276358	0.0778903803702702	11.8815499022726	1.4760483549429998e-32	2.12173094732927e-30	31.8308994149107	31.8308994149107
NPW	6020.54956771854	1.00995451263028	0.0850721895571618	11.8717352625757	1.65988531667149e-32	2.3670491563455096e-30	31.7799219168137	31.7799219168137
ADAM15	562.109764836824	1.30775512865979	0.110189368716223	11.8682513920896	1.73046733823896e-32	2.4482706404313097e-30	31.7618365933976	31.7618365933976
IMPDH1	3398.43795519392	0.840090613159466	0.0708922611722967	11.8502442899615	2.14564399064767e-32	3.0119477518716697e-30	31.6684423353632	31.6684423353632
CD6	10007.3089248058	-0.9845320956296	0.0833408567947704	-11.8133186229899	3.3314710892117703e-32	4.6403001961982295e-30	31.4773639512238	31.4773639512238
SLC6A18	276.439263962209	-1.77817843783421	0.151433564365067	-11.7423006272736	7.73531555446253e-32	1.06913961448141e-29	31.1115219649942	31.1115219649942
SLC6A19	1417.53828528036	-1.06183826087297	0.0912921157475846	-11.6312153812808	2.85996249552561e-31	3.92273329157284e-29	30.5436396620084	30.5436396620084
MEX3A	2013.67487309072	0.902074887151409	0.0777101839972744	11.6081939425474	3.74440885501625e-31	5.09693472022212e-29	30.4266167363808	30.4266167363808
SLFN5	4395.84608778114	1.30415258055356	0.112591187085546	11.5830786965828	5.02098362695319e-31	6.78323562474398e-29	30.2992111948247	30.2992111948247
CD9	7583.42892787188	-0.976801075494553	0.0843744962328041	-11.5769707566536	5.39178132756485e-31	7.22981543982725e-29	30.2682677296325	30.2682677296325
SKA2	6108.19206456732	-1.14427870446013	0.0991009246463495	-11.5465996764772	7.679916443519741e-31	1.0221684344975e-28	30.1146435050096	30.1146435050096
TMEM71	737.881843069569	-1.15491309608017	0.100123778636592	-11.534853276683	8.803714512517611e-31	1.16312604677144e-28	30.0553340492228	30.0553340492228
STK17B	7270.87708679811	-1.04576216044579	0.0907276064543044	-11.526394240021	9.712703598692231e-31	1.2738529800095e-28	30.01265986437	30.01265986437
REEP4	4418.06654199612	0.803280452419276	0.0698368204236295	11.5022483490311	1.2852325314226099e-30	1.67341000902909e-28	29.891018290249	29.891018290249
PRXL2B	2227.98888262967	0.900854278784567	0.078380225559206	11.4933871694984	1.4241616572104599e-30	1.8409594717091798e-28	29.8464407109452	29.8464407109452
NOC2L	16109.0526133971	0.73930060045427	0.0643425560156883	11.4900719871	1.4798855910845198e-30	1.89932745004334e-28	29.8297718583086	29.8297718583086
UBE3C	9640.41260901821	-0.746971620138565	0.0651218153098587	-11.4703746599257	1.8585287082666898e-30	2.36837190284651e-28	29.7308307260692	29.7308307260692
FOS	1043.78465008214	-1.12256189022294	0.0980141256444092	-11.4530623299701	2.2698244470637298e-30	2.8721271594958597e-28	29.6440077307451	29.6440077307451
SH3BP5	142.983283050739	2.21660271389037	0.194177509908416	11.4153421523215	3.5052186073013795e-30	4.4043194360833e-28	29.4552848915392	29.4552848915392
NEDD9	481.787975398973	1.7125408943715	0.150355559157198	11.3899406445027	4.69309294421061e-30	5.85593708483168e-28	29.328540844731	29.328540844731
HK2	7262.09158035849	0.987909298243134	0.0868645613393244	11.3729843679749	5.700459131973989e-30	7.063851702297149e-28	29.2440901635464	29.2440901635464
PLA2G2C	220.484441558937	-1.82795334435911	0.161061850144557	-11.3493874726913	7.468404650660229e-30	9.191253065963219e-28	29.1267721592838	29.1267721592838
DNMBP	3270.12469664868	1.09439658789018	0.0965173927751184	11.3388536140847	8.42407303240695e-30	1.02968533500876e-27	29.0744778766951	29.0744778766951
BCL11A	6760.02415216976	-0.814718446477249	0.0719968475540215	-11.316029439566	1.09311623709613e-29	1.32710219919887e-27	28.9613336546602	28.9613336546602
ID3	2745.89639244574	1.11628947188807	0.0989362597762795	11.2829156308546	1.59374641718627e-29	1.92190843114114e-27	28.7975807785344	28.7975807785344
GPC1	18419.0640469305	-0.80692909514657	0.071609095653482	-11.2685279402398	1.87681415630595e-29	2.24817311736702e-27	28.7265787294494	28.7265787294494
ENSG00000279841	138.702671687896	-2.65810627533544	0.235912229931162	-11.267352591729	1.9020309297141898e-29	2.26329084404666e-27	28.7207824250984	28.7207824250984
SFXN1	9277.19816021683	0.770188812818905	0.0683661139326208	11.2656514831014	1.93912427649042e-29	2.29224901315657e-27	28.7123943565405	28.7123943565405
ENTREP3	4595.71800483462	0.825988121257126	0.0736121869265782	11.2208067134451	3.22316677868763e-29	3.7852196522522396e-27	28.4917172218877	28.4917172218877
SPSB1	1735.77041974918	1.00367092346442	0.0894950693228649	11.2148181018057	3.44894763914611e-29	4.02407085585567e-27	28.4623133989068	28.4623133989068
ERGIC1	9339.17472419552	0.727379470576172	0.0649237727717346	11.2035921438756	3.91528988060829e-29	4.53870506933998e-27	28.4072360780791	28.4072360780791
ANKRD40	3253.98471881851	-0.790057591321826	0.0707506832270784	-11.1667839133947	5.92888716054132e-29	6.82886182696195e-27	28.2270268151333	28.2270268151333
GLB1L2	4871.58089737173	0.856296752559399	0.0769421127586053	11.1291037100308	9.05413004053779e-29	1.03620769788779e-26	28.0431532722129	28.0431532722129
STARD4	4723.32740227957	-0.891403475692777	0.080541530913554	-11.0676251814673	1.80110429142351e-28	2.04824315875301e-26	27.744461138997	27.744461138997
TENT5C	4814.59691782687	-0.728267230591173	0.0658163704335154	-11.0651381380387	1.85177336129291e-28	2.0926203619944002e-26	27.7324121677421	27.7324121677421
CLMN	1343.10075541653	1.22416951999201	0.110838776726073	11.0445960894843	2.32812291266185e-28	2.61448203091926e-26	27.6329940949493	27.6329940949493
TFDP1	18514.0617610217	0.792140855017665	0.071810348690661	11.0310125136697	2.70798928726721e-28	3.0221833238271596e-26	27.5673530580408	27.5673530580408
TMEM43	2105.08408343372	0.867886279509724	0.0787017212604805	11.027538732441	2.8146267857215098e-28	3.1218033386323496e-26	27.5505791836358	27.5505791836358
FBN2	307.862547892414	-1.76794051546572	0.160791574009894	-10.9952311018295	4.0288015028871097e-28	4.44107395115801e-26	27.3948241295648	27.3948241295648
MARVELD1	1524.79348276967	0.912025652449861	0.0831070357683192	10.9741087985902	5.090533970279e-28	5.577238681583719e-26	27.2932366600635	27.2932366600635
FA2H	2089.69039566543	-1.01620538872974	0.0927091071312587	-10.9612250638007	5.86993275899221e-28	6.39217889779224e-26	27.2313668736358	27.2313668736358
GLYR1	9206.50741591866	0.713968531207167	0.0651700488258923	10.9554702515967	6.25526282799787e-28	6.77075677671481e-26	27.2037544377929	27.2037544377929
GM2A	2379.61310051517	-0.783817928718434	0.0718197189682458	-10.9136869369398	9.91517007019484e-28	1.06680105282192e-25	27.0036998321482	27.0036998321482
RAPGEF5	879.462343353209	1.10430558697045	0.101346979802101	10.8962851100923	1.20059527201641e-27	1.28406522902326e-25	26.9206033712427	26.9206033712427
TMEM18	3547.68271233275	-0.752606579099753	0.0690742046338412	-10.8956242506053	1.20934375283089e-27	1.28576855330565e-25	26.917450234509	26.917450234509
AFF2	255.482413114277	1.75086058148629	0.160734493667402	10.8928739658659	1.24643629316636e-27	1.31740984209489e-25	26.9043299138978	26.9043299138978
FAM53B	10068.0099914605	-0.803573261310759	0.0739548418620487	-10.8657288837112	1.67877217008176e-27	1.76398703813035e-25	26.7750082389364	26.7750082389364
SNX30	474.343745535915	1.27125384701307	0.117204163584438	10.8464905011434	2.07230169726615e-27	2.16483237770221e-25	26.6835470173053	26.6835470173053
ZNF268	1378.61626565708	0.937717344234483	0.0867315259589614	10.8117242705747	3.0292196802541e-27	3.14618608178068e-25	26.518669230311	26.518669230311
EVI2B	595.617513072049	-1.27462651193808	0.118116462396574	-10.7912689397905	3.78526477470474e-27	3.90882973976406e-25	26.4219037367263	26.4219037367263
ATP2B4	2511.07269835453	-1.22011510995249	0.113761447993953	-10.7252072777533	7.75130885635881e-27	7.958601001774581e-25	26.1106249579969	26.1106249579969
WT1	180.458040902219	2.05281133451991	0.192568192729078	10.6601786381616	1.56296944336282e-26	1.59564971354222e-24	25.8060495125174	25.8060495125174
MITF	1075.70199956798	1.0202236661929	0.0964560137945748	10.5770871722493	3.8060707533530297e-26	3.8636993952682e-24	25.419523142611	25.419523142611
PCCA	3416.02668605736	-0.828350056595392	0.078363455149809	-10.5706168138173	4.0780356137898596e-26	4.1165249386840504e-24	25.3895489858151	25.3895489858151
SEMA4D	6077.57506520649	-0.920673208942757	0.0871548648871144	-10.5636467928123	4.39258026054835e-26	4.40926715762753e-24	25.3572802943984	25.3572802943984
