	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	X.log10.pvalue.	X.log10.padj.
MAOB	1955.72586578048	-0.798051959322123	0.065960154344898	-12.0990007868872	1.0690447340612399e-33	6.961262959962121e-31	32.9710041214054	32.9710041214054
YAP1	4448.32924920247	-0.728555348417863	0.0606736024659806	-12.0077812888457	3.23405567665369e-33	2.0216728845897496e-30	32.4902525076654	32.4902525076654
GBP3	123.311117239191	2.7339390445089	0.228634241492543	11.9576972664353	5.91803315586502e-33	3.55719315999456e-30	32.2278226060276	32.2278226060276
LGALS3BP	161.794402393228	2.23639012753829	0.189562321799268	11.7976510643632	4.01358897673846e-32	2.3231247603136498e-29	31.3964671047619	31.3964671047619
NELFA	3762.22147478066	-0.624278892128848	0.0531690827590157	-11.7413891632914	7.819143999387471e-32	4.36419937222955e-29	31.1068407887165	31.1068407887165
H2AC6	1070.14618002562	0.913177853609285	0.0781906045494698	11.6788693330991	1.6345525164688999e-31	8.64614318220282e-29	30.7866011214304	30.7866011214304
APOL3	138.158094334685	2.57452816830391	0.220467814212101	11.6775692520228	1.65974082074536e-31	8.64614318220282e-29	30.7799597245552	30.7799597245552
OR2I1P	1128.24623561944	0.910687934791719	0.0789908443680961	11.5290315235513	9.41973892604473e-31	4.748763868910549e-28	30.0259611337835	30.0259611337835
GSDME	1474.71243311945	0.75516301835221	0.0655812924840485	11.5149151495587	1.10968715866564e-30	5.41943466113334e-28	29.9547994396051	29.9547994396051
ENSG00000227619	318.319900241972	1.49884639515403	0.130718959143147	11.4661744935766	1.95094660279025e-30	9.23921015406245e-28	29.7097546170385	29.7097546170385
SEMA4D	24432.5163138713	0.469350937413433	0.041051669815762	11.4331753012693	2.8547504866242798e-30	1.31217766485189e-27	29.544431844342	29.544431844342
BACH2	844.5699969324	-1.00288318964841	0.0881843003515068	-11.3725820316187	5.7268019746998796e-30	2.55709889316028e-27	29.2420878339605	29.2420878339605
CA10	4421.7262290494	-0.681995788194098	0.0599972789784253	-11.367111972517	6.09717117625009e-30	2.64684975395657e-27	29.2148716121197	29.2148716121197
MT2A	6049.29680260297	-0.58479093358565	0.0516923977059288	-11.3129001466028	1.13282129095492e-29	4.78479219866041e-27	28.9458385971743	28.9458385971743
TOX	2819.77626362387	-0.670205793693151	0.0593355604672208	-11.2951792890437	1.38620880937652e-29	5.70096612445691e-27	28.8581713455326	28.8581713455326
WNT5B	7198.39922279725	0.663857774286838	0.0589822415528602	11.2552143968941	2.18294609331031e-29	8.74745680673168e-27	28.6609569888291	28.6609569888291
BCL2L1	11561.364145465	-0.561960570748269	0.0500092185133229	-11.2371396205393	2.67923216016232e-29	1.04677600497542e-26	28.5719896523832	28.5719896523832
MIR4435-2HG	184.530988773098	2.04788240785556	0.184557425320186	11.0961799792272	1.30920767830202e-28	4.9668890611149004e-26	27.8829914562861	27.8829914562861
GBE1	18395.8234935563	-0.483573815368195	0.0435870174701631	-11.0944460859066	1.33484348967767e-28	4.9668890611149004e-26	27.8745696523174	27.8745696523174
ARL4C	8610.15832908573	0.49725477171768	0.0449671403557033	11.0581808801771	2.0011492486107199e-28	7.27301405983449e-26	27.6987205198441	27.6987205198441
IL4I1	280.608410595677	1.51037364258768	0.137075428040719	11.0185586445079	3.1099896392276397e-28	1.1046117745874902e-25	27.5072410578007	27.5072410578007
SLC6A6	6911.85207707583	-0.548915342562383	0.0503714409762198	-10.8973523870704	1.1865989742254e-27	4.1209263931543502e-25	26.9256960314313	26.9256960314313
YPEL2	3338.16256253897	-0.667828827082871	0.0616321168825802	-10.8357275534637	2.33104993676475e-27	7.9194887851651e-25	26.6324484227346	26.6324484227346
TCF7	2869.04442616576	-0.628421986419275	0.0588287437044084	-10.6822268647594	1.23278403164047e-26	4.09913805244196e-24	25.9091129997077	25.9091129997077
RRM2B	1151.12788839889	-1.00206951573258	0.0941437744996387	-10.6440337776814	1.8590290044758598e-26	6.052688600406e-24	25.7307138343348	25.7307138343348
FLVCR2	380.054074502892	-1.29482815864289	0.121921549063583	-10.6201747647385	2.4011116692423798e-26	7.65807615651428e-24	25.6195876416056	25.6195876416056
HMCN2	3484.55066560748	0.894944573450981	0.084981865653499	10.5310064278888	6.2166226281111e-26	1.9430675686424102e-23	25.2064454951062	25.2064454951062
GHRL	941.86941457545	0.883244711985183	0.0842082694364559	10.4888120596242	9.72432887588222e-26	2.9798394445546504e-23	25.0121403617821	25.0121403617821
DCAF12	3473.63101347866	-0.624758595317357	0.0598429455037051	-10.4399706608472	1.62861033662172e-25	4.8946004501392904e-23	24.7881828131122	24.7881828131122
ENSG00000290032	652.756253438152	1.1975902678624	0.115309888507975	10.3858418680162	2.8762048212099e-25	8.481005461484581e-23	24.5411801900715	24.5411801900715
B4GALT3	1669.26048761597	-0.808175962419062	0.0780271415284807	-10.3576261617128	3.86433466304873e-25	1.11069163190963e-22	24.4129252694145	24.4129252694145
LINC01943	80.9972009492673	3.0860713973357	0.29798316151708	10.3565294818137	3.90888403858649e-25	1.11069163190963e-22	24.4079472132078	24.4079472132078
PRDM1	1137.71667597996	0.90000897543072	0.0873943760768218	10.2982481920758	7.17560922040429e-25	2.00250751600854e-22	24.1441412207504	24.1441412207504
COX7C	9925.08790662752	0.460188064841267	0.0455705845949632	10.0983577220146	5.61750211195539e-24	1.54018110536209e-21	23.2504567556315	23.2504567556315
GNB1	28455.7374811014	-0.436788737982153	0.0434438924287915	-10.0540884705046	8.81332545260316e-24	2.3747353478152102e-21	23.0548601922448	23.0548601922448
LINC02732	3267.95034776901	-0.567272713409234	0.0567120072955535	-10.0026915015175	1.48310304925254e-23	3.92846346673199e-21	22.8288286721902	22.8288286721902
KCNJ18	2703.34242027394	0.646769089836612	0.0665873401962658	9.71309392942057	2.65163572150479e-22	6.906627175946131e-20	21.5764861390179	21.5764861390179
FN1	8227.26526931293	0.585347823840699	0.0603061074975706	9.70627765793506	2.8350183390437797e-22	7.26322403320922e-20	21.5474441274167	21.5474441274167
ATP1B2	3298.26841863741	-0.610892574637788	0.0630181695041621	-9.69391176297879	3.20031044766097e-22	8.066847044523491e-20	21.4948078906906	21.4948078906906
ENSG00000266088	1331.91001384721	0.741032119283029	0.0765610297713834	9.67897272928281	3.70419114794157e-22	9.18874591429062e-20	21.4313066104474	21.4313066104474
DESI2	2977.89627385994	-0.709049849979633	0.0735578896315185	-9.6393446512883	5.45350156132481e-22	1.331676912506e-19	21.2633245581909	21.2633245581909
HLA-A	48813.9547115089	0.436225446238075	0.0453161471644747	9.62626952054855	6.19373107225433e-22	1.48916352611063e-19	21.2080476553518	21.2080476553518
KCNJ12	3587.09486305017	0.586219810785791	0.0609524316680805	9.61766076828698	6.734523891790801e-22	1.59465362698343e-19	21.1716931020163	21.1716931020163
TNFSF4	4095.44796336452	-0.734300266169367	0.0770648791610656	-9.5283386435302	1.59820328588128e-21	3.72786879876905e-19	20.7963679807658	20.7963679807658
ABCA12	297.706637186533	-1.38796447454241	0.145775519322794	-9.52124527485994	1.71116095265709e-21	3.93265049531251e-19	20.7667091385809	20.7667091385809
SEL1L	11252.8412858228	-0.489194208743287	0.0519080060626023	-9.42425351791219	4.3317574201098404e-21	9.811116661083551e-19	20.3633358720046	20.3633358720046
RAP1A	3780.85653798659	-0.632387771884625	0.0672879181197503	-9.39823655651203	5.54851664046355e-21	1.2387459722452099e-18	20.2558231071416	20.2558231071416
TMEM43	3489.22817989521	-0.504798041133211	0.0537666118898124	-9.38868980935099	6.0751223355077705e-21	1.33721143463825e-18	20.2164449721986	20.2164449721986
LILRB1	291.868368361959	1.22139765819322	0.130623416372172	9.35052605509275	8.72128664706493e-21	1.89300371833793e-18	20.0594194390927	20.0594194390927
TFEC	1504.62397474314	0.649551906127841	0.0699590719528107	9.28474160672086	1.62100013362559e-20	3.4702726148357094e-18	19.7902169493508	19.7902169493508
GBP5	6345.28905331841	0.510713556808397	0.0550651759643783	9.27471033850465	1.7810230949009502e-20	3.7613282333935195e-18	19.7493304489124	19.7493304489124
HLA-B	37020.1035451053	0.403523772278004	0.0435570554516366	9.26425737676539	1.96439511189509e-20	4.0932755744928595e-18	19.7067711552163	19.7067711552163
UNC13B	158.738023293877	-1.66514047149771	0.179821034972656	-9.25998714083096	2.04456833941147e-20	4.2042781589898e-18	19.6893983686346	19.6893983686346
ZDHHC7	2764.85202105688	-0.532131569871758	0.0579713715623916	-9.17921304137253	4.3425328828961104e-20	8.81364985635069e-18	19.3622568842669	19.3622568842669
ARPC3	7821.47198122998	0.534606370649329	0.0583294167184851	9.16529601572215	4.9411173663197205e-20	9.89997207703137e-18	19.3061748301948	19.3061748301948
HLA-DQA2	203.716606929982	1.67888701095276	0.184353225639108	9.10690336517009	8.47668374278201e-20	1.67688118395186e-17	19.0717740196652	19.0717740196652
LINC01227	777.843820621684	0.813607593776887	0.0899460925832678	9.04550237158649	1.48978539794204e-19	2.9102957748797804e-17	18.8268762867568	18.8268762867568
PAFAH1B1	12916.8556789926	-0.456516220860776	0.0506899252848501	-9.00605432530035	2.13603382308866e-19	4.12122673916415e-17	18.6703918747406	18.6703918747406
SHROOM3	1886.11908130544	-0.555379166219215	0.0617572670419384	-8.99293626193118	2.4071185138187604e-19	4.58761562609264e-17	18.6185025268291	18.6185025268291
NIPAL3	1824.08484670994	-0.571553488201916	0.0636482028463818	-8.97988415448884	2.7105199692858204e-19	5.1036151903613e-17	18.5669473887823	18.5669473887823
IL10RA	6589.31253327611	-0.44210100827278	0.049288599712096	-8.96964025870435	2.97484429576351e-19	5.53462698264193e-17	18.5265357604431	18.5265357604431
NUB1	8813.78481666777	-0.438480733859028	0.0489733334939591	-8.95345900668811	3.4451382221323997e-19	6.33419060417473e-17	18.4627933491104	18.4627933491104
SCG2	2778.52634131013	0.607846647534552	0.0683041203691332	8.89912122796679	5.629058500758011e-19	1.0229177470912299e-16	18.2495642378517	18.2495642378517
NAMPT	3971.75904155411	-0.513546421478901	0.0578296841653	-8.88032554372913	6.66649705561589e-19	1.19751742511684e-16	18.1761023083678	18.1761023083678
VDAC1	27127.455457419	-0.398896725261661	0.0450848109112605	-8.84769653457794	8.93442032725118e-19	1.58667182811683e-16	18.0489336196377	18.0489336196377
DIXDC1	557.811593404383	-0.907200389043678	0.10357065995213	-8.75924117373571	1.9656914329932597e-18	3.45166581065379e-16	17.706484655103	17.706484655103
TMC8	8479.77472520764	0.405927420656964	0.0466234910252266	8.70649991518928	3.13402197325918e-18	5.44205504423273e-16	17.5038979629307	17.5038979629307
TFPI	307.932932113385	1.14239111128343	0.131485453745876	8.6883459632831	3.6775441428889395e-18	6.31567690824928e-16	17.4344421055758	17.4344421055758
SNTB1	1205.17360311134	0.642171262738071	0.0739298131779966	8.68622866923729	3.74670345078456e-18	6.36450886183273e-16	17.4263506796803	17.4263506796803
ATP8A2	900.13559357386	-0.716396025713509	0.0826149181588138	-8.67150923440187	4.26430035128313e-18	7.16585869783362e-16	17.3701522138523	17.3701522138523
HLA-C	47421.1336843259	0.370349684765165	0.0427178299952266	8.66967457866069	4.3335712978514e-18	7.20479279178954e-16	17.3631540538345	17.3631540538345
CCR4	10930.2787599353	-0.420164620293146	0.0485689196255737	-8.65089492482576	5.10971333384687e-18	8.40574736645884e-16	17.2916034640572	17.2916034640572
ANKRD33B	10179.8441111226	-0.400055434335653	0.0467925121437746	-8.54956094484612	1.2355761497225901e-17	2.01141500706924e-15	16.9081304834588	16.9081304834588
CACNA1A	9542.21436104126	0.534948644581804	0.0626752762599115	8.53524190884132	1.39862482691265e-17	2.25337204072072e-15	16.8542987668898	16.8542987668898
LAMA3	294.855686173559	-1.15904710577982	0.136293966757604	-8.50402357017871	1.83130332624483e-17	2.92036820230145e-15	16.7372397157726	16.7372397157726
TFAP2C	938.388766506044	-0.765873182625315	0.09048061082298	-8.46450057818134	2.57252645620729e-17	4.060953884606821e-15	16.5896401501998	16.5896401501998
SLC7A2	50.6530213948965	-3.02220096081489	0.357384869285754	-8.45643232421914	2.75682140723493e-17	4.30836049522674e-15	16.5595913675049	16.5595913675049
PHLDA2	1009.82758083811	-0.680383559025857	0.0807914643518747	-8.42147824010903	3.71763382007358e-17	5.7523941920900905e-15	16.4297333896457	16.4297333896457
PPFIBP1	324.512395879762	1.03709973016027	0.123244874592122	8.41495221275968	3.9305511132719e-17	6.022220862569931e-15	16.4055465517435	16.4055465517435
RIMBP2	369.912537132828	1.0428067347635	0.124075186502464	8.40463564197655	4.29191985343035e-17	6.4929802259087e-15	16.3673483965705	16.3673483965705
ST3GAL1	1536.88057428813	0.583727103243684	0.0694595205355772	8.40384584780856	4.32089802594385e-17	6.4929802259087e-15	16.3644259830043	16.3644259830043
JPH4	11715.1889897273	-0.419974726605919	0.050078750963111	-8.38628597017687	5.01741941417656e-17	7.46783148616679e-15	16.299519594079	16.299519594079
H2BC11	235.654436151853	1.2260603187357	0.146786239522417	8.35269247801975	6.67242082608947e-17	9.837414402842101e-15	16.1757165707808	16.1757165707808
TNFRSF1B	4056.07852466372	0.466099736938689	0.0558826160458151	8.34069286514002	7.38564963622124e-17	1.07871899546603e-14	16.1316112984539	16.1316112984539
JARID2	3494.08655064802	-0.519373497814576	0.0626167705044113	-8.29447915679374	1.09061998429118e-16	1.57816751060209e-14	15.9623265486556	15.9623265486556
TLR7	126.894703039116	1.62917449025374	0.196987615081034	8.2704412131877	1.33464171448708e-16	1.9135578636701e-14	15.8746353053144	15.8746353053144
CHRNA6	3050.84725164628	-0.541668778678935	0.0655650832768479	-8.26154336435057	1.43800889493176e-16	2.0430184554539602e-14	15.8422384275777	15.8422384275777
MCUB	916.141302771844	0.695082863434741	0.0842929071711391	8.24604212574518	1.63726972812328e-16	2.30515777577573e-14	15.7858797678783	15.7858797678783
CD96	2523.82736683366	0.498590573649734	0.0612501231805605	8.14023789274559	3.94501986895664e-16	5.50471165286199e-14	15.4039508051399	15.4039508051399
LIMK1	5437.15849530037	0.448244017096132	0.0553578842761884	8.09720282769078	5.62372661103818e-16	7.77766367055794e-14	15.2499758000443	15.2499758000443
SEC31B	4756.82342145046	0.540591540546885	0.0669821665438564	8.07067863642383	6.990849900076301e-16	9.58359668757828e-14	15.1554700224695	15.1554700224695
MGAT4B	9717.57846586525	0.389340949771387	0.0482840268222891	8.06355590854858	7.41066140896391e-16	1.0070766652112e-13	15.1301430290727	15.1301430290727
KIF3B	3235.13069542703	-0.458997616871253	0.0569706690332287	-8.05673559149426	7.83588933187794e-16	1.0556834351602499e-13	15.1059117062779	15.1059117062779
PIGO	2708.63784903807	-0.465624441415701	0.0578664905245749	-8.04652981707881	8.51746427060296e-16	1.13770027026481e-13	15.069689679552	15.069689679552
IGKC	1862.56100964442	0.542024594586984	0.0676346207605064	8.01401099750805	1.1102677447075801e-15	1.47044612832967e-13	14.9545722770446	14.9545722770446
NLRC5	1329.16189895623	0.627226072256342	0.0787003276035411	7.96980255807881	1.5892807591749802e-15	2.08716636171316e-13	14.7987993744165	14.7987993744165
HMSD	1054.77325240963	-0.612005748769145	0.0768942573041231	-7.95905663473167	1.7335588282614402e-15	2.25767144733914e-13	14.7610614159887	14.7610614159887
SREBF1	22611.6204594077	0.382925755191034	0.0482470757721595	7.93676609540754	2.07520874216414e-15	2.6802778696315e-13	14.682938211718	14.682938211718
TMEM184B	2073.52226363481	-0.471348890537163	0.0594140521213011	-7.93328974726124	2.1341572637299103e-15	2.73382046865337e-13	14.6707735810439	14.6707735810439
COPS6	9091.99265871544	-0.413172290232305	0.0521313080880468	-7.92560757413723	2.2703350964011702e-15	2.88461763305345e-13	14.6439100371781	14.6439100371781
SQSTM1	16339.3983491829	0.372296748138454	0.0470788457596821	7.90794128723703	2.6168016773387903e-15	3.29801424302021e-13	14.5822291905054	14.5822291905054
MAGEB2	851.577728846038	0.652123431294936	0.0824915817205205	7.90533309816163	2.67218080520266e-15	3.34086732989657e-13	14.573134159952	14.573134159952
COL6A1	169.631373008602	1.49146747983522	0.188712151421001	7.90339927028803	2.7139848720431e-15	3.3662028238325e-13	14.5663925774598	14.5663925774598
MEGF6	1529.25251661728	0.655546144439734	0.0829712859169285	7.90087965005233	2.7694195559633e-15	3.40791250555862e-13	14.5576112453967	14.5576112453967
EBF1	3286.82346530181	-0.479310355244163	0.0606850777178096	-7.89832316723715	2.8268045573469504e-15	3.45135168923579e-13	14.5487042171914	14.5487042171914
LINC01170	192.308533604412	1.35102671111279	0.171323178868639	7.88583728153138	3.1243350827448e-15	3.78504718396401e-13	14.5052423945185	14.5052423945185
MZB1	2208.54576407405	0.53452379763055	0.0678664978324266	7.87610698507496	3.3773907732366e-15	4.06014330801089e-13	14.4714186874126	14.4714186874126
ATP8B4	361.577876615408	-0.914669900513678	0.116461925574931	-7.85381055652551	4.03583746325319e-15	4.81466166990236e-13	14.3940663325822	14.3940663325822
YEATS4	1552.96044647371	-0.529616986733484	0.0678122030306416	-7.8100542832117	5.7163360679654504e-15	6.767795459860909e-13	14.2428822466109	14.2428822466109
ADAMTS13	2458.25427103942	0.55411621094965	0.07100358810598	7.8040592839136	5.9947009216035704e-15	7.04399894758049e-13	14.2222324791769	14.2222324791769
ANKRD27	7459.93323094161	-0.392949796523858	0.0503638487255833	-7.80221937892231	6.08277829859034e-15	7.09415367540073e-13	14.2158980121502	14.2158980121502
ABCG1	1211.63379792065	0.623574566228256	0.0802668927156961	7.7687642455146	7.925552273749451e-15	9.17485414327084e-13	14.1009704652509	14.1009704652509
ISG20	1129.8643617549	-0.586078207965086	0.0756652599259608	-7.74567097950327	9.507841698419431e-15	1.09256286810955e-12	14.0219180577048	14.0219180577048
SLFN5	2071.4418138565	0.49142629992562	0.0634877391994925	7.74049141018315	9.903329387158571e-15	1.1297024208942599e-12	14.0042187759691	14.0042187759691
CCL17	169.642140300588	1.31684095013998	0.170531268897284	7.72199115537659	1.14526342659075e-14	1.29696933556234e-12	13.9410946080347	13.9410946080347
MT-ND6	27908.3940804008	0.410516791225845	0.0535265292246887	7.66940799584849	1.72791992050375e-14	1.93190547499934e-12	13.7624763885291	13.7624763885291
SLC66A2	5973.287100934	-0.442075132173191	0.057642888143018	-7.66920510777246	1.7306550198355998e-14	1.93190547499934e-12	13.7617894935996	13.7617894935996
MTMR4	13082.6912124314	-0.371761751106464	0.0485336310453503	-7.65987920333194	1.86108048617488e-14	2.06276353460575e-12	13.7302348445233	13.7302348445233
H2AZ1	36128.2663946669	-0.406560922930068	0.053130046147085	-7.65218463775746	1.97593244707136e-14	2.17463889315713e-12	13.7042279070994	13.7042279070994
IGHM	60.8917857565074	2.33217357501076	0.305248434799142	7.6402474481003	2.16804663651449e-14	2.36938691156983e-12	13.663931379992	13.663931379992
HOXB9	2344.56022466416	-0.472850642809151	0.062069048726969	-7.61813903237246	2.5735901852784102e-14	2.7930602371896497e-12	13.5894606083415	13.5894606083415
OOEP	473.521042692853	0.805344444008619	0.105981459126858	7.59891825082945	2.98616333341839e-14	3.21846624652846e-12	13.5248864414662	13.5248864414662
GPR183	379.57202729166	-0.872189973933126	0.115301951903089	-7.56439903694083	3.89661850198192e-14	4.17098314718996e-12	13.4093121116809	13.4093121116809
LTB	22615.0844456511	0.37072312509606	0.0491455310315901	7.54337408334777	4.57965015605401e-14	4.8687600434566e-12	13.3391676969084	13.3391676969084
ENOX1	1755.28740859227	-0.513525199970567	0.0684207380782021	-7.50540281198997	6.123999208052921e-14	6.466612136719659e-12	13.2129648741361	13.2129648741361
OBSCN	953.891538888324	0.785872565531373	0.104814034135043	7.49777996827078	6.490773470939731e-14	6.80790656401652e-12	13.1877035475531	13.1877035475531
CD83	9295.56197481001	-0.356692430661878	0.0476388896998178	-7.48742115757669	7.02400317689621e-14	7.31807477656893e-12	13.1534153006743	13.1534153006743
BATF3	9739.32269535882	-0.350588992757771	0.0469426639771615	-7.46845114986101	8.1144228313123e-14	8.39815894091051e-12	13.0907423655593	13.0907423655593
ENSG00000246316	70.5135836143553	-2.12102645346758	0.284208644789503	-7.46292026070671	8.462556593845371e-14	8.700844371619429e-12	13.0724984139272	13.0724984139272
CD74	539245.190851825	0.316050420398313	0.0424888368141796	7.43843428288059	1.01885638500858e-13	1.0406985349617099e-11	12.9918870285489	12.9918870285489
C1orf52	810.192772146044	-0.629505382659189	0.0846484928267928	-7.43669924457224	1.03232216268288e-13	1.04760589340312e-11	12.9861847487927	12.9861847487927
NME8	187.373116042839	1.22380352152314	0.164856191358956	7.42346108711471	1.14098701289498e-13	1.15040935725953e-11	12.9427192988422	12.9427192988422
KDM3A	3008.4245310984	0.465418024974352	0.0627132378123024	7.42136813869066	1.15916623296137e-13	1.1612467877384799e-11	12.935854278548	12.935854278548
GCNT1	989.280196475085	-0.704313908295914	0.094943439342725	-7.41824725512097	1.18680390636338e-13	1.1813612387673198e-11	12.9256210328732	12.9256210328732
UGCG	1418.02686393846	-0.6127290575129	0.0827449933315972	-7.4050287859401	1.31122023438037e-13	1.29694619132256e-11	12.882324357476	12.882324357476
DEPP1	4832.96470803616	-0.391714751570816	0.0534674201969006	-7.32623250061957	2.36712980688355e-13	2.3266355108161097e-11	12.6257779259038	12.6257779259038
TSPAN2	2057.11429445363	-0.512473444660385	0.0700349022165152	-7.31740073079643	2.52820027829136e-13	2.4694196218210898e-11	12.5971885252031	12.5971885252031
MIR142HG	10642.0132999343	0.457587884138381	0.0625724634219537	7.31292743027654	2.61384198421678e-13	2.5372125794621e-11	12.5827206705646	12.5827206705646
CYP1A2	280.618915155716	-1.04917098332312	0.144209083014199	-7.27534605583625	3.45533528215429e-13	3.3333320857720496e-11	12.4615098052725	12.4615098052725
IGLL1	54.1930838218071	2.45840140880784	0.339357110133999	7.24429026354305	4.3470954145539897e-13	4.1678777385674696e-11	12.3618008273593	12.3618008273593
GRID1	397.646430046985	0.877247258742199	0.12144732917161	7.22327337065284	5.075084582169529e-13	4.8361842591552094e-11	12.2945567153333	12.2945567153333
NRGN	811.900043592694	-0.612715256047396	0.0848892492364443	-7.2178192357525	5.28278729620765e-13	5.00359999182625e-11	12.2771368752004	12.2771368752004
GAS7	5703.27019964129	-0.361628377607364	0.0502543605175013	-7.19596018899545	6.20227253639573e-13	5.825115649561629e-11	12.2074491541818	12.2074491541818
OLMALINC	1120.90297932226	0.570568434349964	0.0792955280096061	7.19546800017328	6.22468846606598e-13	5.825115649561629e-11	12.2058823793092	12.2058823793092
JPT2	6369.93166642836	-0.37895729638095	0.052720117603513	-7.18809656744198	6.57007893481383e-13	6.111737713885149e-11	12.1824294126703	12.1824294126703
PLEKHG1	2719.11507807376	-0.462905062479409	0.0647007315127371	-7.15455685981357	8.39436474486522e-13	7.762552203121519e-11	12.0760121641166	12.0760121641166
SNX20	2404.33424956207	0.428333112676514	0.0599150267344853	7.14900978972573	8.74060976090194e-13	8.035191137845609e-11	12.0584582691324	12.0584582691324
VMA21	2667.01932897295	-0.558130182395438	0.0784058855808815	-7.11847303630906	1.09129279348992e-12	9.973522676409619e-11	11.962058712714	11.962058712714
APBA1	3684.30361264638	0.420176728519278	0.0591045468953735	7.10904237643632	1.1685086860267e-12	1.06171242704798e-10	11.9323680549624	11.9323680549624
RBPMS	778.338868700887	-0.614977830881192	0.0869312664220874	-7.07429968747054	1.50205362656595e-12	1.35688405063425e-10	11.8233145618019	11.8233145618019
APOBEC3B	1268.0979137318	0.489475768802001	0.0693289027732319	7.06019782835781	1.66265726030145e-12	1.49333377379259e-10	11.7791972668964	11.7791972668964
OTOF	9368.22865117723	0.386444302971053	0.0549895502939892	7.02759525955415	2.10123351746995e-12	1.87646156634402e-10	11.6775256802389	11.6775256802389
ARNT2	474.407970570155	-0.710148108524844	0.101257912632058	-7.01326039679798	2.32827533836957e-12	2.06740266977498e-10	11.6329656619673	11.6329656619673
ENSG00000226089	669.338892325196	-0.654881302020732	0.0935143169505025	-7.00300577896926	2.50528494433609e-12	2.21201091017426e-10	11.6011428715073	11.6011428715073
RNF207	1534.50997704115	0.51639916735326	0.0738420007966	6.99329868885455	2.68497030455953e-12	2.3573435909919303e-10	11.5710605131813	11.5710605131813
