	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	X.log10.pvalue.	X.log10.padj.
RAP1GAP	2239.96810204759	-1.64367338877551	0.087971707416325	-18.6841137571293	6.66769694242728e-78	7.30201717821686e-75	77.1760241477796	77.1760241477796
MFAP4	2457.25149407534	1.41245812430392	0.0778946268249108	18.1329339631962	1.75159182859085e-73	1.79833743551637e-70	72.7565670895168	72.7565670895168
ANXA3	670.134337290512	-1.84710441005002	0.104937329243456	-17.6019765641711	2.3787554663722e-69	2.29857741447624e-66	68.6236502006965	68.6236502006965
FLRT3	549.957040607419	2.60586938116868	0.150067510321506	17.3646472549977	1.52836266427596e-67	1.39480074922562e-64	66.81577358005	66.81577358005
LINC01882	2762.96565507498	1.20415832020345	0.0733095616913883	16.4256652532257	1.25302041941613e-60	1.0833350752499299e-57	59.9020418516176	59.9020418516176
PPM1H	5273.92333936272	-1.37664723981192	0.0850086223576489	-16.1942071478358	5.54072594044288e-59	4.5508752511827595e-56	58.2564333307094	58.2564333307094
BHLHE40	1700.16352374942	-1.23052646278917	0.0763919736251241	-16.1080595826428	2.23941566991966e-58	1.7517562480843e-55	57.6498652872171	57.6498652872171
LTB	2833.22442121463	1.65142768864097	0.103924431079724	15.8906589286413	7.35503548185851e-57	5.4918712663859e-54	56.1334152278259	56.1334152278259
KCNH2	10754.2788898722	-1.46655196178448	0.0929354156477904	-15.7803346717947	4.249290105923059e-56	3.0349168943477503e-53	55.3716836179101	55.3716836179101
IL21R	2240.80776925713	-1.21943511136965	0.078677763234998	-15.4991075143734	3.51744193869949e-54	2.40754244695902e-51	53.4537730625956	53.4537730625956
CAMK4	1689.19077976976	1.27638037360263	0.0826203924311997	15.4487328859579	7.69411536923321e-54	5.05564932681576e-51	53.1138413059619	53.1138413059619
SHANK1	1745.547198033	1.42429459563883	0.0924210196698662	15.410937909217	1.38191510327274e-53	8.73104592363893e-51	52.8595186366382	52.8595186366382
HBEGF	546.180346702474	1.73925658551255	0.113005593793507	15.3908893102288	1.88424660476671e-53	1.14638959172232e-50	52.7248622586128	52.7248622586128
LRRC18	1537.93718343495	-1.2718968028494	0.0837592789602272	-15.1851450805034	4.43580711711429e-52	2.6023929826013e-49	51.3530273466063	51.3530273466063
SPNS3	2256.2258871698	-1.19992428451811	0.0796110913490891	-15.0723255288202	2.46288931616973e-51	1.39509940678345e-48	50.6085551051957	50.6085551051957
IL32	21512.0139007692	-0.99800831334627	0.0667615169166421	-14.9488561590411	1.58447379645543e-50	8.67605035145777e-48	49.800114938644	49.800114938644
TRAF3IP2	1550.37781930428	-1.41274865660068	0.0949925479724427	-14.8722051019256	4.99409294359849e-50	2.64638596079008e-47	49.3015433793823	49.3015433793823
ARPP21	2428.21065483849	1.1186773231902	0.075890769134503	14.7406243993593	3.5350119284149195e-49	1.81467627962724e-46	48.4516091163972	48.4516091163972
B4GALT3	2587.14362627976	-1.10785220003515	0.0755462072925262	-14.6645641090278	1.08713048551285e-48	5.4116037834908e-46	47.9637183255208	47.9637183255208
ALDH1A2	11228.6268906218	-0.978188017502281	0.0670821741386319	-14.5819367076678	3.6598479323303896e-48	1.7682447642468002e-45	47.4365369592837	47.4365369592837
VEGFA	2298.82968552254	-1.12730407609675	0.0774493992306738	-14.5553624339836	5.39989848873217e-48	2.5344037849829502e-45	47.2676144042877	47.2676144042877
CSF1	1320.69055512727	-1.43372844187513	0.0993441219916641	-14.4319403416282	3.25785263351509e-47	1.48657625585423e-44	46.4870685645636	46.4870685645636
ID3	2995.26132909043	1.05744611823124	0.0740174057714542	14.2864520474595	2.6581072537118e-46	1.18012777991145e-43	45.575427499407	45.575427499407
TULP3	1225.12361991211	1.52475363831392	0.107357951845831	14.2025216772346	8.83741856685898e-46	3.82032302099454e-43	45.0536745750198	45.0536745750198
SPRY1	5118.14214246182	-1.00307383398369	0.070733587847625	-14.1810116594753	1.2010255964533e-45	5.0587814033175394e-43	44.9204477367437	44.9204477367437
SELL	896.17850402939	-1.33484216315361	0.0946528386257393	-14.1025053504378	3.66522724318631e-45	1.5052171980955398e-42	44.4358990940372	44.4358990940372
RASAL1	710.045730832267	-1.47699605219319	0.105135322814666	-14.048523490025	7.8656893745137e-45	3.15145559402772e-42	44.1042632083964	44.1042632083964
KLF2	317.819498237803	2.07904186571576	0.148153304920882	14.0330441283508	9.785914939346851e-45	3.8274577311583496e-42	44.009398563513	44.009398563513
SATB1	11869.8402273808	0.869775154138668	0.0625393584037933	13.9076443433086	5.69235279272627e-44	2.17461114711894e-41	43.2447081916541	43.2447081916541
LINC03040	3389.25495539188	-1.00959620223389	0.073464112031511	-13.7427129290128	5.6324981455198195e-43	2.10284197810123e-40	42.249298942594	42.249298942594
SIGLEC12	451.944378465682	-1.73332752164025	0.126344934930892	-13.7190107588274	7.81240333187179e-43	2.8518744340590597e-40	42.1072153434327	42.1072153434327
PLAAT3	1568.5299992858	-1.03975504642608	0.0764855916224132	-13.5941296180207	4.3389159701532e-42	1.5494646226458e-39	41.3626187605765	41.3626187605765
ELOVL4	3326.89509177938	1.2857505850162	0.0948635094911371	13.553689842524	7.534542685026239e-42	2.63340282312609e-39	41.1229431023934	41.1229431023934
CDKN2C	7795.85279944507	0.848907617616849	0.0630691958760027	13.4599404007916	2.6913320598589597e-41	9.21052328068816e-39	40.5700327151431	40.5700327151431
SLC16A3	1399.47765535492	-1.02786691748675	0.0779012173056185	-13.1944910880438	9.43901531032588e-40	3.16438172454537e-37	39.0250733094728	39.0250733094728
LGALS12	765.023629644162	-1.39070265174177	0.105802740915048	-13.1442970164488	1.83502988097749e-39	6.02880717096346e-37	38.7363568594566	38.7363568594566
JUN	853.079109161103	-1.42812979077672	0.109137964649897	-13.0855453952985	3.98291025160825e-39	1.28288758241507e-36	38.3997994795988	38.3997994795988
SEMA4A	558.21269549928	-1.65309288730874	0.127076386557318	-13.0086551254203	1.09247825948762e-38	3.45118084011599e-36	37.9615871968093	37.9615871968093
RORB	1646.75348345157	1.0341626078332	0.0795449522616229	13.0009834493563	1.20780014238975e-38	3.73379655886765e-36	37.9180049235279	37.9180049235279
APLN	6523.90353364486	-0.876908758376164	0.0674558045896863	-12.9997524113772	1.2274000984894e-38	3.73379655886765e-36	37.9110138462033	37.9110138462033
GZMA	1009.21264350845	-1.20091589467911	0.0925650531718077	-12.9737503899028	1.72384818439655e-38	5.1486643863785595e-36	37.7635009842085	37.7635009842085
TRIB3	12553.4846246274	-0.930931009194694	0.071837585749286	-12.958829274186	2.09419259375299e-38	6.1430895959965e-36	37.6789833806524	37.6789833806524
NECTIN1	8066.10627366662	-1.1221251386512	0.0875666599240747	-12.8145248388388	1.35968728817471e-37	3.9185233478677e-35	36.8665609626858	36.8665609626858
AICDA	669.62338276472	1.43187426389296	0.11226877569089	12.7539848464665	2.96208288125758e-37	8.38933370524452e-35	36.5284027937658	36.5284027937658
TNFAIP3	4966.23134968622	0.861950151136095	0.0684782167675704	12.5872166628073	2.4827420009706797e-36	6.91254285592294e-34	35.6050684086679	35.6050684086679
GATA3	4447.32583822406	-0.923985531805687	0.0735280803413274	-12.5664307774176	3.2297878677484094e-36	8.84262088391718e-34	35.4908260011648	35.4908260011648
NDST3	1436.64093021116	1.21787648890233	0.0973744294227464	12.5071489108807	6.82294406279612e-36	1.83738528064839e-33	35.1660281892241	35.1660281892241
BBC3	337.153435836652	-1.71461744225304	0.138533549754673	-12.3769111907507	3.48498653210335e-35	9.23352802626801e-33	34.4577988959145	34.4577988959145
F13A1	692.855286744372	-1.29339487062485	0.104722496617917	-12.350687888428	4.829668947235121e-35	1.25931701263859e-32	34.3160826372229	34.3160826372229
SFN	430.661622843511	-1.86088870612906	0.15141197693817	-12.2902345227879	1.02209077992618e-34	2.62341956903866e-32	33.9905105293773	33.9905105293773
CORO2A	965.209351557559	-1.07661400281756	0.0877889177892367	-12.2636664163271	1.4192973119014199e-34	3.5868918373238003e-32	33.8479266197693	33.8479266197693
RASL10A	640.932507505315	-1.29915279940677	0.10625755421082	-12.2264511832184	2.24535709926608e-34	5.58855773782483e-32	33.6487145794234	33.6487145794234
CD1C	322.096922603343	1.63731146617666	0.134525660065864	12.1709974541291	4.43627942053764e-34	1.0876830155398802e-31	33.3529811074787	33.3529811074787
CD83	4937.22386563889	0.876539602390052	0.0720259803153167	12.1697698323955	4.50350614022577e-34	1.08792787302189e-31	33.3464492407887	33.3464492407887
LZTS1	869.093416543948	1.18920673966302	0.0978051540639816	12.1589373386711	5.1423253618379095e-34	1.2242460683900202e-31	33.2888404484282	33.2888404484282
TNS4	388.023117743588	-1.64511137562728	0.13776560926102	-11.9413791616915	7.201901350959149e-33	1.6900804784600797e-30	32.1425528317328	32.1425528317328
INHBE	153.292399315249	-2.83568412475047	0.237662535780075	-11.9315571360162	8.10431842091006e-33	1.8750653338069e-30	32.0912835037624	32.0912835037624
PIK3R5	1043.64832435431	-1.31344202872011	0.110600554765818	-11.875546478959	1.58594257904306e-32	3.6183720480472695e-30	31.7997125408874	31.7997125408874
TKTL1	138.319634360602	-3.00150541073961	0.253005638687156	-11.8633933469404	1.83389112300693e-32	4.1267574626897094e-30	31.7366264516981	31.7366264516981
STAT5A	22092.599431741	-0.750854655183527	0.0634431633445211	-11.8350759262443	2.57110737180429e-32	5.70751091846339e-30	31.5898797864422	31.5898797864422
S100A11	2310.3744121967	-0.954945698540191	0.080969471751264	-11.7938980937625	4.19657530080832e-32	9.191618995517089e-30	31.3771049797635	31.3771049797635
IKZF1	15946.8308964934	-0.730498020816701	0.0621473079703901	-11.754298692467	6.71156691498624e-32	1.45066986463788e-29	31.1731760754958	31.1731760754958
P2RX5	1224.17102609403	-0.931451546850332	0.0797278205608421	-11.6828923743064	1.5589879675444801e-31	3.32590848608484e-29	30.807157236735	30.807157236735
CPT1A	4359.78800318563	-0.760488878962621	0.0656100359547511	-11.5910449963342	4.575162472474871e-31	9.63540947889035e-29	30.339593478724	30.339593478724
NPPC	154.058871261025	-2.64918759166013	0.229385903582127	-11.5490426843585	7.46472620784294e-31	1.55219060020552e-28	30.1269861167539	30.1269861167539
SLA2	4298.4542830943	-0.772894697427297	0.0669464811790384	-11.5449637354397	7.827447968234461e-31	1.60726859717734e-28	30.1063798106077	30.1063798106077
IGFBP4	5650.47353719174	-0.829202713028512	0.0721533698748552	-11.4922243336202	1.4434661633090599e-30	2.92738502033061e-28	29.8405933920814	29.8405933920814
NPNT	423.207805137581	1.44308107680675	0.125799142990463	11.471310873049	1.8385286100028e-30	3.6831109117702398e-28	29.7355296075304	29.7355296075304
CCRL2	1147.45745708094	-1.03161905657091	0.0904082783765091	-11.4106702958626	3.6986803865287295e-30	7.32026779632619e-28	29.4319531956822	29.4319531956822
SLC43A1	2059.12376048268	-0.943703584567473	0.0828746806771754	-11.3871157856223	4.8477136695558795e-30	9.48016576783267e-28	29.314463039709	29.314463039709
SLC1A5	24906.9852303092	-0.694443656458339	0.0610881936960157	-11.3678865660032	6.0433144176710096e-30	1.16792383457743e-27	29.2187248099701	29.2187248099701
VAT1	12265.1114954371	-0.74537715233848	0.0657799072764221	-11.3313804047524	9.1747262681051e-30	1.75247940007166e-27	29.0374068842448	29.0374068842448
ANTXR2	2356.03410444913	-0.789501810806074	0.0700988005583802	-11.2627007098154	2.0051772939057698e-29	3.78609740310231e-27	28.6978472218663	28.6978472218663
KRT1	548.690116568994	-1.46929242652467	0.130595681658443	-11.2506968673545	2.2976946443576199e-29	4.28911703668894e-27	28.638707688042	28.638707688042
HHEX	2254.0869880646	-0.784304010772698	0.0700787845742907	-11.1917467681143	4.47529189907094e-29	8.26018202539757e-27	28.3491786327455	28.3491786327455
SCG2	1489.95805976254	3.69059155279171	0.329831284357795	11.189331418266	4.59888170738097e-29	8.393981089683019e-27	28.3373477612223	28.3373477612223
DPF2	4397.20733513894	-0.757962771315298	0.0686744314163511	-11.0370447295007	2.53225116958931e-28	4.57113076514766e-26	27.5964932196039	27.5964932196039
SERPINH1	6478.59933398547	0.667653230385721	0.0610171900705049	10.9420514057474	7.25396964310134e-28	1.29522781877419e-25	27.1394242662165	27.1394242662165
NPAS1	1242.39170366028	-0.987436625197327	0.0906778417381919	-10.8895029509887	1.29344264224889e-27	2.28466476174436e-25	26.8882528253217	26.8882528253217
PCK2	6975.85099409188	-0.759664160354066	0.0700111658414697	-10.8506143444921	1.98089400938973e-27	3.46171764811118e-25	26.7031387613967	26.7031387613967
GAS2L1	4897.11703335303	-0.793890208341622	0.0736519924940645	-10.7789372895187	4.32857543992504e-27	7.484790394910391e-25	26.3636550090448	26.3636550090448
ISYNA1	6763.91236341412	-0.775980742349594	0.073328582490438	-10.5822411397463	3.602367596962e-26	6.16417630367653e-24	25.4434119724752	25.4434119724752
CD44	9241.21096682269	-0.618874209011715	0.0586866486436255	-10.5454004158565	5.33451340676521e-26	8.95796432207872e-24	25.2729051890595	25.2729051890595
TPO	1016.31481082228	-1.03926755645397	0.0985533221388505	-10.5452310880983	5.34413163428328e-26	8.95796432207872e-24	25.2721228530514	25.2721228530514
MKNK2	11434.6090594706	-0.682752737817994	0.0647726877711223	-10.5407504507229	5.60498314838486e-26	9.30030890692103e-24	25.2514256887915	25.2514256887915
RCBTB2	3227.98147790607	-0.779538068894969	0.0742528842883287	-10.4984213928711	8.78367082051089e-26	1.44289360568532e-23	25.0563239483396	25.0563239483396
HAS3	1087.36554556804	0.933263792419463	0.0891701977673009	10.4660953523386	1.2363819985291301e-25	2.01089575146911e-23	24.9078473268022	24.9078473268022
SOSTDC1	6812.587959927	0.67556129109431	0.06480174923429	10.4250471488327	1.9056479770373902e-25	3.0690273841954103e-23	24.7199573218246	24.7199573218246
CAMKV	2009.37984940349	-0.88986030801907	0.0855274851978889	-10.404378264603	2.36796789831187e-25	3.77656394811351e-23	24.6256241894831	24.6256241894831
DNAJC22	312.049315930117	-1.46024123610022	0.140574241035851	-10.3876871419694	2.8211108416593704e-25	4.45599882653255e-23	24.5495798500462	24.5495798500462
CDK6-AS1	202.668942268093	1.71489972784121	0.165104617811411	10.3867459951971	2.84907852617662e-25	4.45731551900031e-23	24.5452955805902	24.5452955805902
ENDOD1	7600.47852218646	-0.67861401753717	0.0658770031881133	-10.3012278138909	6.95676289679757e-25	1.07810135948768e-22	24.15759279819	24.15759279819
NREP	1376.41156384709	0.832237547894466	0.0808154456821981	10.2980010921079	7.1940615083599705e-25	1.10445652708252e-22	24.1430258533361	24.1430258533361
SERINC5	4094.4794517006	-0.695526669274249	0.067588423453744	-10.2906183297832	7.767594816441191e-25	1.1814655560155499e-22	24.1097134367526	24.1097134367526
DLX1	1496.57126311167	0.775724123048955	0.0756769126066439	10.250472651825	1.17766243145314e-24	1.77481291389731e-22	23.9289791791301	23.9289791791301
CCR2	235.409376168489	-1.62297691793359	0.15849147161532	-10.2401529961989	1.31029002123559e-24	1.9567394708033598e-22	23.8826325664192	23.8826325664192
TRPV6	1000.20064506248	0.924854114488818	0.0903758046844195	10.2334260559924	1.40460472087133e-24	2.07868844592372e-22	23.8524458762551	23.8524458762551
TNFRSF4	337.936790751901	-1.50656384840309	0.147312745440381	-10.2269755675202	1.5013500563047601e-24	2.2020247656177e-22	23.8235180354072	23.8235180354072
TRBV3-1	43828.2092437835	0.629897919547838	0.0616044857824287	10.2248709902794	1.53432114744014e-24	2.23046845035392e-22	23.8140837290678	23.8140837290678
FSCN1	17336.0887892584	-0.790163653606262	0.0776654624319613	-10.1739386963476	2.59210189610016e-24	3.73512788133661e-22	23.5863479302535	23.5863479302535
ANGPT1	2594.27625131944	1.00311563443771	0.0986103755821473	10.172516112182	2.6302492603041202e-24	3.75713953034919e-22	23.5800030928619	23.5800030928619
SMIM24	1414.38262090898	-0.916456013035659	0.0903672095838722	-10.141466326733	3.6163000714574104e-24	5.12111735119232e-22	23.4417355400409	23.4417355400409
THSD7A	95.5450119711638	2.50919582628422	0.249224850133105	10.0680001410137	7.65181009109285e-24	1.0743272168066901e-21	23.1162358171881	23.1162358171881
CSTA	443.50754476073	-1.3426626089573	0.133522459819056	-10.0557060645588	8.66976989000532e-24	1.2069348303654001e-21	23.0619924292628	23.0619924292628
ZBTB16	76.6924739146193	-3.17160061057014	0.316031191025663	-10.0357202093783	1.0618165947104901e-23	1.46575304212682e-21	22.9739504915256	22.9739504915256
ALS2	3569.48038551579	-0.675844572119356	0.0673540495370897	-10.0342084368244	1.0782071231952401e-23	1.47597570106068e-21	22.9672978033234	22.9672978033234
RAB37	2137.14924036295	-0.795653662602353	0.0804861511400814	-9.88559710374974	4.80707374607589e-23	6.5260992088255e-21	22.3181192152402	22.3181192152402
TENM1	288.373151111004	1.41869431828038	0.143863233341058	9.86140993312078	6.11841142760391e-23	8.23829053452864e-21	22.2133613225899	22.2133613225899
N4BP3	201.289797844244	-1.77544823898264	0.180180997970167	-9.85369300305797	6.607068302049811e-23	8.823927723396111e-21	22.1799912035519	22.1799912035519
PRTFDC1	2225.26678235792	0.894313385726139	0.09141812842458	9.78267003643537	1.33637713341788e-22	1.7703763847302902e-20	21.8740709641289	21.8740709641289
IGLL1	3760.78501846494	-0.69842985087228	0.0717169850337407	-9.7386951019161	2.0618487906379099e-22	2.7095992067047103e-20	21.6857431876459	21.6857431876459
CABCOCO1	500.184810386413	-1.03694229684486	0.106913895033452	-9.69885435864454	3.04902873045146e-22	3.97511071072429e-20	21.5158384833362	21.5158384833362
PLAC8	544.243779997834	-1.13308239780384	0.117299408969207	-9.65974515780635	4.46974469599447e-22	5.78145638748829e-20	21.3497172823015	21.3497172823015
ELMO1	5204.2050145268	-0.619432054106437	0.0641597801874205	-9.65452269781757	4.70344422836152e-22	6.0362092452574e-20	21.327584001306	21.327584001306
ITM2C	7360.44470512635	0.765216469070999	0.0793985340220734	9.63766495812459	5.54345706978869e-22	7.05909839421852e-20	21.2562193114304	21.2562193114304
CLEC4D	89.0029321955311	2.54167074279043	0.26398123159873	9.62822518630393	6.07699913434624e-22	7.67898959845428e-20	21.2163108255169	21.2163108255169
FOXB1	394.279595042665	-1.23780008478325	0.128869647585837	-9.60505524746458	7.61170994092872e-22	9.54485184730046e-20	21.118517769709	21.118517769709
ABLIM1	3545.88526584285	-0.648746050378843	0.0677446943541895	-9.576337402705	1.0054743273082401e-21	1.2512823314160902e-19	20.9976290137303	20.9976290137303
FAM83F	653.557072959926	-1.06631215924617	0.111546587544652	-9.55934361344156	1.18505899661556e-21	1.46368151409052e-19	20.9262600283317	20.9262600283317
CYP4F2	277.630544950131	-1.5301251367206	0.16023725780083	-9.54912208134826	1.30799973450656e-21	1.6034710178163701e-19	20.8833923441634	20.8833923441634
SIGLEC6	143.236640553479	-2.11529873506431	0.222524354233769	-9.50592011534218	1.9828720592601202e-21	2.41278809759008e-19	20.7027053068486	20.7027053068486
IFITM2	1228.37697766369	-0.919385766210413	0.0967625607811815	-9.50146170986017	2.06964460531052e-21	2.4998567596644e-19	20.6841042242067	20.6841042242067
COBL	153.161026069158	2.06654853181699	0.217823226767589	9.48727352212964	2.3715593695510302e-21	2.84362085865801e-19	20.6249659987601	20.6249659987601
ETS1	16525.1881162505	-0.636060227840096	0.0676480169063744	-9.40249628781299	5.32836352109757e-21	6.342683156599261e-19	20.2734061536161	20.2734061536161
BCL11A	3968.65425833979	0.595105336187443	0.0635338710570707	9.36674133475791	7.48064291830483e-21	8.840613037337661e-19	20.1260610754145	20.1260610754145
FAT1	1446.20381741053	0.755362418939475	0.0807437849068681	9.35505339278719	8.355750306053961e-21	9.804279305539171e-19	20.0780145464709	20.0780145464709
NHERF2	1881.22495618662	-0.804105232048271	0.0860625128636483	-9.34326927360629	9.34045272000364e-21	1.0881958640531898e-18	20.0296320735521	20.0296320735521
SLC2A6	4083.30985707217	-0.72648019583841	0.0777737300045054	-9.34094578974579	9.54773803209158e-21	1.1045119200927299e-18	20.0200995055406	20.0200995055406
TINAGL1	175.41770881973	-1.5830026330975	0.169873018768929	-9.31874081340008	1.17729135718581e-20	1.3524031555588298e-18	19.929116044243	19.929116044243
AFF2	4154.01444678342	0.747262745275805	0.0803236304619792	9.30314953367948	1.3634576017129998e-20	1.5553831960652399e-18	19.8653583624003	19.8653583624003
HK1	12610.8300133588	-0.569807521028786	0.0616494157075935	-9.24270756646606	2.40337145863056e-20	2.72277123799477e-18	19.619179100621	19.619179100621
ACAP1	11627.5555031702	-0.627056780299277	0.0680175245861777	-9.21904735749096	2.99751397037343e-20	3.37261383502221e-18	19.5232387841284	19.5232387841284
PTPN2	4181.20470679554	0.765020086460949	0.0831119429541772	9.20469500854689	3.42642882238633e-20	3.8289759364177005e-18	19.4651582854038	19.4651582854038
CXCR4	11595.1643530727	0.539895541990734	0.0586794944951969	9.20075311887573	3.5544966228251905e-20	3.94525108264523e-18	19.4492218940645	19.4492218940645
SCARF1	991.965494311734	-0.914225762524288	0.0997954101537211	-9.16100010126767	5.14185476396359e-20	5.6688086045389196e-18	19.2888801945349	19.2888801945349
EPOR	1402.29877281943	-0.704857852177286	0.0770108104826104	-9.15271307703543	5.552129576398661e-20	6.080322170100049e-18	19.2555404068078	19.2555404068078
EGFL7	2379.00669669053	-0.747830141673285	0.0818332997649219	-9.13845761837218	6.334935173724171e-20	6.89165431117662e-18	19.1982578249538	19.1982578249538
FLT1	3279.24242270321	-0.643541462127325	0.0704911116080988	-9.12939869220884	6.8880807176843e-20	7.44411197035526e-18	19.161901772263	19.161901772263
GNPTAB	5826.37875900668	0.608263272178769	0.0667181322347666	9.11691097763983	7.72960343875265e-20	8.29896703845685e-18	19.1118427866482	19.1118427866482
CD226	1072.38025287013	-0.95214206202713	0.104656563038326	-9.09777690366585	9.21996510016514e-20	9.834829006520309e-18	19.0352707228547	19.0352707228547
BNIP3	1955.54063499061	-0.753168797673355	0.0827976931232335	-9.09649495369831	9.32940301317636e-20	9.887361503061159e-18	19.0301461457903	19.0301461457903
PRSS57	341.310968504198	-1.43148370208337	0.15770788768443	-9.07680473755211	1.11808947954666e-19	1.17736255644314e-17	18.9515234389198	18.9515234389198
LCT	1292.90946645954	0.781158159690225	0.0861406617224911	9.06840212357304	1.20775093303656e-19	1.26367672464914e-17	18.9180226183312	18.9180226183312
CHCHD10	4868.75697057356	-0.625271328362048	0.0689662029989758	-9.06634411019168	1.23077300177366e-19	1.27961443671746e-17	18.9098220390002	18.9098220390002
TNFRSF8	2700.64022139304	-0.720724356852967	0.0796360675797684	-9.05022534081113	1.4267360282515998e-19	1.47402470038296e-17	18.8456563717196	18.8456563717196
EPB41L4B	921.136861944579	0.82274592564298	0.0913821949464222	9.00335044617126	2.18932148062025e-19	2.2477489976343e-17	18.659690461818	18.659690461818
CT45A1	48.2579908352727	-3.99366429033702	0.445099164983151	-8.97252703335942	2.89788151314412e-19	2.95673910660984e-17	18.5379193756763	18.5379193756763
TSPAN11	454.538976647031	-1.01977843094004	0.113963683416463	-8.94827545379886	3.61079078655507e-19	3.66138643523087e-17	18.4423976743749	18.4423976743749
ATF3	2118.13644032771	-0.728935115068366	0.081957236059882	-8.89409099320736	5.88994209728321e-19	5.93583305718228e-17	18.2298889746448	18.2298889746448
FSD1	1660.68816491923	-0.675401346351658	0.0760292370237619	-8.8834423807327	6.48225612829024e-19	6.49292813533072e-17	18.1882738130284	18.1882738130284
PCBD1	2174.63792222124	-0.687025059077842	0.0774094679612959	-8.87520709251417	6.98034068062597e-19	6.94945796125108e-17	18.1561233808001	18.1561233808001
PTPRC	17191.4462650102	0.626613946394168	0.0707187826075836	8.86064385286763	7.955363470380851e-19	7.847936615230521e-17	18.0993399732047	18.0993399732047
PGK1	77990.4320577199	-0.477491638828046	0.0538910025640287	-8.86032205952618	7.97836132430448e-19	7.847936615230521e-17	18.0980862992372	18.0980862992372
DPEP1	155.126389335714	-1.79234983853143	0.202893888782829	-8.83392717880182	1.01063456690441e-18	9.881960732463581e-17	17.9954058515964	17.9954058515964
LTBP4	1586.1158838343	-0.983393552757888	0.111534335673363	-8.81695799612629	1.17611337383142e-18	1.14319611786561e-16	17.9295508115455	17.9295508115455
SSBP2	5516.96853493479	0.606150299970545	0.0687629271168964	8.81507413057176	1.1960589597896099e-18	1.1557447372037599e-16	17.9222474112505	17.9222474112505
SLC2A3	2546.18861974504	-0.722511891851673	0.0819837398304367	-8.81286817783639	1.21983959520693e-18	1.17183070353592e-16	17.9136972738306	17.9136972738306
COX7C	17151.1179412711	0.499953901568566	0.0567461285314048	8.81036142037211	1.24743013011858e-18	1.19136829927081e-16	17.9039837703168	17.9039837703168
PTPRE	145.466961145531	-1.74555376925219	0.199061899586593	-8.76889938696107	1.80421169469941e-18	1.7131667924177598e-16	17.7437125064582	17.7437125064582
IGFBP5	48.5145141402282	3.73987969890664	0.427719267419747	8.74377187043217	2.25454454782562e-18	2.12847145328342e-16	17.646941178994	17.646941178994
ENSG00000176320	74.0771655349015	2.68095097287948	0.306907479985294	8.7353718879968	2.4285581076315e-18	2.27965280194644e-16	17.6146515007881	17.6146515007881
SLC1A4	7853.01566239694	-0.542014159319019	0.0620871958101813	-8.7298862872808	2.5492880170575398e-18	2.37938376455706e-16	17.5935810954242	17.5935810954242
METRNL	808.767201505439	-0.85942057430904	0.098504450938814	-8.72468772850548	2.66916153008643e-18	2.47719302004123e-16	17.5736251431467	17.5736251431467
SEMA3F	666.443435063848	-0.965164717372842	0.110638979500188	-8.72355043161982	2.69611930639427e-18	2.4812746541591e-16	17.5692608936789	17.5692608936789
