	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	X.log10.pvalue.	X.log10.padj.
CSAG3	68.0496454884373	-2.25318241349042	0.324645143149676	-6.94044701125132	3.9086116783652995e-12	1.21718766030976e-09	11.4079774746996	11.4079774746996
CCR8	1304.89878799829	-0.860999038623811	0.124702751352609	-6.90441092345471	5.04121778315782e-12	1.53970424677139e-09	11.2974645404153	11.2974645404153
TESPA1	2177.06804359634	-0.706083828081618	0.102347498078676	-6.89888704009982	5.24115248775009e-12	1.5705657322725802e-09	11.2805732046124	11.2805732046124
AP1S2	3424.17652602191	-0.663867564096296	0.0973623138087751	-6.81852698570998	9.1978700642685e-12	2.7046891132975804e-09	11.036312729875	11.036312729875
LEF1	32751.8645455149	0.586894840350303	0.0861065141310665	6.81591684755656	9.366446368931309e-12	2.7046891132975804e-09	11.0284251492504	11.0284251492504
TOX2	2278.32512495154	0.757853580691095	0.1125230734817	6.73509492090392	1.63822951687041e-11	4.646135926238531e-09	10.7856252534135	10.7856252534135
SNHG1	5631.65394105196	-0.622594211143906	0.09249705265038	-6.73096269885685	1.6854417494096098e-11	4.69617295861815e-09	10.773286252545	10.773286252545
ITM2C	8517.28035928609	0.711348346734858	0.10586922165674	6.7191232315022	1.8282124941031198e-11	5.0061501433354804e-09	10.7379733273915	10.7379733273915
HDAC9	663.308248871495	0.859550414764473	0.128458519215718	6.69126827875887	2.21244625372593e-11	5.9556053223178305e-09	10.6551272706838	10.6551272706838
TNFSF4	256.448221427858	-1.18449374336321	0.177273127000857	-6.68174451143675	2.3611441141409002e-11	6.2499484701309505e-09	10.6268775046341	10.6268775046341
MMP20-AS1	158.236200280854	-1.43088277069447	0.214337050342481	-6.67585360724206	2.4579723634878597e-11	6.307082469363211e-09	10.6094230044651	10.6094230044651
ETV5	3784.36355167515	0.628727560461601	0.0942102340542796	6.67366519967838	2.4949244071029597e-11	6.307082469363211e-09	10.6029426083874	10.6029426083874
LPAR4	115.714420322934	1.77676777605366	0.266251935066147	6.67325770087734	2.5018649765135498e-11	6.307082469363211e-09	10.6017361325073	10.6017361325073
ZDHHC7	2256.27028057642	-0.679580447741722	0.102440175212761	-6.63392508193473	3.26875783181152e-11	8.11162685700476e-09	10.4856172532354	10.4856172532354
CRIP2	231.173310600556	1.45669566213984	0.219904532088078	6.62421846565851	3.4909015844014e-11	8.52961522514815e-09	10.4570623946559	10.4570623946559
IGFL2	732.624460813355	-0.943917555950626	0.142693808507411	-6.61498607279515	3.7158672742678e-11	8.941727886351711e-09	10.4299398068104	10.4299398068104
GPC4	204.752523218876	-1.34340371615451	0.203511038565639	-6.60113439360796	4.08023448724082e-11	9.637387846714441e-09	10.3893148776973	10.3893148776973
MYL4	1219.26573372186	1.2146655764507	0.184055038163409	6.59946931402273	4.1263214555886e-11	9.637387846714441e-09	10.3844369419106	10.3844369419106
SNHG31	885.364029084608	0.789057432791963	0.120148405689089	6.56735666417267	5.1216271845599797e-11	1.17886497022002e-08	10.2905920380467	10.2905920380467
HLA-DPA1	9046.51445691901	-0.580551102858297	0.0889324056547339	-6.52800403389733	6.665190230908579e-11	1.51223644638986e-08	10.176187450893	10.176187450893
PPCS	1351.97067959289	0.740315388103579	0.114066227574415	6.49022417806013	8.570874387872269e-11	1.87099647662277e-08	10.0669748697388	10.0669748697388
KLF2	105.399377868138	1.76009242890572	0.271201860100102	6.48997181750915	8.585243232753089e-11	1.87099647662277e-08	10.066247396118	10.066247396118
OGN	125.827270927751	1.61945761976186	0.249542148483904	6.48971578389016	8.5998452835576e-11	1.87099647662277e-08	10.0655093619078	10.0655093619078
JAG2	1482.06480620565	0.791635811616304	0.12250142850062	6.46225779817984	1.03152167307022e-10	2.21386854212179e-08	9.98652164273114	9.98652164273114
CHI3L2	1118.20989720933	0.924645670886679	0.145249717722059	6.36590339305183	1.94143606385081e-10	4.11118500881048e-08	9.71187690724206	9.71187690724206
RND3	83.7292720032683	-1.90508664402258	0.299510174339435	-6.36067421824389	2.00870078149523e-10	4.19765602785622e-08	9.69708475146663	9.69708475146663
SDC4	5345.50225734787	-0.587980573596082	0.0926530596705673	-6.34604594480395	2.20919282506741e-10	4.55667538282086e-08	9.6557663759312	9.6557663759312
SPNS2	1661.11694360167	0.669040171216234	0.105716816404967	6.32860687606554	2.47384482870056e-10	5.03712866274645e-08	9.60662754486557	9.60662754486557
CSAG2	58.1189313204704	-2.25792715245289	0.358150261118694	-6.30441297292421	2.89288212404198e-10	5.8157916321563e-08	9.53866926214223	9.53866926214223
LTBP1	1669.18165269946	-0.870201858211527	0.138333385490352	-6.29061347068829	3.16213807619292e-10	6.22942173449321e-08	9.50001917032429	9.50001917032429
IL10RA	1119.18733090663	-0.692057268394289	0.110027068661577	-6.28988190645095	3.17707568627345e-10	6.22942173449321e-08	9.49797243901629	9.49797243901629
METTL7A	515.29230710005	0.864606576225795	0.137924817269004	6.26868023714321	3.64120989571022e-10	7.05240189800851e-08	9.43875428565783	9.43875428565783
NRCAM	420.456093710594	1.12332609739732	0.179507271869618	6.25783059202875	3.9036952396719e-10	7.46969732487579e-08	9.40852409492316	9.40852409492316
BTG1	5312.84588125654	-0.566819210450055	0.0910370914632932	-6.22624472442203	4.77747629213504e-10	9.03284267520105e-08	9.32080145942114	9.32080145942114
TLR5	993.905904300945	-0.851850139565959	0.137455708809387	-6.19726999296361	5.745090376650201e-10	1.07345323955245e-07	9.24070313498758	9.24070313498758
PARD3B	1637.08089857218	-1.130201630187	0.182971184695841	-6.17693781709819	6.53567991095966e-10	1.20697288774257e-07	9.18470922580061	9.18470922580061
COLGALT2	2251.93165680822	-0.817490222470048	0.132985977454094	-6.14719114090234	7.88670691110443e-10	1.42942953296783e-07	9.10310429829597	9.10310429829597
CD248	702.559020552965	0.802468220998696	0.130556573206072	6.14651718632403	7.92027445543185e-10	1.42942953296783e-07	9.10125976886324	9.10125976886324
LHX9	186.686041328204	-1.34954924014215	0.220055088331436	-6.13277907080033	8.63570368440815e-10	1.54103647096371e-07	9.06370226796289	9.06370226796289
COL6A1	749.382474487784	1.12518624836609	0.184362785484073	6.10310939602988	1.04024590037365e-09	1.83568726552604e-07	8.9828639870934	8.9828639870934
KRT81	3739.92788863875	0.672601901936569	0.111542151454674	6.03002446308276	1.63934862082157e-09	2.86111371383386e-07	8.78532868035306	8.78532868035306
FKBP5	2285.82350032381	0.650787520981426	0.107966486434922	6.02768083384557	1.66329102521547e-09	2.87134652852957e-07	8.77903175583925	8.77903175583925
PGLYRP4	371.799919388416	-0.912044103950501	0.151380681511788	-6.02483814210784	1.6927894264163902e-09	2.89084749143495e-07	8.77139706234774	8.77139706234774
EPSTI1	1601.62637832206	-0.630477765047553	0.104922037792808	-6.00901181782773	1.8665752057983203e-09	3.15371781047755e-07	8.72895450731537	8.72895450731537
RTN4R	500.049334646697	0.852569688849678	0.141922652826153	6.007284051363	1.8865683127430403e-09	3.15394504663e-07	8.72432746435103	8.72432746435103
ESPN	2035.2718914012	0.684268344825368	0.114012262611738	6.00170831760094	1.9525222515848703e-09	3.23020399996571e-07	8.7094040080599	8.7094040080599
GPR15	3516.21376981506	0.664951497796746	0.110866669818895	5.99775837844659	2.0005989339849603e-09	3.275619821603e-07	8.69883996694366	8.69883996694366
KLHDC7B	6528.46016678612	-0.763278148901848	0.127298680224328	-5.99596278262102	2.02283349038133e-09	3.27822872390167e-07	8.69403986472537	8.69403986472537
AXIN2	542.137082814583	0.814003310763356	0.135970734548912	5.98660670227193	2.1426404479422e-09	3.43731470648667e-07	8.66905070090201	8.66905070090201
DENND2B	207.248953796152	-1.18879200600719	0.199232112892597	-5.96686944061094	2.418487709353e-09	3.84104217999444e-07	8.61645611533516	8.61645611533516
METRNL	241.867170181012	-1.09773649691546	0.18490618023263	-5.93672150673598	2.90777971242399e-09	4.57241162304137e-07	8.53643849784824	8.53643849784824
CDC42EP4	3280.60851740074	-0.600029871471636	0.101183154508184	-5.93013604278473	3.02683792672062e-09	4.71296470119381e-07	8.51901083289719	8.51901083289719
AQP3	1814.96972235553	0.705804450762671	0.119222050990536	5.9200831129696	3.2177896161226e-09	4.96164414400574e-07	8.49244235412881	8.49244235412881
APOBEC3F	1958.2752601593	0.599470382346015	0.102540263095965	5.84619508714334	5.029441694291741e-09	7.68053778737898e-07	8.29848022220963	8.29848022220963
RRN3P3	391.510203328362	0.899497453820301	0.154050529215485	5.83897672017788	5.25224072253521e-09	7.94438925288611e-07	8.2796553773897	8.2796553773897
PAK3	834.633781973213	-0.962043912132506	0.165900919405965	-5.79890645318459	6.67487521521494e-09	1.00009781290607e-06	8.17555684889225	8.17555684889225
ZNF687	2725.94294019778	0.566368904748438	0.0985861931003026	5.74491099552052	9.196934933474671e-09	1.35615739336239e-06	8.03635688605325	8.03635688605325
HUNK	530.75017064994	-0.834544909187581	0.145278494163317	-5.7444490596758	9.22207520986891e-09	1.35615739336239e-06	8.03517134024957	8.03517134024957
UBE3C	7710.15213450557	0.501660702857946	0.0880318088594441	5.69862995384909	1.20774053252816e-08	1.75975551721214e-06	7.91802635826031	7.91802635826031
RNF144A	2194.61851254492	-0.571363593500667	0.100521578773416	-5.68398945253901	1.31588396317566e-08	1.88256190151459e-06	7.88078240583936	7.88078240583936
TLL1	875.019427181503	0.732945267353518	0.128963738379542	5.68334383419043	1.32086336584075e-08	1.88256190151459e-06	7.87914210481577	7.87914210481577
S100P	1761.79106550789	-0.729955773660443	0.128474242768923	-5.68172855451935	1.33340171782233e-08	1.88256190151459e-06	7.87503898970822	7.87503898970822
NUAK1	56.254458772421	-2.01145847646146	0.354070406731695	-5.68095621158671	1.33943769595233e-08	1.88256190151459e-06	7.87307748282726	7.87307748282726
ANKRD22	763.427124567675	0.683710108950274	0.121108539400098	5.64543270306935	1.6476631364162e-08	2.29545490636509e-06	7.78313157476866	7.78313157476866
SGK1	6810.14645125689	0.500250007476532	0.0887329160897984	5.6377050312454	1.72331363896214e-08	2.37997106208667e-06	7.76363567480112	7.76363567480112
KRT86	2931.33931437819	0.612317586528993	0.108667559463774	5.63477812100051	1.7528386626426e-08	2.39987790000774e-06	7.75625805603889	7.75625805603889
MYO7A	65.8446976412064	1.91715827242949	0.341922098123557	5.60700312425173	2.05859946413841e-08	2.79441681106379e-06	7.68642814460874	7.68642814460874
ZFYVE28	395.810363155011	-0.8445927709863	0.151079540233201	-5.59038483756711	2.26566909054552e-08	3.04943699119016e-06	7.64480352017625	7.64480352017625
FAM43A	872.242502343669	0.67416327480775	0.120820191564686	5.57988914002682	2.40671928258067e-08	3.2120601383148e-06	7.61857456246111	7.61857456246111
ANTXR2	5032.5480139144	-0.703848486492846	0.126321055656561	-5.57190155540225	2.51973798718306e-08	3.33487322603678e-06	7.59864461661393	7.59864461661393
ID2	217.040593710459	1.09909008068654	0.197567859113603	5.56310163817972	2.65021427106807e-08	3.47857050025646e-06	7.57671901173091	7.57671901173091
HTR2B	244.319129192791	-0.996978786968382	0.179390761629781	-5.55758154941057	2.7353819491816e-08	3.56092918991002e-06	7.56298202331945	7.56298202331945
CXCR3	612.00594787406	0.782933094535613	0.140938640301103	5.5551344390931	2.77398176987138e-08	3.58181938773148e-06	7.55689639736161	7.55689639736161
CUX2	44.4388500564078	2.41006089947849	0.434205282767231	5.55051031189429	2.84836908589699e-08	3.64820950179162e-06	7.54540373638953	7.54540373638953
MIR1915HG	284.992721306599	0.931256431549005	0.167838621856503	5.54852286826569	2.88093207395413e-08	3.66039705588316e-06	7.54046698130816	7.54046698130816
PSTPIP2	4437.7579566035	-0.509862244459639	0.0920527052324172	-5.53880782940952	3.04537583685923e-08	3.83862373341257e-06	7.5163591024394	7.5163591024394
PECR	3110.91887171559	-0.587350007573491	0.106141189388774	-5.53366709903865	3.13603931180392e-08	3.92177766535983e-06	7.50361850185734	7.50361850185734
DUSP9	1580.49617159358	0.727825510405484	0.131642609072573	5.52879888611324	3.22430719519921e-08	4.00065991204327e-06	7.49156358757904	7.49156358757904
DUSP4	1697.62609575208	-0.643044981833304	0.11670186787492	-5.51015158148552	3.58524816492018e-08	4.37483364687372e-06	7.44548077781339	7.44548077781339
WT1-AS	563.853403145214	-0.755404893796846	0.137106306625617	-5.50962907825645	3.59590626193699e-08	4.37483364687372e-06	7.44419163797722	7.44419163797722
EPHA1	757.139140084558	0.676169541136233	0.122758754160746	5.50811667777946	3.62692992083518e-08	4.37483364687372e-06	7.44046083573156	7.44046083573156
ALG2	1547.95952694879	-0.568890700436735	0.103290548992719	-5.50767428370274	3.63605365437181e-08	4.37483364687372e-06	7.43936971686215	7.43936971686215
TMEM43	3639.7229136914	-0.514599603232603	0.0938312028238525	-5.48431212374684	4.15081348045935e-08	4.9566330598989e-06	7.38186678149193	7.38186678149193
MEGF6	249.530104406705	1.3498264835988	0.246479486771785	5.47642524446103	4.34003998097835e-08	5.14391902820135e-06	7.36250626969525	7.36250626969525
DGKA	8208.66251647101	0.484941291815652	0.088681085241752	5.46837344732151	4.54184169433741e-08	5.34322442884938e-06	7.34276800716469	7.34276800716469
TRGV5	665.479148221205	0.822763870444866	0.150843640401999	5.45441536847161	4.9134228966126e-08	5.73786635617657e-06	7.30861585468032	7.30861585468032
MKNK2	30085.6337127544	-0.470403958343812	0.0863342916449196	-5.44863401762205	5.07581373528644e-08	5.88423895940286e-06	7.2944943233822	7.2944943233822
NRG2	642.835827967971	-0.73319753105196	0.134684564983348	-5.44381259383814	5.21520882587324e-08	6.00202511395064e-06	7.28272829699609	7.28272829699609
TNFRSF1B	5733.56762936736	0.49893281003726	0.091783881022213	5.4359524186661	5.45044994947736e-08	6.22762921565464e-06	7.26356764405196	7.26356764405196
LAMP3	2229.61379360844	-0.66054807645311	0.121910553392694	-5.41830102538682	6.01680503419768e-08	6.74145263268848e-06	7.22063406096039	7.22063406096039
RAB15	587.212126552063	0.717794799905806	0.132476847352325	5.41826601592364	6.01798307693033e-08	6.74145263268848e-06	7.22054903786648	7.22054903786648
DHRS3	3481.25995648467	-0.504463150500473	0.0931090201036295	-5.41798367052956	6.02749196475106e-08	6.74145263268848e-06	7.21986335990805	7.21986335990805
MVB12B	4822.94589600995	0.490273022666146	0.090592118688463	5.4118727960447	6.2368989085289e-08	6.92688310945846e-06	7.20503129520233	7.20503129520233
IRS2	1172.80880569224	-0.80267534860241	0.14843372379605	-5.40763465386948	6.38625269091585e-08	7.03577883479298e-06	7.19475390131502	7.19475390131502
DUSP8	300.147822226184	-0.877206642018176	0.16224763250401	-5.40659132265917	6.42354823728109e-08	7.03577883479298e-06	7.19222501021926	7.19222501021926
CUEDC1	185.845001156607	-1.11809230221651	0.207612478310144	-5.38547736300433	7.22526285241606e-08	7.85970031658027e-06	7.14114634880984	7.14114634880984
KCTD3	1653.69270568553	0.624766475773526	0.116158853567552	5.37855235813079	7.50871463998896e-08	8.11247659267379e-06	7.12443440021773	7.12443440021773
TMOD1	465.129634440286	-0.83023247977207	0.154559356940599	-5.3716093040627	7.80370426541821e-08	8.37421832049811e-06	7.10769919729015	7.10769919729015
ARHGEF11	741.930655759777	-0.744442355390389	0.138877952940394	-5.36040703098426	8.3034650731915e-08	8.85071357667298e-06	7.0807406367649	7.0807406367649
ZFP36L2	8550.05136634341	0.557140160928876	0.104053951101218	5.35433931179527	8.586959090672e-08	9.09187228520352e-06	7.06616060612861	7.06616060612861
NRROS	6071.85751393507	0.483995680307976	0.0904276411498222	5.35229797165762	8.68442381160817e-08	9.13247681495029e-06	7.06125899054333	7.06125899054333
ENSG00000227619	280.408328218746	-0.917524057776717	0.171463371257838	-5.35113739480248	8.74031278096237e-08	9.13247681495029e-06	7.05847302541875	7.05847302541875
DNAJB9	1403.90535421914	-0.564012937080364	0.105473219622122	-5.34745160052047	8.92012539189651e-08	9.25943996562748e-06	7.04962904062097	7.04962904062097
OLAH	94.8891433498829	-1.39738976762058	0.261703499352368	-5.33959145016659	9.31562702177805e-08	9.60719404934279e-06	7.03078790803198	7.03078790803198
CREB3L3	269.740237398689	0.977080578422701	0.183080996669511	5.336876006779	9.45616579542781e-08	9.68921452664416e-06	7.02428492188919	7.02428492188919
LDLRAP1	1993.83409934455	0.577647954606408	0.108292388280117	5.3341510311161	9.59926027827179e-08	9.77278536791748e-06	7.01776223252735	7.01776223252735
ERN1	2864.70857461363	-0.822084920932013	0.154167214242957	-5.3324237904206	9.69104452341171e-08	9.8033865682054e-06	7.01362941115291	7.01362941115291
COX7C	6556.74645801918	0.73191113651612	0.137620308746837	5.3183366843227	1.047201565577e-07	1.05263640914518e-05	6.97996971718214	6.97996971718214
HLA-DPB1	3453.05408414095	-0.515477475139373	0.0972432424932742	-5.30090792864117	1.15228192455083e-07	1.15097745444756e-05	6.9384412506895	6.9384412506895
LINC01163	655.116859992839	-0.810014264412282	0.152973451999817	-5.29512967003745	1.18931986164954e-07	1.18054862766988e-05	6.92470132833542	6.92470132833542
PPP1R15A	4052.42668493878	-0.576120338788534	0.109089952112999	-5.28114943337558	1.2837592825939e-07	1.26637670348797e-05	6.89151640309107	6.89151640309107
SEMA7A	2800.53218357079	0.50608502637781	0.0959462153270476	5.27467419796331	1.32992140560655e-07	1.30381554097798e-05	6.87617402378475	6.87617402378475
ATRNL1	791.400201957107	-0.75537021571237	0.143507595650252	-5.26362533139579	1.41242143573003e-07	1.37191072981036e-05	6.85003569995302	6.85003569995302
PKP2	1174.45168982604	-0.603467280386404	0.114660585800533	-5.26307515501632	1.41665633855245e-07	1.37191072981036e-05	6.84873549087596	6.84873549087596
FLOT1	14954.3526820974	-0.579910489644834	0.110225669927979	-5.26112011860526	1.43180453679516e-07	1.37817694868974e-05	6.84411626581679	6.84411626581679
NHSL2	218.304251421572	-1.46004973983329	0.277958885489837	-5.25275433185126	1.49841341375663e-07	1.43360252031824e-05	6.82436834782288	6.82436834782288
VMA21	3508.7129987304	-0.494354329594769	0.0942514048103618	-5.24506059712779	1.56230970518933e-07	1.47910940169158e-05	6.80623286935615	6.80623286935615
GTF2IRD1	180.700820756525	1.09368914767521	0.208528680046287	5.24479005685188	1.56460382498543e-07	1.47910940169158e-05	6.80559561236941	6.80559561236941
NHSL1	1316.50755727321	-0.753303117631769	0.143784125450102	-5.23912577465439	1.61339056123908e-07	1.51620525997628e-05	6.79226048812305	6.79226048812305
MAPK11	1889.23009945935	-0.555744590442511	0.106595584918023	-5.21357982012019	1.85230772514212e-07	1.73049125239454e-05	6.73228686202265	6.73228686202265
HLA-DRB1	6730.39356010729	-0.459396530303096	0.0882158905796185	-5.20763920518913	1.91258346243093e-07	1.77635383335252e-05	6.7183796037653	6.7183796037653
ENSG00000288778	57.21332885511	-1.84272996491181	0.354096677389943	-5.20403065765717	1.95011813616639e-07	1.80068466503457e-05	6.70993907872409	6.70993907872409
UPP1	688.921496823402	-0.665412743093755	0.128141467684282	-5.19279789063457	2.0715703347554e-07	1.90177341367545e-05	6.68370031678152	6.68370031678152
GNG4	4982.38788279965	0.529012736732227	0.102267446441233	5.17283607972178	2.30567274675139e-07	2.10452267608653e-05	6.63720233380008	6.63720233380008
SPRY4	1173.59196141882	0.612166288419116	0.118491553244124	5.16632849902719	2.38737053453796e-07	2.16664107597325e-05	6.62208017059669	6.62208017059669
TFDP2	17093.0191459539	0.469111315500304	0.0909186595529204	5.15968138781513	2.47370456647057e-07	2.23223726844805e-05	6.60665216922307	6.60665216922307
CPOX	2937.98780002328	0.490055579040915	0.0950707839412305	5.15463908811197	2.54119884436111e-07	2.28018757322842e-05	6.59496135083706	6.59496135083706
CACUL1	3350.75058603983	0.528270809815064	0.102701048528288	5.14377231182365	2.69275864175732e-07	2.39166929162254e-05	6.56980257167222	6.56980257167222
TERT	455.706284218723	0.771520263036112	0.149996831094808	5.14357708362824	2.69555977333104e-07	2.39166929162254e-05	6.56935103336233	6.56935103336233
GNLY	774.381266116591	0.953890786398897	0.186277705698172	5.12079952253921	3.04242957352307e-07	2.68443702703852e-05	6.51677946607549	6.51677946607549
